"md_id","busi_date","dept_id","dept_name","flow_stage","total_cnt","rollback_cnt"
20530,"2025-06-14","4002",承办单位B,承办单位处理,165,21
20531,"2025-06-14","4003",承办复核部A,承办单位复核,176,10
20532,"2025-06-14","5001",结案一部,办结,93,18
20533,"2025-06-14","5002",结案二部,办结,300,0
20534,"2025-06-14","6001",客户回访一组,回访,247,47
20535,"2025-06-14","6002",客户回访二组,回访,147,3
20536,"2025-06-14","6003",客户回访三组,回访,227,15
20537,"2025-06-14","7001",档案管理部,归档,139,15
20538,"2025-06-14","8001",异常工单组,挂起,159,6
20539,"2025-06-15","1001",客服一部,话务员暂存,242,0
20540,"2025-06-15","1001",客服一部,话务员受理,129,16
20541,"2025-06-15","1002",客服二部,话务员受理,123,0
20542,"2025-06-15","2001",业务一科,话务员办理,177,34
20543,"2025-06-15","2002",业务二科,话务员办理,212,16
20544,"2025-06-15","3001",热线审核中心,热线审核,261,27
20545,"2025-06-15","3002",热线复核中心,热线复核,95,18
20546,"2025-06-15","4001",承办单位A,承办单位审核,192,6
20547,"2025-06-15","4001",承办单位A,承办单位处理,51,0
20548,"2025-06-15","4002",承办单位B,承办单位处理,284,25
20549,"2025-06-15","4003",承办复核部A,承办单位复核,290,22
20550,"2025-06-15","5001",结案一部,办结,249,16
20551,"2025-06-15","5002",结案二部,办结,155,29
20552,"2025-06-15","6001",客户回访一组,回访,155,25
20553,"2025-06-15","6002",客户回访二组,回访,129,0
20554,"2025-06-15","6003",客户回访三组,回访,228,8
20555,"2025-06-15","7001",档案管理部,归档,264,13
20556,"2025-06-15","8001",异常工单组,挂起,215,40
20557,"2025-06-16","1001",客服一部,话务员暂存,151,0
20558,"2025-06-16","1001",客服一部,话务员受理,267,41
20559,"2025-06-16","1002",客服二部,话务员受理,136,18
20560,"2025-06-16","2001",业务一科,话务员办理,289,4
20561,"2025-06-16","2002",业务二科,话务员办理,265,42
20562,"2025-06-16","3001",热线审核中心,热线审核,208,39
20563,"2025-06-16","3002",热线复核中心,热线复核,140,24
20564,"2025-06-16","4001",承办单位A,承办单位审核,294,26
20565,"2025-06-16","4001",承办单位A,承办单位处理,273,37
20566,"2025-06-16","4002",承办单位B,承办单位处理,229,18
20567,"2025-06-16","4003",承办复核部A,承办单位复核,227,12
20568,"2025-06-16","5001",结案一部,办结,240,15
20569,"2025-06-16","5002",结案二部,办结,222,37
20570,"2025-06-16","6001",客户回访一组,回访,122,7
20571,"2025-06-16","6002",客户回访二组,回访,254,16
20572,"2025-06-16","6003",客户回访三组,回访,113,6
20573,"2025-06-16","7001",档案管理部,归档,231,45
20574,"2025-06-16","8001",异常工单组,挂起,240,17
20575,"2025-06-17","1001",客服一部,话务员暂存,114,0
20576,"2025-06-17","1001",客服一部,话务员受理,220,23
20577,"2025-06-17","1002",客服二部,话务员受理,105,15
20578,"2025-06-17","2001",业务一科,话务员办理,257,34
20579,"2025-06-17","2002",业务二科,话务员办理,288,35
20580,"2025-06-17","3001",热线审核中心,热线审核,283,49
20581,"2025-06-17","3002",热线复核中心,热线复核,213,12
20582,"2025-06-17","4001",承办单位A,承办单位审核,258,37
20583,"2025-06-17","4001",承办单位A,承办单位处理,125,4
20584,"2025-06-17","4002",承办单位B,承办单位处理,161,15
20585,"2025-06-17","4003",承办复核部A,承办单位复核,158,9
20586,"2025-06-17","5001",结案一部,办结,130,1
20587,"2025-06-17","5002",结案二部,办结,270,14
20588,"2025-06-17","6001",客户回访一组,回访,233,43
20589,"2025-06-17","6002",客户回访二组,回访,115,19
20590,"2025-06-17","6003",客户回访三组,回访,115,18
20591,"2025-06-17","7001",档案管理部,归档,156,29
20592,"2025-06-17","8001",异常工单组,挂起,166,33
20593,"2025-06-18","1001",客服一部,话务员暂存,141,0
20594,"2025-06-18","1001",客服一部,话务员受理,273,34
20595,"2025-06-18","1002",客服二部,话务员受理,208,32
20596,"2025-06-18","2001",业务一科,话务员办理,280,52
20597,"2025-06-18","2002",业务二科,话务员办理,293,15
20598,"2025-06-18","3001",热线审核中心,热线审核,278,43
20599,"2025-06-18","3002",热线复核中心,热线复核,172,6
20600,"2025-06-18","4001",承办单位A,承办单位审核,178,20
20601,"2025-06-18","4001",承办单位A,承办单位处理,189,8
20602,"2025-06-18","4002",承办单位B,承办单位处理,170,31
20603,"2025-06-18","4003",承办复核部A,承办单位复核,102,12
20604,"2025-06-18","5001",结案一部,办结,102,4
20605,"2025-06-18","5002",结案二部,办结,199,31
20606,"2025-06-18","6001",客户回访一组,回访,145,11
20607,"2025-06-18","6002",客户回访二组,回访,244,32
20608,"2025-06-18","6003",客户回访三组,回访,298,8
20609,"2025-06-18","7001",档案管理部,归档,185,23
20610,"2025-06-18","8001",异常工单组,挂起,261,7
20611,"2025-06-19","1001",客服一部,话务员暂存,267,0
20612,"2025-06-19","1001",客服一部,话务员受理,63,3
20613,"2025-06-19","1002",客服二部,话务员受理,249,14
20614,"2025-06-19","2001",业务一科,话务员办理,198,12
20615,"2025-06-19","2002",业务二科,话务员办理,97,16
20616,"2025-06-19","3001",热线审核中心,热线审核,132,0
20617,"2025-06-19","3002",热线复核中心,热线复核,137,1
20618,"2025-06-19","4001",承办单位A,承办单位审核,101,15
20619,"2025-06-19","4001",承办单位A,承办单位处理,141,25
20620,"2025-06-19","4002",承办单位B,承办单位处理,93,1
20621,"2025-06-19","4003",承办复核部A,承办单位复核,129,25
20622,"2025-06-19","5001",结案一部,办结,244,46
20623,"2025-06-19","5002",结案二部,办结,286,45
20624,"2025-06-19","6001",客户回访一组,回访,132,14
20625,"2025-06-19","6002",客户回访二组,回访,238,26
20626,"2025-06-19","6003",客户回访三组,回访,122,16
20627,"2025-06-19","7001",档案管理部,归档,136,11
20628,"2025-06-19","8001",异常工单组,挂起,162,9
20629,"2025-06-20","1001",客服一部,话务员暂存,289,0
20630,"2025-06-20","1001",客服一部,话务员受理,249,35
20631,"2025-06-20","1002",客服二部,话务员受理,171,31
20632,"2025-06-20","2001",业务一科,话务员办理,138,5
20633,"2025-06-20","2002",业务二科,话务员办理,248,36
20634,"2025-06-20","3001",热线审核中心,热线审核,50,1
20635,"2025-06-20","3002",热线复核中心,热线复核,172,22
20636,"2025-06-20","4001",承办单位A,承办单位审核,93,17
20637,"2025-06-20","4001",承办单位A,承办单位处理,93,13
20638,"2025-06-20","4002",承办单位B,承办单位处理,203,7
20639,"2025-06-20","4003",承办复核部A,承办单位复核,252,19
20640,"2025-06-20","5001",结案一部,办结,185,7
20641,"2025-06-20","5002",结案二部,办结,142,7
20642,"2025-06-20","6001",客户回访一组,回访,252,8
20643,"2025-06-20","6002",客户回访二组,回访,205,14
20644,"2025-06-20","6003",客户回访三组,回访,145,4
20645,"2025-06-20","7001",档案管理部,归档,93,13
20646,"2025-06-20","8001",异常工单组,挂起,205,28
20647,"2025-06-21","1001",客服一部,话务员暂存,141,0
20648,"2025-06-21","1001",客服一部,话务员受理,267,31
20649,"2025-06-21","1002",客服二部,话务员受理,270,35
20650,"2025-06-21","2001",业务一科,话务员办理,226,6
20651,"2025-06-21","2002",业务二科,话务员办理,184,11
20652,"2025-06-21","3001",热线审核中心,热线审核,170,26
20653,"2025-06-21","3002",热线复核中心,热线复核,168,8
20654,"2025-06-21","4001",承办单位A,承办单位审核,238,44
20655,"2025-06-21","4001",承办单位A,承办单位处理,229,38
20656,"2025-06-21","4002",承办单位B,承办单位处理,198,22
20657,"2025-06-21","4003",承办复核部A,承办单位复核,200,1
20658,"2025-06-21","5001",结案一部,办结,221,19
20659,"2025-06-21","5002",结案二部,办结,57,9
20660,"2025-06-21","6001",客户回访一组,回访,158,28
20661,"2025-06-21","6002",客户回访二组,回访,280,22
20662,"2025-06-21","6003",客户回访三组,回访,85,10
20663,"2025-06-21","7001",档案管理部,归档,137,19
20664,"2025-06-21","8001",异常工单组,挂起,273,51
20665,"2025-06-22","1001",客服一部,话务员暂存,252,0
20666,"2025-06-22","1001",客服一部,话务员受理,105,20
20667,"2025-06-22","1002",客服二部,话务员受理,135,20
20668,"2025-06-22","2001",业务一科,话务员办理,177,4
20669,"2025-06-22","2002",业务二科,话务员办理,75,7
20670,"2025-06-22","3001",热线审核中心,热线审核,208,41
20671,"2025-06-22","3002",热线复核中心,热线复核,58,3
20672,"2025-06-22","4001",承办单位A,承办单位审核,169,15
20673,"2025-06-22","4001",承办单位A,承办单位处理,168,29
20674,"2025-06-22","4002",承办单位B,承办单位处理,115,1
20675,"2025-06-22","4003",承办复核部A,承办单位复核,210,24
20676,"2025-06-22","5001",结案一部,办结,96,15
20677,"2025-06-22","5002",结案二部,办结,181,26
20678,"2025-06-22","6001",客户回访一组,回访,241,41
20679,"2025-06-22","6002",客户回访二组,回访,160,25
20680,"2025-06-22","6003",客户回访三组,回访,68,1
20681,"2025-06-22","7001",档案管理部,归档,107,15
20682,"2025-06-22","8001",异常工单组,挂起,85,8
20683,"2025-06-23","1001",客服一部,话务员暂存,50,0
20684,"2025-06-23","1001",客服一部,话务员受理,155,25
20685,"2025-06-23","1002",客服二部,话务员受理,260,33
20686,"2025-06-23","2001",业务一科,话务员办理,127,3
20687,"2025-06-23","2002",业务二科,话务员办理,251,15
20688,"2025-06-23","3001",热线审核中心,热线审核,63,2
20689,"2025-06-23","3002",热线复核中心,热线复核,109,8
20690,"2025-06-23","4001",承办单位A,承办单位审核,93,16
20691,"2025-06-23","4001",承办单位A,承办单位处理,205,36
20692,"2025-06-23","4002",承办单位B,承办单位处理,234,17
20693,"2025-06-23","4003",承办复核部A,承办单位复核,146,4
20694,"2025-06-23","5001",结案一部,办结,113,18
20695,"2025-06-23","5002",结案二部,办结,170,29
20696,"2025-06-23","6001",客户回访一组,回访,227,15
20697,"2025-06-23","6002",客户回访二组,回访,100,0
20698,"2025-06-23","6003",客户回访三组,回访,107,14
20699,"2025-06-23","7001",档案管理部,归档,148,20
20700,"2025-06-23","8001",异常工单组,挂起,88,7
20701,"2025-06-24","1001",客服一部,话务员暂存,138,0
20702,"2025-06-24","1001",客服一部,话务员受理,282,38
20703,"2025-06-24","1002",客服二部,话务员受理,258,40
20704,"2025-06-24","2001",业务一科,话务员办理,252,36
20705,"2025-06-24","2002",业务二科,话务员办理,295,28
20706,"2025-06-24","3001",热线审核中心,热线审核,167,31
20707,"2025-06-24","3002",热线复核中心,热线复核,107,2
20708,"2025-06-24","4001",承办单位A,承办单位审核,286,43
20709,"2025-06-24","4001",承办单位A,承办单位处理,204,26
20710,"2025-06-24","4002",承办单位B,承办单位处理,187,9
20711,"2025-06-24","4003",承办复核部A,承办单位复核,141,12
20712,"2025-06-24","5001",结案一部,办结,126,19
20713,"2025-06-24","5002",结案二部,办结,222,13
20714,"2025-06-24","6001",客户回访一组,回访,227,44
20715,"2025-06-24","6002",客户回访二组,回访,92,8
20716,"2025-06-24","6003",客户回访三组,回访,127,11
20717,"2025-06-24","7001",档案管理部,归档,135,18
20718,"2025-06-24","8001",异常工单组,挂起,165,5
20719,"2025-06-25","1001",客服一部,话务员暂存,78,0
20720,"2025-06-25","1001",客服一部,话务员受理,111,16
20721,"2025-06-25","1002",客服二部,话务员受理,270,43
20722,"2025-06-25","2001",业务一科,话务员办理,209,38
20723,"2025-06-25","2002",业务二科,话务员办理,111,19
20724,"2025-06-25","3001",热线审核中心,热线审核,282,20
20725,"2025-06-25","3002",热线复核中心,热线复核,64,6
20726,"2025-06-25","4001",承办单位A,承办单位审核,195,24
20727,"2025-06-25","4001",承办单位A,承办单位处理,225,8
20728,"2025-06-25","4002",承办单位B,承办单位处理,257,17
20729,"2025-06-25","4003",承办复核部A,承办单位复核,245,17
20730,"2025-06-25","5001",结案一部,办结,124,8
20731,"2025-06-25","5002",结案二部,办结,129,12
20732,"2025-06-25","6001",客户回访一组,回访,204,9
20733,"2025-06-25","6002",客户回访二组,回访,144,4
20734,"2025-06-25","6003",客户回访三组,回访,248,31
20735,"2025-06-25","7001",档案管理部,归档,98,16
20736,"2025-06-25","8001",异常工单组,挂起,203,5
20737,"2025-06-26","1001",客服一部,话务员暂存,254,0
20738,"2025-06-26","1001",客服一部,话务员受理,160,11
20739,"2025-06-26","1002",客服二部,话务员受理,63,7
20740,"2025-06-26","2001",业务一科,话务员办理,197,10
20741,"2025-06-26","2002",业务二科,话务员办理,216,28
20742,"2025-06-26","3001",热线审核中心,热线审核,236,30
20743,"2025-06-26","3002",热线复核中心,热线复核,254,28
20744,"2025-06-26","4001",承办单位A,承办单位审核,128,17
20745,"2025-06-26","4001",承办单位A,承办单位处理,271,27
20746,"2025-06-26","4002",承办单位B,承办单位处理,258,5
20747,"2025-06-26","4003",承办复核部A,承办单位复核,73,5
20748,"2025-06-26","5001",结案一部,办结,112,11
20749,"2025-06-26","5002",结案二部,办结,231,21
20750,"2025-06-26","6001",客户回访一组,回访,63,1
20751,"2025-06-26","6002",客户回访二组,回访,150,16
20752,"2025-06-26","6003",客户回访三组,回访,94,12
20753,"2025-06-26","7001",档案管理部,归档,59,3
20754,"2025-06-26","8001",异常工单组,挂起,293,17
20755,"2025-06-27","1001",客服一部,话务员暂存,237,0
20756,"2025-06-27","1001",客服一部,话务员受理,58,10
20757,"2025-06-27","1002",客服二部,话务员受理,89,0
20758,"2025-06-27","2001",业务一科,话务员办理,267,37
20759,"2025-06-27","2002",业务二科,话务员办理,252,10
20760,"2025-06-27","3001",热线审核中心,热线审核,109,11
20761,"2025-06-27","3002",热线复核中心,热线复核,271,54
20762,"2025-06-27","4001",承办单位A,承办单位审核,246,0
20763,"2025-06-27","4001",承办单位A,承办单位处理,251,46
20764,"2025-06-27","4002",承办单位B,承办单位处理,182,22
20765,"2025-06-27","4003",承办复核部A,承办单位复核,101,7
20766,"2025-06-27","5001",结案一部,办结,182,12
20767,"2025-06-27","5002",结案二部,办结,98,13
20768,"2025-06-27","6001",客户回访一组,回访,132,23
20769,"2025-06-27","6002",客户回访二组,回访,287,18
20770,"2025-06-27","6003",客户回访三组,回访,74,4
20771,"2025-06-27","7001",档案管理部,归档,80,8
20772,"2025-06-27","8001",异常工单组,挂起,142,7
20773,"2025-06-28","1001",客服一部,话务员暂存,212,0
20774,"2025-06-28","1001",客服一部,话务员受理,155,2
20775,"2025-06-28","1002",客服二部,话务员受理,139,8
20776,"2025-06-28","2001",业务一科,话务员办理,250,39
20777,"2025-06-28","2002",业务二科,话务员办理,118,0
20778,"2025-06-28","3001",热线审核中心,热线审核,239,17
20779,"2025-06-28","3002",热线复核中心,热线复核,210,37
20780,"2025-06-28","4001",承办单位A,承办单位审核,288,6
20781,"2025-06-28","4001",承办单位A,承办单位处理,137,2
20782,"2025-06-28","4002",承办单位B,承办单位处理,285,32
20783,"2025-06-28","4003",承办复核部A,承办单位复核,218,12
20784,"2025-06-28","5001",结案一部,办结,215,40
20785,"2025-06-28","5002",结案二部,办结,62,9
20786,"2025-06-28","6001",客户回访一组,回访,175,5
20787,"2025-06-28","6002",客户回访二组,回访,271,10
20788,"2025-06-28","6003",客户回访三组,回访,161,29
20789,"2025-06-28","7001",档案管理部,归档,225,21
20790,"2025-06-28","8001",异常工单组,挂起,187,23
20791,"2025-06-29","1001",客服一部,话务员暂存,52,0
20792,"2025-06-29","1001",客服一部,话务员受理,112,16
20793,"2025-06-29","1002",客服二部,话务员受理,173,19
20794,"2025-06-29","2001",业务一科,话务员办理,278,41
20795,"2025-06-29","2002",业务二科,话务员办理,219,41
20796,"2025-06-29","3001",热线审核中心,热线审核,287,16
20797,"2025-06-29","3002",热线复核中心,热线复核,213,10
20798,"2025-06-29","4001",承办单位A,承办单位审核,143,15
20799,"2025-06-29","4001",承办单位A,承办单位处理,224,20
20800,"2025-06-29","4002",承办单位B,承办单位处理,265,45
20801,"2025-06-29","4003",承办复核部A,承办单位复核,130,25
20802,"2025-06-29","5001",结案一部,办结,190,35
20803,"2025-06-29","5002",结案二部,办结,109,14
20804,"2025-06-29","6001",客户回访一组,回访,132,14
20805,"2025-06-29","6002",客户回访二组,回访,92,16
20806,"2025-06-29","6003",客户回访三组,回访,128,14
20807,"2025-06-29","7001",档案管理部,归档,173,33
20808,"2025-06-29","8001",异常工单组,挂起,247,15
20809,"2025-06-30","1001",客服一部,话务员暂存,115,0
20810,"2025-06-30","1001",客服一部,话务员受理,154,25
20811,"2025-06-30","1002",客服二部,话务员受理,283,53
20812,"2025-06-30","2001",业务一科,话务员办理,278,48
20813,"2025-06-30","2002",业务二科,话务员办理,218,8
20814,"2025-06-30","3001",热线审核中心,热线审核,223,26
20815,"2025-06-30","3002",热线复核中心,热线复核,86,0
20816,"2025-06-30","4001",承办单位A,承办单位审核,100,4
20817,"2025-06-30","4001",承办单位A,承办单位处理,156,23
20818,"2025-06-30","4002",承办单位B,承办单位处理,231,11
20819,"2025-06-30","4003",承办复核部A,承办单位复核,99,15
20820,"2025-06-30","5001",结案一部,办结,92,12
20821,"2025-06-30","5002",结案二部,办结,238,39
20822,"2025-06-30","6001",客户回访一组,回访,152,16
20823,"2025-06-30","6002",客户回访二组,回访,110,13
20824,"2025-06-30","6003",客户回访三组,回访,160,14
20825,"2025-06-30","7001",档案管理部,归档,76,0
20826,"2025-06-30","8001",异常工单组,挂起,90,0
20827,"2025-07-01","1001",客服一部,话务员暂存,179,0
20828,"2025-07-01","1001",客服一部,话务员受理,173,20
20829,"2025-07-01","1002",客服二部,话务员受理,106,10
20830,"2025-07-01","2001",业务一科,话务员办理,150,23
20831,"2025-07-01","2002",业务二科,话务员办理,293,10
20832,"2025-07-01","3001",热线审核中心,热线审核,211,7
20833,"2025-07-01","3002",热线复核中心,热线复核,214,41
20834,"2025-07-01","4001",承办单位A,承办单位审核,92,2
20835,"2025-07-01","4001",承办单位A,承办单位处理,290,26
20836,"2025-07-01","4002",承办单位B,承办单位处理,74,10
20837,"2025-07-01","4003",承办复核部A,承办单位复核,152,29
20838,"2025-07-01","5001",结案一部,办结,279,36
20839,"2025-07-01","5002",结案二部,办结,192,15
20840,"2025-07-01","6001",客户回访一组,回访,149,22
20841,"2025-07-01","6002",客户回访二组,回访,109,20
20842,"2025-07-01","6003",客户回访三组,回访,177,35
20843,"2025-07-01","7001",档案管理部,归档,58,3
20844,"2025-07-01","8001",异常工单组,挂起,262,25
20845,"2025-07-02","1001",客服一部,话务员暂存,188,0
20846,"2025-07-02","1001",客服一部,话务员受理,205,14
20847,"2025-07-02","1002",客服二部,话务员受理,108,6
20848,"2025-07-02","2001",业务一科,话务员办理,249,10
20849,"2025-07-02","2002",业务二科,话务员办理,126,1
20850,"2025-07-02","3001",热线审核中心,热线审核,300,37
20851,"2025-07-02","3002",热线复核中心,热线复核,119,11
20852,"2025-07-02","4001",承办单位A,承办单位审核,218,4
20853,"2025-07-02","4001",承办单位A,承办单位处理,201,29
20854,"2025-07-02","4002",承办单位B,承办单位处理,239,25
20855,"2025-07-02","4003",承办复核部A,承办单位复核,107,20
20856,"2025-07-02","5001",结案一部,办结,293,33
20857,"2025-07-02","5002",结案二部,办结,264,41
20858,"2025-07-02","6001",客户回访一组,回访,99,12
20859,"2025-07-02","6002",客户回访二组,回访,78,9
20860,"2025-07-02","6003",客户回访三组,回访,253,42
20861,"2025-07-02","7001",档案管理部,归档,138,25
20862,"2025-07-02","8001",异常工单组,挂起,53,5
20863,"2025-07-03","1001",客服一部,话务员暂存,290,0
20864,"2025-07-03","1001",客服一部,话务员受理,168,28
20865,"2025-07-03","1002",客服二部,话务员受理,256,47
20866,"2025-07-03","2001",业务一科,话务员办理,281,2
20867,"2025-07-03","2002",业务二科,话务员办理,54,1
20868,"2025-07-03","3001",热线审核中心,热线审核,150,4
20869,"2025-07-03","3002",热线复核中心,热线复核,87,10
20870,"2025-07-03","4001",承办单位A,承办单位审核,299,15
20871,"2025-07-03","4001",承办单位A,承办单位处理,284,21
20872,"2025-07-03","4002",承办单位B,承办单位处理,169,27
20873,"2025-07-03","4003",承办复核部A,承办单位复核,195,30
20874,"2025-07-03","5001",结案一部,办结,182,24
20875,"2025-07-03","5002",结案二部,办结,177,13
20876,"2025-07-03","6001",客户回访一组,回访,186,16
20877,"2025-07-03","6002",客户回访二组,回访,141,17
20878,"2025-07-03","6003",客户回访三组,回访,233,23
20879,"2025-07-03","7001",档案管理部,归档,129,23
20880,"2025-07-03","8001",异常工单组,挂起,179,31
20881,"2025-07-04","1001",客服一部,话务员暂存,213,0
20882,"2025-07-04","1001",客服一部,话务员受理,153,2
20883,"2025-07-04","1002",客服二部,话务员受理,280,44
20884,"2025-07-04","2001",业务一科,话务员办理,209,1
20885,"2025-07-04","2002",业务二科,话务员办理,131,3
20886,"2025-07-04","3001",热线审核中心,热线审核,202,17
20887,"2025-07-04","3002",热线复核中心,热线复核,110,16
20888,"2025-07-04","4001",承办单位A,承办单位审核,52,4
20889,"2025-07-04","4001",承办单位A,承办单位处理,68,2
20890,"2025-07-04","4002",承办单位B,承办单位处理,108,15
20891,"2025-07-04","4003",承办复核部A,承办单位复核,53,10
20892,"2025-07-04","5001",结案一部,办结,197,29
20893,"2025-07-04","5002",结案二部,办结,139,3
20894,"2025-07-04","6001",客户回访一组,回访,66,4
20895,"2025-07-04","6002",客户回访二组,回访,276,39
20896,"2025-07-04","6003",客户回访三组,回访,150,1
20897,"2025-07-04","7001",档案管理部,归档,162,16
20898,"2025-07-04","8001",异常工单组,挂起,241,17
20899,"2025-07-05","1001",客服一部,话务员暂存,130,0
20900,"2025-07-05","1001",客服一部,话务员受理,256,25
20901,"2025-07-05","1002",客服二部,话务员受理,267,13
20902,"2025-07-05","2001",业务一科,话务员办理,100,16
20903,"2025-07-05","2002",业务二科,话务员办理,144,22
20904,"2025-07-05","3001",热线审核中心,热线审核,59,8
20905,"2025-07-05","3002",热线复核中心,热线复核,258,38
20906,"2025-07-05","4001",承办单位A,承办单位审核,214,8
20907,"2025-07-05","4001",承办单位A,承办单位处理,79,9
20908,"2025-07-05","4002",承办单位B,承办单位处理,77,4
20909,"2025-07-05","4003",承办复核部A,承办单位复核,248,30
20910,"2025-07-05","5001",结案一部,办结,75,3
20911,"2025-07-05","5002",结案二部,办结,66,11
20912,"2025-07-05","6001",客户回访一组,回访,182,6
20913,"2025-07-05","6002",客户回访二组,回访,256,43
20914,"2025-07-05","6003",客户回访三组,回访,154,12
20915,"2025-07-05","7001",档案管理部,归档,140,12
20916,"2025-07-05","8001",异常工单组,挂起,57,0
20917,"2025-07-06","1001",客服一部,话务员暂存,272,0
20918,"2025-07-06","1001",客服一部,话务员受理,299,43
20919,"2025-07-06","1002",客服二部,话务员受理,114,1
20920,"2025-07-06","2001",业务一科,话务员办理,197,11
20921,"2025-07-06","2002",业务二科,话务员办理,242,11
20922,"2025-07-06","3001",热线审核中心,热线审核,183,16
20923,"2025-07-06","3002",热线复核中心,热线复核,291,33
20924,"2025-07-06","4001",承办单位A,承办单位审核,118,9
20925,"2025-07-06","4001",承办单位A,承办单位处理,86,14
20926,"2025-07-06","4002",承办单位B,承办单位处理,78,15
20927,"2025-07-06","4003",承办复核部A,承办单位复核,82,7
20928,"2025-07-06","5001",结案一部,办结,173,7
20929,"2025-07-06","5002",结案二部,办结,287,31
20930,"2025-07-06","6001",客户回访一组,回访,276,11
20931,"2025-07-06","6002",客户回访二组,回访,104,7
20932,"2025-07-06","6003",客户回访三组,回访,204,27
20933,"2025-07-06","7001",档案管理部,归档,76,12
20934,"2025-07-06","8001",异常工单组,挂起,127,5
20935,"2025-07-07","1001",客服一部,话务员暂存,180,0
20936,"2025-07-07","1001",客服一部,话务员受理,288,56
20937,"2025-07-07","1002",客服二部,话务员受理,214,40
20938,"2025-07-07","2001",业务一科,话务员办理,135,24
20939,"2025-07-07","2002",业务二科,话务员办理,280,46
20940,"2025-07-07","3001",热线审核中心,热线审核,83,5
20941,"2025-07-07","3002",热线复核中心,热线复核,182,30
20942,"2025-07-07","4001",承办单位A,承办单位审核,190,32
20943,"2025-07-07","4001",承办单位A,承办单位处理,144,7
20944,"2025-07-07","4002",承办单位B,承办单位处理,175,15
20945,"2025-07-07","4003",承办复核部A,承办单位复核,111,1
20946,"2025-07-07","5001",结案一部,办结,90,16
20947,"2025-07-07","5002",结案二部,办结,151,19
20948,"2025-07-07","6001",客户回访一组,回访,88,7
20949,"2025-07-07","6002",客户回访二组,回访,88,14
20950,"2025-07-07","6003",客户回访三组,回访,251,49
20951,"2025-07-07","7001",档案管理部,归档,297,26
20952,"2025-07-07","8001",异常工单组,挂起,212,9
20953,"2025-07-08","1001",客服一部,话务员暂存,252,0
20954,"2025-07-08","1001",客服一部,话务员受理,214,8
20955,"2025-07-08","1002",客服二部,话务员受理,150,13
20956,"2025-07-08","2001",业务一科,话务员办理,53,4
20957,"2025-07-08","2002",业务二科,话务员办理,202,27
20958,"2025-07-08","3001",热线审核中心,热线审核,269,28
20959,"2025-07-08","3002",热线复核中心,热线复核,218,27
20960,"2025-07-08","4001",承办单位A,承办单位审核,252,14
20961,"2025-07-08","4001",承办单位A,承办单位处理,105,7
20962,"2025-07-08","4002",承办单位B,承办单位处理,228,44
20963,"2025-07-08","4003",承办复核部A,承办单位复核,159,12
20964,"2025-07-08","5001",结案一部,办结,51,10
20965,"2025-07-08","5002",结案二部,办结,148,13
20966,"2025-07-08","6001",客户回访一组,回访,229,18
20967,"2025-07-08","6002",客户回访二组,回访,183,29
20968,"2025-07-08","6003",客户回访三组,回访,230,40
20969,"2025-07-08","7001",档案管理部,归档,297,53
20970,"2025-07-08","8001",异常工单组,挂起,182,25
20971,"2025-07-09","1001",客服一部,话务员暂存,118,0
20972,"2025-07-09","1001",客服一部,话务员受理,200,19
20973,"2025-07-09","1002",客服二部,话务员受理,156,3
20974,"2025-07-09","2001",业务一科,话务员办理,174,23
20975,"2025-07-09","2002",业务二科,话务员办理,212,37
20976,"2025-07-09","3001",热线审核中心,热线审核,130,17
20977,"2025-07-09","3002",热线复核中心,热线复核,87,5
20978,"2025-07-09","4001",承办单位A,承办单位审核,184,30
20979,"2025-07-09","4001",承办单位A,承办单位处理,159,7
20980,"2025-07-09","4002",承办单位B,承办单位处理,178,23
20981,"2025-07-09","4003",承办复核部A,承办单位复核,238,14
20982,"2025-07-09","5001",结案一部,办结,154,13
20983,"2025-07-09","5002",结案二部,办结,97,1
20984,"2025-07-09","6001",客户回访一组,回访,70,13
20985,"2025-07-09","6002",客户回访二组,回访,167,27
20986,"2025-07-09","6003",客户回访三组,回访,102,19
20987,"2025-07-09","7001",档案管理部,归档,84,1
20988,"2025-07-09","8001",异常工单组,挂起,134,14
20989,"2025-07-10","1001",客服一部,话务员暂存,82,0
20990,"2025-07-10","1001",客服一部,话务员受理,142,11
20991,"2025-07-10","1002",客服二部,话务员受理,118,17
20992,"2025-07-10","2001",业务一科,话务员办理,106,5
20993,"2025-07-10","2002",业务二科,话务员办理,228,26
20994,"2025-07-10","3001",热线审核中心,热线审核,236,17
20995,"2025-07-10","3002",热线复核中心,热线复核,241,9
20996,"2025-07-10","4001",承办单位A,承办单位审核,85,6
20997,"2025-07-10","4001",承办单位A,承办单位处理,239,12
20998,"2025-07-10","4002",承办单位B,承办单位处理,125,1
20999,"2025-07-10","4003",承办复核部A,承办单位复核,268,7
21000,"2025-07-10","5001",结案一部,办结,83,9
21001,"2025-07-10","5002",结案二部,办结,252,25
21002,"2025-07-10","6001",客户回访一组,回访,259,25
21003,"2025-07-10","6002",客户回访二组,回访,123,7
21004,"2025-07-10","6003",客户回访三组,回访,296,27
21005,"2025-07-10","7001",档案管理部,归档,141,13
21006,"2025-07-10","8001",异常工单组,挂起,130,20
21007,"2025-07-11","1001",客服一部,话务员暂存,192,0
21008,"2025-07-11","1001",客服一部,话务员受理,101,1
21009,"2025-07-11","1002",客服二部,话务员受理,286,9
21010,"2025-07-11","2001",业务一科,话务员办理,205,36
