"md_id","busi_time","sub_name","accept_name","accept_cnt"
16390,"2024-07-28",科教文体,网站,18
16391,"2024-07-28",公卫医疗,网站,49
16392,"2024-07-28",城乡建设,网站,5
16393,"2024-07-28",交通运输,网站,29
16394,"2024-07-28",农林牧渔,网站,25
16395,"2024-07-28",科教文体,小程序/公众号,39
16396,"2024-07-28",公卫医疗,小程序/公众号,61
16397,"2024-07-28",城乡建设,小程序/公众号,38
16398,"2024-07-28",交通运输,小程序/公众号,87
16399,"2024-07-28",农林牧渔,小程序/公众号,30
16400,"2024-07-29",科教文体,电话,30
16401,"2024-07-29",公卫医疗,电话,1
16402,"2024-07-29",城乡建设,电话,32
16403,"2024-07-29",交通运输,电话,34
16404,"2024-07-29",农林牧渔,电话,9
16405,"2024-07-29",科教文体,来信,2
16406,"2024-07-29",公卫医疗,来信,57
16407,"2024-07-29",城乡建设,来信,65
16408,"2024-07-29",交通运输,来信,60
16409,"2024-07-29",农林牧渔,来信,66
16410,"2024-07-29",科教文体,网站,1
16411,"2024-07-29",公卫医疗,网站,1
16412,"2024-07-29",城乡建设,网站,42
16413,"2024-07-29",交通运输,网站,45
16414,"2024-07-29",农林牧渔,网站,25
16415,"2024-07-29",科教文体,小程序/公众号,46
16416,"2024-07-29",公卫医疗,小程序/公众号,168
16417,"2024-07-29",城乡建设,小程序/公众号,185
16418,"2024-07-29",交通运输,小程序/公众号,12
16419,"2024-07-29",农林牧渔,小程序/公众号,24
16420,"2024-07-30",科教文体,电话,21
16421,"2024-07-30",公卫医疗,电话,28
16422,"2024-07-30",城乡建设,电话,10
16423,"2024-07-30",交通运输,电话,20
16424,"2024-07-30",农林牧渔,电话,14
16425,"2024-07-30",科教文体,来信,29
16426,"2024-07-30",公卫医疗,来信,18
16427,"2024-07-30",城乡建设,来信,34
16428,"2024-07-30",交通运输,来信,20
16429,"2024-07-30",农林牧渔,来信,14
16430,"2024-07-30",科教文体,网站,24
16431,"2024-07-30",公卫医疗,网站,47
16432,"2024-07-30",城乡建设,网站,30
16433,"2024-07-30",交通运输,网站,21
16434,"2024-07-30",农林牧渔,网站,29
16435,"2024-07-30",科教文体,小程序/公众号,36
16436,"2024-07-30",公卫医疗,小程序/公众号,43
16437,"2024-07-30",城乡建设,小程序/公众号,10
16438,"2024-07-30",交通运输,小程序/公众号,72
16439,"2024-07-30",农林牧渔,小程序/公众号,87
16440,"2024-07-31",科教文体,电话,15
16441,"2024-07-31",公卫医疗,电话,14
16442,"2024-07-31",城乡建设,电话,6
16443,"2024-07-31",交通运输,电话,19
16444,"2024-07-31",农林牧渔,电话,0
16445,"2024-07-31",科教文体,来信,15
16446,"2024-07-31",公卫医疗,来信,8
16447,"2024-07-31",城乡建设,来信,12
16448,"2024-07-31",交通运输,来信,15
16449,"2024-07-31",农林牧渔,来信,34
16450,"2024-07-31",科教文体,网站,5
16451,"2024-07-31",公卫医疗,网站,6
16452,"2024-07-31",城乡建设,网站,18
16453,"2024-07-31",交通运输,网站,22
16454,"2024-07-31",农林牧渔,网站,15
16455,"2024-07-31",科教文体,小程序/公众号,18
16456,"2024-07-31",公卫医疗,小程序/公众号,29
16457,"2024-07-31",城乡建设,小程序/公众号,16
16458,"2024-07-31",交通运输,小程序/公众号,36
16459,"2024-07-31",农林牧渔,小程序/公众号,41
16460,"2024-08-01",科教文体,电话,37
16461,"2024-08-01",公卫医疗,电话,15
16462,"2024-08-01",城乡建设,电话,23
16463,"2024-08-01",交通运输,电话,8
16464,"2024-08-01",农林牧渔,电话,15
16465,"2024-08-01",科教文体,来信,10
16466,"2024-08-01",公卫医疗,来信,10
16467,"2024-08-01",城乡建设,来信,4
16468,"2024-08-01",交通运输,来信,11
16469,"2024-08-01",农林牧渔,来信,12
16470,"2024-08-01",科教文体,网站,3
16471,"2024-08-01",公卫医疗,网站,20
16472,"2024-08-01",城乡建设,网站,42
16473,"2024-08-01",交通运输,网站,24
16474,"2024-08-01",农林牧渔,网站,3
16475,"2024-08-01",科教文体,小程序/公众号,59
16476,"2024-08-01",公卫医疗,小程序/公众号,46
16477,"2024-08-01",城乡建设,小程序/公众号,37
16478,"2024-08-01",交通运输,小程序/公众号,39
16479,"2024-08-01",农林牧渔,小程序/公众号,44
16480,"2024-08-02",科教文体,电话,23
16481,"2024-08-02",公卫医疗,电话,26
16482,"2024-08-02",城乡建设,电话,28
16483,"2024-08-02",交通运输,电话,10
16484,"2024-08-02",农林牧渔,电话,27
16485,"2024-08-02",科教文体,来信,6
16486,"2024-08-02",公卫医疗,来信,15
16487,"2024-08-02",城乡建设,来信,21
16488,"2024-08-02",交通运输,来信,37
16489,"2024-08-02",农林牧渔,来信,22
16490,"2024-08-02",科教文体,网站,2
16491,"2024-08-02",公卫医疗,网站,32
16492,"2024-08-02",城乡建设,网站,19
16493,"2024-08-02",交通运输,网站,45
16494,"2024-08-02",农林牧渔,网站,15
16495,"2024-08-02",科教文体,小程序/公众号,59
16496,"2024-08-02",公卫医疗,小程序/公众号,81
16497,"2024-08-02",城乡建设,小程序/公众号,7
16498,"2024-08-02",交通运输,小程序/公众号,53
16499,"2024-08-02",农林牧渔,小程序/公众号,36
16500,"2024-08-03",科教文体,电话,0
16501,"2024-08-03",公卫医疗,电话,4
16502,"2024-08-03",城乡建设,电话,12
16503,"2024-08-03",交通运输,电话,3
16504,"2024-08-03",农林牧渔,电话,6
16505,"2024-08-03",科教文体,来信,2
16506,"2024-08-03",公卫医疗,来信,10
16507,"2024-08-03",城乡建设,来信,11
16508,"2024-08-03",交通运输,来信,5
16509,"2024-08-03",农林牧渔,来信,13
16510,"2024-08-03",科教文体,网站,19
16511,"2024-08-03",公卫医疗,网站,116
16512,"2024-08-03",城乡建设,网站,115
16513,"2024-08-03",交通运输,网站,57
16514,"2024-08-03",农林牧渔,网站,14
16515,"2024-08-03",科教文体,小程序/公众号,40
16516,"2024-08-03",公卫医疗,小程序/公众号,309
16517,"2024-08-03",城乡建设,小程序/公众号,48
16518,"2024-08-03",交通运输,小程序/公众号,109
16519,"2024-08-03",农林牧渔,小程序/公众号,24
16520,"2024-08-04",科教文体,电话,18
16521,"2024-08-04",公卫医疗,电话,18
16522,"2024-08-04",城乡建设,电话,19
16523,"2024-08-04",交通运输,电话,10
16524,"2024-08-04",农林牧渔,电话,2
16525,"2024-08-04",科教文体,来信,10
16526,"2024-08-04",公卫医疗,来信,20
16527,"2024-08-04",城乡建设,来信,24
16528,"2024-08-04",交通运输,来信,6
16529,"2024-08-04",农林牧渔,来信,31
16530,"2024-08-04",科教文体,网站,17
16531,"2024-08-04",公卫医疗,网站,18
16532,"2024-08-04",城乡建设,网站,18
16533,"2024-08-04",交通运输,网站,22
16534,"2024-08-04",农林牧渔,网站,7
16535,"2024-08-04",科教文体,小程序/公众号,38
16536,"2024-08-04",公卫医疗,小程序/公众号,9
16537,"2024-08-04",城乡建设,小程序/公众号,13
16538,"2024-08-04",交通运输,小程序/公众号,1
16539,"2024-08-04",农林牧渔,小程序/公众号,43
16540,"2024-08-05",科教文体,电话,60
16541,"2024-08-05",公卫医疗,电话,7
16542,"2024-08-05",城乡建设,电话,45
16543,"2024-08-05",交通运输,电话,62
16544,"2024-08-05",农林牧渔,电话,9
16545,"2024-08-05",科教文体,来信,5
16546,"2024-08-05",公卫医疗,来信,69
16547,"2024-08-05",城乡建设,来信,50
16548,"2024-08-05",交通运输,来信,33
16549,"2024-08-05",农林牧渔,来信,53
16550,"2024-08-05",科教文体,网站,9
16551,"2024-08-05",公卫医疗,网站,8
16552,"2024-08-05",城乡建设,网站,4
16553,"2024-08-05",交通运输,网站,5
16554,"2024-08-05",农林牧渔,网站,4
16555,"2024-08-05",科教文体,小程序/公众号,22
16556,"2024-08-05",公卫医疗,小程序/公众号,114
16557,"2024-08-05",城乡建设,小程序/公众号,81
16558,"2024-08-05",交通运输,小程序/公众号,84
16559,"2024-08-05",农林牧渔,小程序/公众号,201
16560,"2024-08-06",科教文体,电话,9
16561,"2024-08-06",公卫医疗,电话,9
16562,"2024-08-06",城乡建设,电话,34
16563,"2024-08-06",交通运输,电话,15
16564,"2024-08-06",农林牧渔,电话,2
16565,"2024-08-06",科教文体,来信,9
16566,"2024-08-06",公卫医疗,来信,2
16567,"2024-08-06",城乡建设,来信,9
16568,"2024-08-06",交通运输,来信,11
16569,"2024-08-06",农林牧渔,来信,18
16570,"2024-08-06",科教文体,网站,9
16571,"2024-08-06",公卫医疗,网站,27
16572,"2024-08-06",城乡建设,网站,25
16573,"2024-08-06",交通运输,网站,15
16574,"2024-08-06",农林牧渔,网站,16
16575,"2024-08-06",科教文体,小程序/公众号,14
16576,"2024-08-06",公卫医疗,小程序/公众号,51
16577,"2024-08-06",城乡建设,小程序/公众号,19
16578,"2024-08-06",交通运输,小程序/公众号,27
16579,"2024-08-06",农林牧渔,小程序/公众号,48
16580,"2024-08-07",科教文体,电话,4
16581,"2024-08-07",公卫医疗,电话,4
16582,"2024-08-07",城乡建设,电话,4
16583,"2024-08-07",交通运输,电话,3
16584,"2024-08-07",农林牧渔,电话,3
16585,"2024-08-07",科教文体,来信,19
16586,"2024-08-07",公卫医疗,来信,13
16587,"2024-08-07",城乡建设,来信,14
16588,"2024-08-07",交通运输,来信,17
16589,"2024-08-07",农林牧渔,来信,13
16590,"2024-08-07",科教文体,网站,6
16591,"2024-08-07",公卫医疗,网站,3
16592,"2024-08-07",城乡建设,网站,6
16593,"2024-08-07",交通运输,网站,6
16594,"2024-08-07",农林牧渔,网站,3
16595,"2024-08-07",科教文体,小程序/公众号,74
16596,"2024-08-07",公卫医疗,小程序/公众号,38
16597,"2024-08-07",城乡建设,小程序/公众号,38
16598,"2024-08-07",交通运输,小程序/公众号,8
16599,"2024-08-07",农林牧渔,小程序/公众号,40
16600,"2024-08-08",科教文体,电话,4
16601,"2024-08-08",公卫医疗,电话,7
16602,"2024-08-08",城乡建设,电话,21
16603,"2024-08-08",交通运输,电话,5
16604,"2024-08-08",农林牧渔,电话,1
16605,"2024-08-08",科教文体,来信,6
16606,"2024-08-08",公卫医疗,来信,11
16607,"2024-08-08",城乡建设,来信,5
16608,"2024-08-08",交通运输,来信,7
16609,"2024-08-08",农林牧渔,来信,10
16610,"2024-08-08",科教文体,网站,11
16611,"2024-08-08",公卫医疗,网站,13
16612,"2024-08-08",城乡建设,网站,34
16613,"2024-08-08",交通运输,网站,39
16614,"2024-08-08",农林牧渔,网站,17
16615,"2024-08-08",科教文体,小程序/公众号,21
16616,"2024-08-08",公卫医疗,小程序/公众号,27
16617,"2024-08-08",城乡建设,小程序/公众号,19
16618,"2024-08-08",交通运输,小程序/公众号,28
16619,"2024-08-08",农林牧渔,小程序/公众号,32
16620,"2024-08-09",科教文体,电话,1
16621,"2024-08-09",公卫医疗,电话,8
16622,"2024-08-09",城乡建设,电话,3
16623,"2024-08-09",交通运输,电话,8
16624,"2024-08-09",农林牧渔,电话,3
16625,"2024-08-09",科教文体,来信,12
16626,"2024-08-09",公卫医疗,来信,8
16627,"2024-08-09",城乡建设,来信,31
16628,"2024-08-09",交通运输,来信,28
16629,"2024-08-09",农林牧渔,来信,21
16630,"2024-08-09",科教文体,网站,14
16631,"2024-08-09",公卫医疗,网站,9
16632,"2024-08-09",城乡建设,网站,9
16633,"2024-08-09",交通运输,网站,1
16634,"2024-08-09",农林牧渔,网站,1
16635,"2024-08-09",科教文体,小程序/公众号,96
16636,"2024-08-09",公卫医疗,小程序/公众号,107
16637,"2024-08-09",城乡建设,小程序/公众号,92
16638,"2024-08-09",交通运输,小程序/公众号,19
16639,"2024-08-09",农林牧渔,小程序/公众号,107
16640,"2024-08-10",科教文体,电话,26
16641,"2024-08-10",公卫医疗,电话,4
16642,"2024-08-10",城乡建设,电话,32
16643,"2024-08-10",交通运输,电话,4
16644,"2024-08-10",农林牧渔,电话,10
16645,"2024-08-10",科教文体,来信,1
16646,"2024-08-10",公卫医疗,来信,29
16647,"2024-08-10",城乡建设,来信,43
16648,"2024-08-10",交通运输,来信,8
16649,"2024-08-10",农林牧渔,来信,60
16650,"2024-08-10",科教文体,网站,5
16651,"2024-08-10",公卫医疗,网站,4
16652,"2024-08-10",城乡建设,网站,35
16653,"2024-08-10",交通运输,网站,13
16654,"2024-08-10",农林牧渔,网站,8
16655,"2024-08-10",科教文体,小程序/公众号,150
16656,"2024-08-10",公卫医疗,小程序/公众号,128
16657,"2024-08-10",城乡建设,小程序/公众号,191
16658,"2024-08-10",交通运输,小程序/公众号,70
16659,"2024-08-10",农林牧渔,小程序/公众号,15
16660,"2024-08-11",科教文体,电话,1
16661,"2024-08-11",公卫医疗,电话,4
16662,"2024-08-11",城乡建设,电话,3
16663,"2024-08-11",交通运输,电话,1
16664,"2024-08-11",农林牧渔,电话,5
16665,"2024-08-11",科教文体,来信,21
16666,"2024-08-11",公卫医疗,来信,19
16667,"2024-08-11",城乡建设,来信,16
16668,"2024-08-11",交通运输,来信,45
16669,"2024-08-11",农林牧渔,来信,65
16670,"2024-08-11",科教文体,网站,18
16671,"2024-08-11",公卫医疗,网站,25
16672,"2024-08-11",城乡建设,网站,21
16673,"2024-08-11",交通运输,网站,10
16674,"2024-08-11",农林牧渔,网站,5
16675,"2024-08-11",科教文体,小程序/公众号,79
16676,"2024-08-11",公卫医疗,小程序/公众号,51
16677,"2024-08-11",城乡建设,小程序/公众号,86
16678,"2024-08-11",交通运输,小程序/公众号,44
16679,"2024-08-11",农林牧渔,小程序/公众号,36
16680,"2024-08-12",科教文体,电话,13
16681,"2024-08-12",公卫医疗,电话,47
16682,"2024-08-12",城乡建设,电话,32
16683,"2024-08-12",交通运输,电话,40
16684,"2024-08-12",农林牧渔,电话,73
16685,"2024-08-12",科教文体,来信,13
16686,"2024-08-12",公卫医疗,来信,30
16687,"2024-08-12",城乡建设,来信,30
16688,"2024-08-12",交通运输,来信,26
16689,"2024-08-12",农林牧渔,来信,23
16690,"2024-08-12",科教文体,网站,57
16691,"2024-08-12",公卫医疗,网站,67
16692,"2024-08-12",城乡建设,网站,28
16693,"2024-08-12",交通运输,网站,45
16694,"2024-08-12",农林牧渔,网站,60
16695,"2024-08-12",科教文体,小程序/公众号,88
16696,"2024-08-12",公卫医疗,小程序/公众号,28
16697,"2024-08-12",城乡建设,小程序/公众号,37
16698,"2024-08-12",交通运输,小程序/公众号,72
16699,"2024-08-12",农林牧渔,小程序/公众号,154
16700,"2024-08-13",科教文体,电话,13
16701,"2024-08-13",公卫医疗,电话,7
16702,"2024-08-13",城乡建设,电话,7
16703,"2024-08-13",交通运输,电话,10
16704,"2024-08-13",农林牧渔,电话,7
16705,"2024-08-13",科教文体,来信,5
16706,"2024-08-13",公卫医疗,来信,7
16707,"2024-08-13",城乡建设,来信,50
16708,"2024-08-13",交通运输,来信,49
16709,"2024-08-13",农林牧渔,来信,37
16710,"2024-08-13",科教文体,网站,12
16711,"2024-08-13",公卫医疗,网站,50
16712,"2024-08-13",城乡建设,网站,18
16713,"2024-08-13",交通运输,网站,38
16714,"2024-08-13",农林牧渔,网站,55
16715,"2024-08-13",科教文体,小程序/公众号,99
16716,"2024-08-13",公卫医疗,小程序/公众号,83
16717,"2024-08-13",城乡建设,小程序/公众号,24
16718,"2024-08-13",交通运输,小程序/公众号,8
16719,"2024-08-13",农林牧渔,小程序/公众号,5
16720,"2024-08-14",科教文体,电话,12
16721,"2024-08-14",公卫医疗,电话,5
16722,"2024-08-14",城乡建设,电话,26
16723,"2024-08-14",交通运输,电话,27
16724,"2024-08-14",农林牧渔,电话,25
16725,"2024-08-14",科教文体,来信,3
16726,"2024-08-14",公卫医疗,来信,24
16727,"2024-08-14",城乡建设,来信,48
16728,"2024-08-14",交通运输,来信,4
16729,"2024-08-14",农林牧渔,来信,2
16730,"2024-08-14",科教文体,网站,4
16731,"2024-08-14",公卫医疗,网站,23
16732,"2024-08-14",城乡建设,网站,15
16733,"2024-08-14",交通运输,网站,23
16734,"2024-08-14",农林牧渔,网站,26
16735,"2024-08-14",科教文体,小程序/公众号,13
16736,"2024-08-14",公卫医疗,小程序/公众号,46
16737,"2024-08-14",城乡建设,小程序/公众号,92
16738,"2024-08-14",交通运输,小程序/公众号,33
16739,"2024-08-14",农林牧渔,小程序/公众号,10
16740,"2024-08-15",科教文体,电话,13
16741,"2024-08-15",公卫医疗,电话,15
16742,"2024-08-15",城乡建设,电话,13
16743,"2024-08-15",交通运输,电话,12
16744,"2024-08-15",农林牧渔,电话,12
16745,"2024-08-15",科教文体,来信,32
16746,"2024-08-15",公卫医疗,来信,50
16747,"2024-08-15",城乡建设,来信,20
16748,"2024-08-15",交通运输,来信,90
16749,"2024-08-15",农林牧渔,来信,17
16750,"2024-08-15",科教文体,网站,17
16751,"2024-08-15",公卫医疗,网站,28
16752,"2024-08-15",城乡建设,网站,108
16753,"2024-08-15",交通运输,网站,97
16754,"2024-08-15",农林牧渔,网站,79
16755,"2024-08-15",科教文体,小程序/公众号,110
16756,"2024-08-15",公卫医疗,小程序/公众号,23
16757,"2024-08-15",城乡建设,小程序/公众号,78
16758,"2024-08-15",交通运输,小程序/公众号,96
16759,"2024-08-15",农林牧渔,小程序/公众号,36
16760,"2024-08-16",科教文体,电话,18
16761,"2024-08-16",公卫医疗,电话,20
16762,"2024-08-16",城乡建设,电话,18
16763,"2024-08-16",交通运输,电话,13
16764,"2024-08-16",农林牧渔,电话,6
16765,"2024-08-16",科教文体,来信,24
16766,"2024-08-16",公卫医疗,来信,9
16767,"2024-08-16",城乡建设,来信,21
16768,"2024-08-16",交通运输,来信,19
16769,"2024-08-16",农林牧渔,来信,7
16770,"2024-08-16",科教文体,网站,11
16771,"2024-08-16",公卫医疗,网站,22
16772,"2024-08-16",城乡建设,网站,20
16773,"2024-08-16",交通运输,网站,16
16774,"2024-08-16",农林牧渔,网站,24
16775,"2024-08-16",科教文体,小程序/公众号,18
16776,"2024-08-16",公卫医疗,小程序/公众号,27
16777,"2024-08-16",城乡建设,小程序/公众号,92
16778,"2024-08-16",交通运输,小程序/公众号,32
16779,"2024-08-16",农林牧渔,小程序/公众号,44
16780,"2024-08-17",科教文体,电话,21
16781,"2024-08-17",公卫医疗,电话,10
16782,"2024-08-17",城乡建设,电话,25
16783,"2024-08-17",交通运输,电话,7
16784,"2024-08-17",农林牧渔,电话,2
16785,"2024-08-17",科教文体,来信,33
16786,"2024-08-17",公卫医疗,来信,34
16787,"2024-08-17",城乡建设,来信,10
16788,"2024-08-17",交通运输,来信,5
16789,"2024-08-17",农林牧渔,来信,31
16790,"2024-08-17",科教文体,网站,2
16791,"2024-08-17",公卫医疗,网站,6
16792,"2024-08-17",城乡建设,网站,57
16793,"2024-08-17",交通运输,网站,2
16794,"2024-08-17",农林牧渔,网站,60
16795,"2024-08-17",科教文体,小程序/公众号,45
16796,"2024-08-17",公卫医疗,小程序/公众号,43
16797,"2024-08-17",城乡建设,小程序/公众号,51
16798,"2024-08-17",交通运输,小程序/公众号,71
16799,"2024-08-17",农林牧渔,小程序/公众号,31
16800,"2024-08-18",科教文体,电话,18
16801,"2024-08-18",公卫医疗,电话,13
16802,"2024-08-18",城乡建设,电话,18
16803,"2024-08-18",交通运输,电话,18
16804,"2024-08-18",农林牧渔,电话,27
16805,"2024-08-18",科教文体,来信,1
16806,"2024-08-18",公卫医疗,来信,9
16807,"2024-08-18",城乡建设,来信,8
16808,"2024-08-18",交通运输,来信,10
16809,"2024-08-18",农林牧渔,来信,10
16810,"2024-08-18",科教文体,网站,2
16811,"2024-08-18",公卫医疗,网站,10
16812,"2024-08-18",城乡建设,网站,15
16813,"2024-08-18",交通运输,网站,17
16814,"2024-08-18",农林牧渔,网站,0
16815,"2024-08-18",科教文体,小程序/公众号,0
16816,"2024-08-18",公卫医疗,小程序/公众号,80
16817,"2024-08-18",城乡建设,小程序/公众号,103
16818,"2024-08-18",交通运输,小程序/公众号,41
16819,"2024-08-18",农林牧渔,小程序/公众号,176
16820,"2024-08-19",科教文体,电话,32
16821,"2024-08-19",公卫医疗,电话,6
16822,"2024-08-19",城乡建设,电话,52
16823,"2024-08-19",交通运输,电话,14
16824,"2024-08-19",农林牧渔,电话,59
16825,"2024-08-19",科教文体,来信,15
16826,"2024-08-19",公卫医疗,来信,19
16827,"2024-08-19",城乡建设,来信,10
16828,"2024-08-19",交通运输,来信,17
16829,"2024-08-19",农林牧渔,来信,19
16830,"2024-08-19",科教文体,网站,20
16831,"2024-08-19",公卫医疗,网站,23
16832,"2024-08-19",城乡建设,网站,20
16833,"2024-08-19",交通运输,网站,21
16834,"2024-08-19",农林牧渔,网站,2
16835,"2024-08-19",科教文体,小程序/公众号,118
16836,"2024-08-19",公卫医疗,小程序/公众号,69
16837,"2024-08-19",城乡建设,小程序/公众号,97
16838,"2024-08-19",交通运输,小程序/公众号,63
16839,"2024-08-19",农林牧渔,小程序/公众号,11
16840,"2024-08-20",科教文体,电话,73
16841,"2024-08-20",公卫医疗,电话,47
16842,"2024-08-20",城乡建设,电话,48
16843,"2024-08-20",交通运输,电话,16
16844,"2024-08-20",农林牧渔,电话,48
16845,"2024-08-20",科教文体,来信,5
16846,"2024-08-20",公卫医疗,来信,4
16847,"2024-08-20",城乡建设,来信,5
16848,"2024-08-20",交通运输,来信,3
16849,"2024-08-20",农林牧渔,来信,2
16850,"2024-08-20",科教文体,网站,12
16851,"2024-08-20",公卫医疗,网站,7
16852,"2024-08-20",城乡建设,网站,20
16853,"2024-08-20",交通运输,网站,18
16854,"2024-08-20",农林牧渔,网站,14
16855,"2024-08-20",科教文体,小程序/公众号,36
16856,"2024-08-20",公卫医疗,小程序/公众号,92
16857,"2024-08-20",城乡建设,小程序/公众号,251
16858,"2024-08-20",交通运输,小程序/公众号,143
16859,"2024-08-20",农林牧渔,小程序/公众号,113
16860,"2024-08-21",科教文体,电话,7
16861,"2024-08-21",公卫医疗,电话,19
16862,"2024-08-21",城乡建设,电话,98
16863,"2024-08-21",交通运输,电话,45
16864,"2024-08-21",农林牧渔,电话,44
16865,"2024-08-21",科教文体,来信,25
16866,"2024-08-21",公卫医疗,来信,21
16867,"2024-08-21",城乡建设,来信,12
16868,"2024-08-21",交通运输,来信,10
16869,"2024-08-21",农林牧渔,来信,21
16870,"2024-08-21",科教文体,网站,67
16871,"2024-08-21",公卫医疗,网站,39
16872,"2024-08-21",城乡建设,网站,87
16873,"2024-08-21",交通运输,网站,59
16874,"2024-08-21",农林牧渔,网站,77
16875,"2024-08-21",科教文体,小程序/公众号,32
16876,"2024-08-21",公卫医疗,小程序/公众号,122
16877,"2024-08-21",城乡建设,小程序/公众号,88
16878,"2024-08-21",交通运输,小程序/公众号,7
16879,"2024-08-21",农林牧渔,小程序/公众号,116
16880,"2024-08-22",科教文体,电话,11
16881,"2024-08-22",公卫医疗,电话,2
16882,"2024-08-22",城乡建设,电话,7
16883,"2024-08-22",交通运输,电话,17
16884,"2024-08-22",农林牧渔,电话,16
16885,"2024-08-22",科教文体,来信,72
16886,"2024-08-22",公卫医疗,来信,47
16887,"2024-08-22",城乡建设,来信,14
16888,"2024-08-22",交通运输,来信,22
16889,"2024-08-22",农林牧渔,来信,15
16890,"2024-08-22",科教文体,网站,62
16891,"2024-08-22",公卫医疗,网站,100
16892,"2024-08-22",城乡建设,网站,80
16893,"2024-08-22",交通运输,网站,5
16894,"2024-08-22",农林牧渔,网站,2
16895,"2024-08-22",科教文体,小程序/公众号,117
16896,"2024-08-22",公卫医疗,小程序/公众号,157
16897,"2024-08-22",城乡建设,小程序/公众号,54
16898,"2024-08-22",交通运输,小程序/公众号,21
16899,"2024-08-22",农林牧渔,小程序/公众号,130
16900,"2024-08-23",科教文体,电话,3
16901,"2024-08-23",公卫医疗,电话,2
16902,"2024-08-23",城乡建设,电话,2
16903,"2024-08-23",交通运输,电话,5
16904,"2024-08-23",农林牧渔,电话,3
16905,"2024-08-23",科教文体,来信,27
16906,"2024-08-23",公卫医疗,来信,3
16907,"2024-08-23",城乡建设,来信,3
16908,"2024-08-23",交通运输,来信,21
16909,"2024-08-23",农林牧渔,来信,4
16910,"2024-08-23",科教文体,网站,16
16911,"2024-08-23",公卫医疗,网站,14
16912,"2024-08-23",城乡建设,网站,8
16913,"2024-08-23",交通运输,网站,12
16914,"2024-08-23",农林牧渔,网站,4
16915,"2024-08-23",科教文体,小程序/公众号,59
16916,"2024-08-23",公卫医疗,小程序/公众号,74
16917,"2024-08-23",城乡建设,小程序/公众号,52
16918,"2024-08-23",交通运输,小程序/公众号,39
16919,"2024-08-23",农林牧渔,小程序/公众号,20
16920,"2024-08-24",科教文体,电话,34
16921,"2024-08-24",公卫医疗,电话,36
16922,"2024-08-24",城乡建设,电话,10
16923,"2024-08-24",交通运输,电话,40
16924,"2024-08-24",农林牧渔,电话,41
16925,"2024-08-24",科教文体,来信,27
16926,"2024-08-24",公卫医疗,来信,21
16927,"2024-08-24",城乡建设,来信,36
16928,"2024-08-24",交通运输,来信,15
16929,"2024-08-24",农林牧渔,来信,18
16930,"2024-08-24",科教文体,网站,7
16931,"2024-08-24",公卫医疗,网站,57
16932,"2024-08-24",城乡建设,网站,78
16933,"2024-08-24",交通运输,网站,39
16934,"2024-08-24",农林牧渔,网站,42
16935,"2024-08-24",科教文体,小程序/公众号,22
16936,"2024-08-24",公卫医疗,小程序/公众号,66
16937,"2024-08-24",城乡建设,小程序/公众号,37
16938,"2024-08-24",交通运输,小程序/公众号,31
16939,"2024-08-24",农林牧渔,小程序/公众号,67
16940,"2024-08-25",科教文体,电话,3
16941,"2024-08-25",公卫医疗,电话,3
16942,"2024-08-25",城乡建设,电话,2
16943,"2024-08-25",交通运输,电话,5
16944,"2024-08-25",农林牧渔,电话,3
16945,"2024-08-25",科教文体,来信,3
16946,"2024-08-25",公卫医疗,来信,22
16947,"2024-08-25",城乡建设,来信,6
16948,"2024-08-25",交通运输,来信,6
16949,"2024-08-25",农林牧渔,来信,54
16950,"2024-08-25",科教文体,网站,26
16951,"2024-08-25",公卫医疗,网站,12
16952,"2024-08-25",城乡建设,网站,22
16953,"2024-08-25",交通运输,网站,84
16954,"2024-08-25",农林牧渔,网站,50
16955,"2024-08-25",科教文体,小程序/公众号,69
16956,"2024-08-25",公卫医疗,小程序/公众号,90
16957,"2024-08-25",城乡建设,小程序/公众号,96
16958,"2024-08-25",交通运输,小程序/公众号,35
16959,"2024-08-25",农林牧渔,小程序/公众号,58
16960,"2024-08-26",科教文体,电话,18
16961,"2024-08-26",公卫医疗,电话,33
16962,"2024-08-26",城乡建设,电话,27
16963,"2024-08-26",交通运输,电话,17
16964,"2024-08-26",农林牧渔,电话,35
16965,"2024-08-26",科教文体,来信,44
16966,"2024-08-26",公卫医疗,来信,9
16967,"2024-08-26",城乡建设,来信,37
16968,"2024-08-26",交通运输,来信,39
16969,"2024-08-26",农林牧渔,来信,38
16970,"2024-08-26",科教文体,网站,30
16971,"2024-08-26",公卫医疗,网站,108
16972,"2024-08-26",城乡建设,网站,4
16973,"2024-08-26",交通运输,网站,30
16974,"2024-08-26",农林牧渔,网站,87
16975,"2024-08-26",科教文体,小程序/公众号,21
16976,"2024-08-26",公卫医疗,小程序/公众号,90
16977,"2024-08-26",城乡建设,小程序/公众号,86
16978,"2024-08-26",交通运输,小程序/公众号,50
16979,"2024-08-26",农林牧渔,小程序/公众号,96
16980,"2024-08-27",科教文体,电话,40
16981,"2024-08-27",公卫医疗,电话,7
16982,"2024-08-27",城乡建设,电话,30
16983,"2024-08-27",交通运输,电话,4
16984,"2024-08-27",农林牧渔,电话,33
16985,"2024-08-27",科教文体,来信,56
16986,"2024-08-27",公卫医疗,来信,23
16987,"2024-08-27",城乡建设,来信,5
16988,"2024-08-27",交通运输,来信,61
16989,"2024-08-27",农林牧渔,来信,18
16990,"2024-08-27",科教文体,网站,13
