"md_id","busi_time","sub_name","red_cnt","yellow_cnt"
4566,"2024-10-30",科教文体,57,16
4567,"2024-10-30",公卫医疗,75,15
4568,"2024-10-30",城乡建设,61,113
4569,"2024-10-30",交通运输,22,100
4570,"2024-10-30",农林牧渔,8,16
4571,"2024-10-31",科教文体,6,1
4572,"2024-10-31",公卫医疗,71,25
4573,"2024-10-31",城乡建设,21,21
4574,"2024-10-31",交通运输,82,31
4575,"2024-10-31",农林牧渔,16,71
4576,"2024-11-01",科教文体,50,0
4577,"2024-11-01",公卫医疗,16,8
4578,"2024-11-01",城乡建设,19,14
4579,"2024-11-01",交通运输,17,8
4580,"2024-11-01",农林牧渔,28,63
4581,"2024-11-02",科教文体,26,11
4582,"2024-11-02",公卫医疗,37,29
4583,"2024-11-02",城乡建设,20,30
4584,"2024-11-02",交通运输,9,67
4585,"2024-11-02",农林牧渔,12,48
4586,"2024-11-03",科教文体,46,58
4587,"2024-11-03",公卫医疗,4,58
4588,"2024-11-03",城乡建设,45,0
4589,"2024-11-03",交通运输,25,0
4590,"2024-11-03",农林牧渔,66,5
4591,"2024-11-04",科教文体,13,8
4592,"2024-11-04",公卫医疗,16,7
4593,"2024-11-04",城乡建设,20,3
4594,"2024-11-04",交通运输,107,42
4595,"2024-11-04",农林牧渔,121,74
4596,"2024-11-05",科教文体,88,1
4597,"2024-11-05",公卫医疗,9,33
4598,"2024-11-05",城乡建设,188,15
4599,"2024-11-05",交通运输,119,33
4600,"2024-11-05",农林牧渔,30,32
4601,"2024-11-06",科教文体,12,33
4602,"2024-11-06",公卫医疗,83,20
4603,"2024-11-06",城乡建设,47,134
4604,"2024-11-06",交通运输,49,7
4605,"2024-11-06",农林牧渔,313,32
4606,"2024-11-07",科教文体,47,6
4607,"2024-11-07",公卫医疗,84,15
4608,"2024-11-07",城乡建设,26,0
4609,"2024-11-07",交通运输,5,62
4610,"2024-11-07",农林牧渔,0,0
4611,"2024-11-08",科教文体,6,2
4612,"2024-11-08",公卫医疗,73,10
4613,"2024-11-08",城乡建设,86,57
4614,"2024-11-08",交通运输,69,35
4615,"2024-11-08",农林牧渔,80,24
4616,"2024-11-09",科教文体,46,23
4617,"2024-11-09",公卫医疗,50,14
4618,"2024-11-09",城乡建设,84,4
4619,"2024-11-09",交通运输,7,3
4620,"2024-11-09",农林牧渔,118,7
4621,"2024-11-10",科教文体,61,1
4622,"2024-11-10",公卫医疗,64,8
4623,"2024-11-10",城乡建设,76,10
4624,"2024-11-10",交通运输,72,13
4625,"2024-11-10",农林牧渔,3,104
4626,"2024-11-11",科教文体,1,35
4627,"2024-11-11",公卫医疗,14,86
4628,"2024-11-11",城乡建设,115,13
4629,"2024-11-11",交通运输,37,13
4630,"2024-11-11",农林牧渔,26,132
4631,"2024-11-12",科教文体,57,64
4632,"2024-11-12",公卫医疗,138,42
4633,"2024-11-12",城乡建设,54,78
4634,"2024-11-12",交通运输,3,94
4635,"2024-11-12",农林牧渔,71,33
4636,"2024-11-13",科教文体,126,56
4637,"2024-11-13",公卫医疗,29,31
4638,"2024-11-13",城乡建设,121,36
4639,"2024-11-13",交通运输,239,27
4640,"2024-11-13",农林牧渔,52,21
4641,"2024-11-14",科教文体,307,0
4642,"2024-11-14",公卫医疗,152,5
4643,"2024-11-14",城乡建设,37,94
4644,"2024-11-14",交通运输,60,6
4645,"2024-11-14",农林牧渔,31,122
4646,"2024-11-15",科教文体,7,3
4647,"2024-11-15",公卫医疗,97,22
4648,"2024-11-15",城乡建设,15,17
4649,"2024-11-15",交通运输,20,33
4650,"2024-11-15",农林牧渔,36,77
4651,"2024-11-16",科教文体,21,0
4652,"2024-11-16",公卫医疗,17,32
4653,"2024-11-16",城乡建设,134,104
4654,"2024-11-16",交通运输,85,36
4655,"2024-11-16",农林牧渔,53,1
4656,"2024-11-17",科教文体,25,91
4657,"2024-11-17",公卫医疗,83,22
4658,"2024-11-17",城乡建设,1,0
4659,"2024-11-17",交通运输,88,52
4660,"2024-11-17",农林牧渔,99,18
4661,"2024-11-18",科教文体,227,14
4662,"2024-11-18",公卫医疗,27,17
4663,"2024-11-18",城乡建设,47,127
4664,"2024-11-18",交通运输,58,14
4665,"2024-11-18",农林牧渔,28,326
4666,"2024-11-19",科教文体,95,7
4667,"2024-11-19",公卫医疗,264,1
4668,"2024-11-19",城乡建设,0,102
4669,"2024-11-19",交通运输,132,5
4670,"2024-11-19",农林牧渔,97,91
4671,"2024-11-20",科教文体,89,23
4672,"2024-11-20",公卫医疗,30,135
4673,"2024-11-20",城乡建设,0,2
4674,"2024-11-20",交通运输,8,22
4675,"2024-11-20",农林牧渔,27,160
4676,"2024-11-21",科教文体,46,48
4677,"2024-11-21",公卫医疗,65,24
4678,"2024-11-21",城乡建设,294,32
4679,"2024-11-21",交通运输,4,4
4680,"2024-11-21",农林牧渔,11,29
4681,"2024-11-22",科教文体,24,128
4682,"2024-11-22",公卫医疗,1,140
4683,"2024-11-22",城乡建设,124,0
4684,"2024-11-22",交通运输,131,32
4685,"2024-11-22",农林牧渔,71,55
4686,"2024-11-23",科教文体,56,1
4687,"2024-11-23",公卫医疗,37,34
4688,"2024-11-23",城乡建设,62,59
4689,"2024-11-23",交通运输,53,72
4690,"2024-11-23",农林牧渔,69,38
4691,"2024-11-24",科教文体,43,24
4692,"2024-11-24",公卫医疗,1,0
4693,"2024-11-24",城乡建设,6,1
4694,"2024-11-24",交通运输,94,4
4695,"2024-11-24",农林牧渔,11,88
4696,"2024-11-25",科教文体,0,1
4697,"2024-11-25",公卫医疗,15,63
4698,"2024-11-25",城乡建设,118,11
4699,"2024-11-25",交通运输,8,100
4700,"2024-11-25",农林牧渔,179,16
4701,"2024-11-26",科教文体,64,9
4702,"2024-11-26",公卫医疗,193,21
4703,"2024-11-26",城乡建设,69,0
4704,"2024-11-26",交通运输,17,7
4705,"2024-11-26",农林牧渔,0,80
4706,"2024-11-27",科教文体,124,20
4707,"2024-11-27",公卫医疗,55,116
4708,"2024-11-27",城乡建设,16,17
4709,"2024-11-27",交通运输,131,3
4710,"2024-11-27",农林牧渔,79,0
4711,"2024-11-28",科教文体,28,11
4712,"2024-11-28",公卫医疗,22,2
4713,"2024-11-28",城乡建设,56,6
4714,"2024-11-28",交通运输,16,39
4715,"2024-11-28",农林牧渔,13,66
4716,"2024-11-29",科教文体,51,36
4717,"2024-11-29",公卫医疗,112,11
4718,"2024-11-29",城乡建设,127,49
4719,"2024-11-29",交通运输,5,11
4720,"2024-11-29",农林牧渔,226,46
4721,"2024-11-30",科教文体,61,52
4722,"2024-11-30",公卫医疗,5,30
4723,"2024-11-30",城乡建设,137,0
4724,"2024-11-30",交通运输,25,4
4725,"2024-11-30",农林牧渔,14,4
4726,"2024-12-01",科教文体,23,53
4727,"2024-12-01",公卫医疗,181,24
4728,"2024-12-01",城乡建设,19,41
4729,"2024-12-01",交通运输,29,45
4730,"2024-12-01",农林牧渔,111,55
4731,"2024-12-02",科教文体,7,39
4732,"2024-12-02",公卫医疗,50,1
4733,"2024-12-02",城乡建设,5,12
4734,"2024-12-02",交通运输,68,32
4735,"2024-12-02",农林牧渔,72,14
4736,"2024-12-03",科教文体,231,1
4737,"2024-12-03",公卫医疗,81,20
4738,"2024-12-03",城乡建设,80,1
4739,"2024-12-03",交通运输,0,0
4740,"2024-12-03",农林牧渔,14,2
4741,"2024-12-04",科教文体,29,115
4742,"2024-12-04",公卫医疗,27,27
4743,"2024-12-04",城乡建设,45,61
4744,"2024-12-04",交通运输,36,97
4745,"2024-12-04",农林牧渔,148,30
4746,"2024-12-05",科教文体,81,0
4747,"2024-12-05",公卫医疗,11,40
4748,"2024-12-05",城乡建设,12,4
4749,"2024-12-05",交通运输,47,14
4750,"2024-12-05",农林牧渔,27,98
4751,"2024-12-06",科教文体,5,40
4752,"2024-12-06",公卫医疗,99,3
4753,"2024-12-06",城乡建设,103,93
4754,"2024-12-06",交通运输,132,1
4755,"2024-12-06",农林牧渔,44,3
4756,"2024-12-07",科教文体,190,36
4757,"2024-12-07",公卫医疗,57,11
4758,"2024-12-07",城乡建设,58,29
4759,"2024-12-07",交通运输,92,54
4760,"2024-12-07",农林牧渔,28,1
4761,"2024-12-08",科教文体,71,31
4762,"2024-12-08",公卫医疗,100,30
4763,"2024-12-08",城乡建设,54,1
4764,"2024-12-08",交通运输,82,12
4765,"2024-12-08",农林牧渔,120,1
4766,"2024-12-09",科教文体,17,1
4767,"2024-12-09",公卫医疗,190,50
4768,"2024-12-09",城乡建设,67,21
4769,"2024-12-09",交通运输,144,11
4770,"2024-12-09",农林牧渔,5,11
4771,"2024-12-10",科教文体,12,34
4772,"2024-12-10",公卫医疗,174,4
4773,"2024-12-10",城乡建设,147,77
4774,"2024-12-10",交通运输,49,74
4775,"2024-12-10",农林牧渔,46,5
4776,"2024-12-11",科教文体,9,18
4777,"2024-12-11",公卫医疗,7,23
4778,"2024-12-11",城乡建设,93,4
4779,"2024-12-11",交通运输,42,24
4780,"2024-12-11",农林牧渔,38,5
4781,"2024-12-12",科教文体,24,112
4782,"2024-12-12",公卫医疗,27,95
4783,"2024-12-12",城乡建设,172,25
4784,"2024-12-12",交通运输,62,14
4785,"2024-12-12",农林牧渔,17,60
4786,"2024-12-13",科教文体,216,74
4787,"2024-12-13",公卫医疗,62,111
4788,"2024-12-13",城乡建设,69,1
4789,"2024-12-13",交通运输,13,7
4790,"2024-12-13",农林牧渔,13,1
4791,"2024-12-14",科教文体,64,32
4792,"2024-12-14",公卫医疗,46,0
4793,"2024-12-14",城乡建设,250,2
4794,"2024-12-14",交通运输,38,29
4795,"2024-12-14",农林牧渔,175,86
4796,"2024-12-15",科教文体,109,56
4797,"2024-12-15",公卫医疗,22,137
4798,"2024-12-15",城乡建设,54,6
4799,"2024-12-15",交通运输,22,55
4800,"2024-12-15",农林牧渔,154,16
4801,"2024-12-16",科教文体,15,14
4802,"2024-12-16",公卫医疗,19,31
4803,"2024-12-16",城乡建设,67,39
4804,"2024-12-16",交通运输,28,25
4805,"2024-12-16",农林牧渔,31,23
4806,"2024-12-17",科教文体,0,0
4807,"2024-12-17",公卫医疗,384,27
4808,"2024-12-17",城乡建设,70,114
4809,"2024-12-17",交通运输,82,46
4810,"2024-12-17",农林牧渔,1,21
4811,"2024-12-18",科教文体,74,2
4812,"2024-12-18",公卫医疗,52,83
4813,"2024-12-18",城乡建设,1,3
4814,"2024-12-18",交通运输,14,17
4815,"2024-12-18",农林牧渔,27,74
4816,"2024-12-19",科教文体,140,32
4817,"2024-12-19",公卫医疗,97,39
4818,"2024-12-19",城乡建设,1,98
4819,"2024-12-19",交通运输,104,16
4820,"2024-12-19",农林牧渔,27,63
4821,"2024-12-20",科教文体,56,38
4822,"2024-12-20",公卫医疗,61,2
4823,"2024-12-20",城乡建设,112,14
4824,"2024-12-20",交通运输,92,5
4825,"2024-12-20",农林牧渔,51,1
4826,"2024-12-21",科教文体,37,87
4827,"2024-12-21",公卫医疗,128,29
4828,"2024-12-21",城乡建设,14,10
4829,"2024-12-21",交通运输,90,107
4830,"2024-12-21",农林牧渔,165,41
4831,"2024-12-22",科教文体,88,1
4832,"2024-12-22",公卫医疗,30,63
4833,"2024-12-22",城乡建设,89,27
4834,"2024-12-22",交通运输,88,20
4835,"2024-12-22",农林牧渔,27,59
4836,"2024-12-23",科教文体,79,39
4837,"2024-12-23",公卫医疗,55,13
4838,"2024-12-23",城乡建设,54,90
4839,"2024-12-23",交通运输,160,19
4840,"2024-12-23",农林牧渔,128,17
4841,"2024-12-24",科教文体,28,39
4842,"2024-12-24",公卫医疗,43,38
4843,"2024-12-24",城乡建设,119,34
4844,"2024-12-24",交通运输,37,13
4845,"2024-12-24",农林牧渔,21,1
4846,"2024-12-25",科教文体,22,20
4847,"2024-12-25",公卫医疗,23,16
4848,"2024-12-25",城乡建设,28,61
4849,"2024-12-25",交通运输,55,3
4850,"2024-12-25",农林牧渔,98,1
4851,"2024-12-26",科教文体,154,36
4852,"2024-12-26",公卫医疗,2,2
4853,"2024-12-26",城乡建设,5,6
4854,"2024-12-26",交通运输,12,65
4855,"2024-12-26",农林牧渔,106,25
4856,"2024-12-27",科教文体,0,9
4857,"2024-12-27",公卫医疗,169,9
4858,"2024-12-27",城乡建设,28,0
4859,"2024-12-27",交通运输,138,18
4860,"2024-12-27",农林牧渔,77,3
4861,"2024-12-28",科教文体,62,92
4862,"2024-12-28",公卫医疗,77,48
4863,"2024-12-28",城乡建设,98,3
4864,"2024-12-28",交通运输,11,31
4865,"2024-12-28",农林牧渔,54,8
4866,"2024-12-29",科教文体,65,12
4867,"2024-12-29",公卫医疗,46,1
4868,"2024-12-29",城乡建设,0,1
4869,"2024-12-29",交通运输,64,8
4870,"2024-12-29",农林牧渔,77,81
4871,"2024-12-30",科教文体,59,1
4872,"2024-12-30",公卫医疗,74,28
4873,"2024-12-30",城乡建设,72,9
4874,"2024-12-30",交通运输,62,50
4875,"2024-12-30",农林牧渔,12,0
4876,"2024-12-31",科教文体,4,145
4877,"2024-12-31",公卫医疗,16,11
4878,"2024-12-31",城乡建设,97,36
4879,"2024-12-31",交通运输,4,0
4880,"2024-12-31",农林牧渔,1,4
4881,"2025-01-01",科教文体,60,33
4882,"2025-01-01",公卫医疗,53,9
4883,"2025-01-01",城乡建设,62,50
4884,"2025-01-01",交通运输,98,5
4885,"2025-01-01",农林牧渔,45,30
4886,"2025-01-02",科教文体,51,47
4887,"2025-01-02",公卫医疗,72,10
4888,"2025-01-02",城乡建设,206,183
4889,"2025-01-02",交通运输,79,77
4890,"2025-01-02",农林牧渔,7,33
4891,"2025-01-03",科教文体,27,3
4892,"2025-01-03",公卫医疗,16,4
4893,"2025-01-03",城乡建设,5,5
4894,"2025-01-03",交通运输,6,171
4895,"2025-01-03",农林牧渔,96,20
4896,"2025-01-04",科教文体,73,55
4897,"2025-01-04",公卫医疗,5,0
4898,"2025-01-04",城乡建设,266,41
4899,"2025-01-04",交通运输,183,7
4900,"2025-01-04",农林牧渔,99,42
4901,"2025-01-05",科教文体,3,2
4902,"2025-01-05",公卫医疗,151,22
4903,"2025-01-05",城乡建设,47,17
4904,"2025-01-05",交通运输,18,28
4905,"2025-01-05",农林牧渔,322,14
4906,"2025-01-06",科教文体,34,4
4907,"2025-01-06",公卫医疗,12,31
4908,"2025-01-06",城乡建设,124,26
4909,"2025-01-06",交通运输,39,1
4910,"2025-01-06",农林牧渔,4,33
4911,"2025-01-07",科教文体,157,140
4912,"2025-01-07",公卫医疗,4,0
4913,"2025-01-07",城乡建设,119,49
4914,"2025-01-07",交通运输,143,153
4915,"2025-01-07",农林牧渔,27,10
4916,"2025-01-08",科教文体,46,31
4917,"2025-01-08",公卫医疗,15,6
4918,"2025-01-08",城乡建设,188,2
4919,"2025-01-08",交通运输,10,38
4920,"2025-01-08",农林牧渔,165,5
4921,"2025-01-09",科教文体,224,0
4922,"2025-01-09",公卫医疗,1,1
4923,"2025-01-09",城乡建设,170,1
4924,"2025-01-09",交通运输,34,9
4925,"2025-01-09",农林牧渔,2,0
4926,"2025-01-10",科教文体,21,140
4927,"2025-01-10",公卫医疗,4,3
4928,"2025-01-10",城乡建设,25,146
4929,"2025-01-10",交通运输,2,95
4930,"2025-01-10",农林牧渔,203,8
4931,"2025-01-11",科教文体,186,12
4932,"2025-01-11",公卫医疗,37,10
4933,"2025-01-11",城乡建设,4,23
4934,"2025-01-11",交通运输,6,0
4935,"2025-01-11",农林牧渔,6,8
4936,"2025-01-12",科教文体,259,0
4937,"2025-01-12",公卫医疗,25,116
4938,"2025-01-12",城乡建设,239,10
4939,"2025-01-12",交通运输,44,7
4940,"2025-01-12",农林牧渔,75,4
4941,"2025-01-13",科教文体,154,1
4942,"2025-01-13",公卫医疗,1,62
4943,"2025-01-13",城乡建设,10,112
4944,"2025-01-13",交通运输,11,1
4945,"2025-01-13",农林牧渔,27,6
4946,"2025-01-14",科教文体,171,104
4947,"2025-01-14",公卫医疗,52,77
4948,"2025-01-14",城乡建设,277,6
4949,"2025-01-14",交通运输,2,0
4950,"2025-01-14",农林牧渔,73,20
4951,"2025-01-15",科教文体,27,38
4952,"2025-01-15",公卫医疗,0,55
4953,"2025-01-15",城乡建设,12,2
4954,"2025-01-15",交通运输,12,8
4955,"2025-01-15",农林牧渔,25,77
4956,"2025-01-16",科教文体,98,21
4957,"2025-01-16",公卫医疗,147,27
4958,"2025-01-16",城乡建设,38,80
4959,"2025-01-16",交通运输,16,1
4960,"2025-01-16",农林牧渔,28,82
4961,"2025-01-17",科教文体,72,18
4962,"2025-01-17",公卫医疗,293,89
4963,"2025-01-17",城乡建设,11,11
4964,"2025-01-17",交通运输,139,138
4965,"2025-01-17",农林牧渔,0,0
4966,"2025-01-18",科教文体,17,23
4967,"2025-01-18",公卫医疗,36,0
4968,"2025-01-18",城乡建设,18,0
4969,"2025-01-18",交通运输,37,20
4970,"2025-01-18",农林牧渔,18,7
4971,"2025-01-19",科教文体,50,6
4972,"2025-01-19",公卫医疗,96,17
4973,"2025-01-19",城乡建设,33,19
4974,"2025-01-19",交通运输,4,8
4975,"2025-01-19",农林牧渔,4,138
4976,"2025-01-20",科教文体,122,0
4977,"2025-01-20",公卫医疗,75,12
4978,"2025-01-20",城乡建设,3,0
4979,"2025-01-20",交通运输,114,11
4980,"2025-01-20",农林牧渔,5,14
4981,"2025-01-21",科教文体,2,88
4982,"2025-01-21",公卫医疗,42,13
4983,"2025-01-21",城乡建设,80,8
4984,"2025-01-21",交通运输,48,2
4985,"2025-01-21",农林牧渔,13,2
4986,"2025-01-22",科教文体,66,5
4987,"2025-01-22",公卫医疗,25,13
4988,"2025-01-22",城乡建设,21,45
4989,"2025-01-22",交通运输,80,25
4990,"2025-01-22",农林牧渔,5,6
4991,"2025-01-23",科教文体,150,22
4992,"2025-01-23",公卫医疗,129,133
4993,"2025-01-23",城乡建设,14,0
4994,"2025-01-23",交通运输,16,32
4995,"2025-01-23",农林牧渔,18,8
4996,"2025-01-24",科教文体,57,59
4997,"2025-01-24",公卫医疗,13,69
4998,"2025-01-24",城乡建设,99,26
4999,"2025-01-24",交通运输,56,56
5000,"2025-01-24",农林牧渔,14,59
5001,"2025-01-25",科教文体,30,41
5002,"2025-01-25",公卫医疗,2,153
5003,"2025-01-25",城乡建设,18,7
5004,"2025-01-25",交通运输,55,0
5005,"2025-01-25",农林牧渔,84,28
5006,"2025-01-26",科教文体,99,1
5007,"2025-01-26",公卫医疗,26,35
5008,"2025-01-26",城乡建设,13,8
5009,"2025-01-26",交通运输,17,56
5010,"2025-01-26",农林牧渔,213,148
5011,"2025-01-27",科教文体,173,157
5012,"2025-01-27",公卫医疗,213,2
5013,"2025-01-27",城乡建设,228,0
5014,"2025-01-27",交通运输,1,0
5015,"2025-01-27",农林牧渔,19,19
5016,"2025-01-28",科教文体,88,232
5017,"2025-01-28",公卫医疗,53,41
5018,"2025-01-28",城乡建设,6,16
5019,"2025-01-28",交通运输,51,0
5020,"2025-01-28",农林牧渔,116,124
5021,"2025-01-29",科教文体,61,46
5022,"2025-01-29",公卫医疗,8,62
5023,"2025-01-29",城乡建设,100,117
5024,"2025-01-29",交通运输,25,40
5025,"2025-01-29",农林牧渔,23,0
5026,"2025-01-30",科教文体,96,68
5027,"2025-01-30",公卫医疗,70,6
5028,"2025-01-30",城乡建设,6,1
5029,"2025-01-30",交通运输,269,7
5030,"2025-01-30",农林牧渔,44,115
5031,"2025-01-31",科教文体,149,6
5032,"2025-01-31",公卫医疗,55,0
5033,"2025-01-31",城乡建设,15,165
5034,"2025-01-31",交通运输,163,7
5035,"2025-01-31",农林牧渔,188,13
5036,"2025-02-01",科教文体,81,30
5037,"2025-02-01",公卫医疗,53,21
5038,"2025-02-01",城乡建设,40,5
5039,"2025-02-01",交通运输,18,24
5040,"2025-02-01",农林牧渔,85,10
5041,"2025-02-02",科教文体,177,46
5042,"2025-02-02",公卫医疗,2,0
5043,"2025-02-02",城乡建设,9,0
5044,"2025-02-02",交通运输,105,17
5045,"2025-02-02",农林牧渔,78,52
5046,"2025-02-03",科教文体,51,49
5047,"2025-02-03",公卫医疗,192,8
5048,"2025-02-03",城乡建设,45,62
5049,"2025-02-03",交通运输,6,41
5050,"2025-02-03",农林牧渔,10,43
5051,"2025-02-04",科教文体,3,2
5052,"2025-02-04",公卫医疗,54,7
5053,"2025-02-04",城乡建设,9,4
5054,"2025-02-04",交通运输,75,0
5055,"2025-02-04",农林牧渔,112,0
5056,"2025-02-05",科教文体,3,11
5057,"2025-02-05",公卫医疗,80,27
5058,"2025-02-05",城乡建设,25,88
5059,"2025-02-05",交通运输,82,257
5060,"2025-02-05",农林牧渔,6,14
5061,"2025-02-06",科教文体,24,10
5062,"2025-02-06",公卫医疗,8,1
5063,"2025-02-06",城乡建设,21,15
5064,"2025-02-06",交通运输,2,33
5065,"2025-02-06",农林牧渔,6,7
5066,"2025-02-07",科教文体,13,1
5067,"2025-02-07",公卫医疗,0,0
5068,"2025-02-07",城乡建设,96,71
5069,"2025-02-07",交通运输,99,8
5070,"2025-02-07",农林牧渔,386,14
5071,"2025-02-08",科教文体,39,8
5072,"2025-02-08",公卫医疗,53,6
5073,"2025-02-08",城乡建设,10,0
5074,"2025-02-08",交通运输,51,5
5075,"2025-02-08",农林牧渔,56,37
5076,"2025-02-09",科教文体,134,13
5077,"2025-02-09",公卫医疗,310,39
5078,"2025-02-09",城乡建设,6,53
5079,"2025-02-09",交通运输,2,13
5080,"2025-02-09",农林牧渔,239,22
5081,"2025-02-10",科教文体,234,0
5082,"2025-02-10",公卫医疗,66,60
5083,"2025-02-10",城乡建设,114,7
5084,"2025-02-10",交通运输,60,18
5085,"2025-02-10",农林牧渔,24,17
5086,"2025-02-11",科教文体,85,18
5087,"2025-02-11",公卫医疗,75,16
5088,"2025-02-11",城乡建设,68,31
5089,"2025-02-11",交通运输,66,95
5090,"2025-02-11",农林牧渔,12,1
5091,"2025-02-12",科教文体,10,6
5092,"2025-02-12",公卫医疗,13,28
5093,"2025-02-12",城乡建设,20,74
5094,"2025-02-12",交通运输,108,15
5095,"2025-02-12",农林牧渔,15,39
5096,"2025-02-13",科教文体,4,40
5097,"2025-02-13",公卫医疗,12,11
5098,"2025-02-13",城乡建设,39,18
5099,"2025-02-13",交通运输,4,22
5100,"2025-02-13",农林牧渔,78,61
5101,"2025-02-14",科教文体,129,9
5102,"2025-02-14",公卫医疗,82,21
5103,"2025-02-14",城乡建设,0,0
5104,"2025-02-14",交通运输,9,42
5105,"2025-02-14",农林牧渔,39,18
5106,"2025-02-15",科教文体,55,0
5107,"2025-02-15",公卫医疗,31,21
5108,"2025-02-15",城乡建设,27,1
5109,"2025-02-15",交通运输,3,27
5110,"2025-02-15",农林牧渔,20,29
5111,"2025-02-16",科教文体,71,22
5112,"2025-02-16",公卫医疗,19,82
5113,"2025-02-16",城乡建设,59,29
5114,"2025-02-16",交通运输,1,2
5115,"2025-02-16",农林牧渔,9,8
5116,"2025-02-17",科教文体,5,55
5117,"2025-02-17",公卫医疗,8,4
5118,"2025-02-17",城乡建设,57,3
5119,"2025-02-17",交通运输,27,3
5120,"2025-02-17",农林牧渔,75,4
5121,"2025-02-18",科教文体,11,10
5122,"2025-02-18",公卫医疗,278,97
5123,"2025-02-18",城乡建设,191,112
5124,"2025-02-18",交通运输,6,1
5125,"2025-02-18",农林牧渔,98,1
5126,"2025-02-19",科教文体,25,11
5127,"2025-02-19",公卫医疗,77,0
5128,"2025-02-19",城乡建设,21,29
5129,"2025-02-19",交通运输,23,83
5130,"2025-02-19",农林牧渔,86,4
5131,"2025-02-20",科教文体,2,10
5132,"2025-02-20",公卫医疗,220,8
5133,"2025-02-20",城乡建设,28,16
5134,"2025-02-20",交通运输,107,23
5135,"2025-02-20",农林牧渔,17,25
5136,"2025-02-21",科教文体,21,80
5137,"2025-02-21",公卫医疗,164,40
5138,"2025-02-21",城乡建设,37,94
5139,"2025-02-21",交通运输,12,54
5140,"2025-02-21",农林牧渔,35,5
5141,"2025-02-22",科教文体,238,5
5142,"2025-02-22",公卫医疗,5,58
5143,"2025-02-22",城乡建设,2,0
5144,"2025-02-22",交通运输,18,20
5145,"2025-02-22",农林牧渔,78,136
5146,"2025-02-23",科教文体,136,3
5147,"2025-02-23",公卫医疗,62,12
5148,"2025-02-23",城乡建设,44,198
5149,"2025-02-23",交通运输,204,74
5150,"2025-02-23",农林牧渔,13,15
5151,"2025-02-24",科教文体,145,72
5152,"2025-02-24",公卫医疗,26,4
5153,"2025-02-24",城乡建设,164,26
5154,"2025-02-24",交通运输,155,9
5155,"2025-02-24",农林牧渔,94,9
5156,"2025-02-25",科教文体,27,5
5157,"2025-02-25",公卫医疗,294,65
5158,"2025-02-25",城乡建设,14,24
5159,"2025-02-25",交通运输,63,34
5160,"2025-02-25",农林牧渔,74,17
5161,"2025-02-26",科教文体,61,7
5162,"2025-02-26",公卫医疗,12,5
5163,"2025-02-26",城乡建设,68,17
5164,"2025-02-26",交通运输,70,17
5165,"2025-02-26",农林牧渔,5,20
5166,"2025-02-27",科教文体,54,36
5167,"2025-02-27",公卫医疗,55,19
5168,"2025-02-27",城乡建设,11,12
5169,"2025-02-27",交通运输,42,0
5170,"2025-02-27",农林牧渔,79,7
5171,"2025-02-28",科教文体,17,88
5172,"2025-02-28",公卫医疗,78,1
5173,"2025-02-28",城乡建设,28,24
5174,"2025-02-28",交通运输,37,61
5175,"2025-02-28",农林牧渔,33,5
5176,"2025-03-01",科教文体,19,0
5177,"2025-03-01",公卫医疗,136,39
5178,"2025-03-01",城乡建设,51,155
5179,"2025-03-01",交通运输,68,7
5180,"2025-03-01",农林牧渔,84,58
5181,"2025-03-02",科教文体,84,28
5182,"2025-03-02",公卫医疗,39,26
5183,"2025-03-02",城乡建设,79,44
5184,"2025-03-02",交通运输,25,8
5185,"2025-03-02",农林牧渔,107,0
5186,"2025-03-03",科教文体,19,25
5187,"2025-03-03",公卫医疗,52,0
5188,"2025-03-03",城乡建设,97,34
5189,"2025-03-03",交通运输,0,11
5190,"2025-03-03",农林牧渔,5,62
5191,"2025-03-04",科教文体,34,2
5192,"2025-03-04",公卫医疗,15,57
5193,"2025-03-04",城乡建设,568,8
5194,"2025-03-04",交通运输,7,2
5195,"2025-03-04",农林牧渔,24,48
5196,"2025-03-05",科教文体,71,11
5197,"2025-03-05",公卫医疗,49,1
5198,"2025-03-05",城乡建设,47,23
5199,"2025-03-05",交通运输,116,28
5200,"2025-03-05",农林牧渔,30,10
5201,"2025-03-06",科教文体,31,7
5202,"2025-03-06",公卫医疗,134,6
5203,"2025-03-06",城乡建设,142,15
5204,"2025-03-06",交通运输,49,73
5205,"2025-03-06",农林牧渔,0,20
5206,"2025-03-07",科教文体,120,203
5207,"2025-03-07",公卫医疗,2,31
5208,"2025-03-07",城乡建设,39,101
5209,"2025-03-07",交通运输,114,30
5210,"2025-03-07",农林牧渔,96,23
5211,"2025-03-08",科教文体,112,57
5212,"2025-03-08",公卫医疗,3,0
5213,"2025-03-08",城乡建设,28,114
5214,"2025-03-08",交通运输,2,24
5215,"2025-03-08",农林牧渔,3,14
5216,"2025-03-09",科教文体,22,21
5217,"2025-03-09",公卫医疗,20,4
5218,"2025-03-09",城乡建设,9,43
5219,"2025-03-09",交通运输,0,63
5220,"2025-03-09",农林牧渔,29,2
5221,"2025-03-10",科教文体,54,151
5222,"2025-03-10",公卫医疗,29,56
5223,"2025-03-10",城乡建设,7,65
5224,"2025-03-10",交通运输,30,61
5225,"2025-03-10",农林牧渔,56,10
5226,"2025-03-11",科教文体,159,1
5227,"2025-03-11",公卫医疗,152,15
5228,"2025-03-11",城乡建设,72,3
5229,"2025-03-11",交通运输,104,137
5230,"2025-03-11",农林牧渔,2,1
