"md_id","busi_time","sub_name","top_name","satisfaction_cnt","top_cnt"
23883,"2025-01-20",科教文体,体育管理,15,17
23884,"2025-01-20",科教文体,社会教育,7,8
23885,"2025-01-20",公卫医疗,人口计生,16,17
23886,"2025-01-20",公卫医疗,卫生保健,37,39
23887,"2025-01-20",公卫医疗,医疗服务,13,15
23888,"2025-01-20",公卫医疗,公共卫生,16,18
23889,"2025-01-20",公卫医疗,医药管理,5,5
23890,"2025-01-20",城乡建设,住房公积金,0,0
23891,"2025-01-20",城乡建设,房屋管理,0,0
23892,"2025-01-20",城乡建设,市容市貌,0,0
23893,"2025-01-20",城乡建设,城乡规划,1,1
23894,"2025-01-20",城乡建设,城市设施管理,3,3
23895,"2025-01-20",交通运输,快递物流,21,23
23896,"2025-01-20",交通运输,公共汽车,26,28
23897,"2025-01-20",交通运输,公共自行车,34,37
23898,"2025-01-20",交通运输,出租汽车,6,6
23899,"2025-01-20",交通运输,城际客运,30,34
23900,"2025-01-20",农林牧渔,农业管理,2,2
23901,"2025-01-20",农林牧渔,林业管理,0,0
23902,"2025-01-20",农林牧渔,渔业管理,11,12
23903,"2025-01-20",农林牧渔,畜牧业管理,12,13
23904,"2025-01-21",科教文体,科技事务,3,3
23905,"2025-01-21",科教文体,教育管理,14,15
23906,"2025-01-21",科教文体,文化管理,50,58
23907,"2025-01-21",科教文体,体育管理,11,11
23908,"2025-01-21",科教文体,社会教育,16,17
23909,"2025-01-21",公卫医疗,人口计生,4,4
23910,"2025-01-21",公卫医疗,卫生保健,21,24
23911,"2025-01-21",公卫医疗,医疗服务,2,2
23912,"2025-01-21",公卫医疗,公共卫生,22,25
23913,"2025-01-21",公卫医疗,医药管理,17,20
23914,"2025-01-21",城乡建设,住房公积金,19,20
23915,"2025-01-21",城乡建设,房屋管理,10,11
23916,"2025-01-21",城乡建设,市容市貌,29,33
23917,"2025-01-21",城乡建设,城乡规划,8,9
23918,"2025-01-21",城乡建设,城市设施管理,21,24
23919,"2025-01-21",交通运输,快递物流,21,24
23920,"2025-01-21",交通运输,公共汽车,9,9
23921,"2025-01-21",交通运输,公共自行车,8,9
23922,"2025-01-21",交通运输,出租汽车,8,9
23923,"2025-01-21",交通运输,城际客运,12,13
23924,"2025-01-21",农林牧渔,农业管理,4,4
23925,"2025-01-21",农林牧渔,林业管理,12,13
23926,"2025-01-21",农林牧渔,渔业管理,10,11
23927,"2025-01-21",农林牧渔,畜牧业管理,0,0
23928,"2025-01-22",科教文体,科技事务,30,31
23929,"2025-01-22",科教文体,教育管理,5,5
23930,"2025-01-22",科教文体,文化管理,13,14
23931,"2025-01-22",科教文体,体育管理,10,11
23932,"2025-01-22",科教文体,社会教育,15,17
23933,"2025-01-22",公卫医疗,人口计生,23,25
23934,"2025-01-22",公卫医疗,卫生保健,10,10
23935,"2025-01-22",公卫医疗,医疗服务,1,1
23936,"2025-01-22",公卫医疗,公共卫生,37,39
23937,"2025-01-22",公卫医疗,医药管理,3,3
23938,"2025-01-22",城乡建设,住房公积金,9,10
23939,"2025-01-22",城乡建设,房屋管理,14,16
23940,"2025-01-22",城乡建设,市容市貌,20,23
23941,"2025-01-22",城乡建设,城乡规划,19,20
23942,"2025-01-22",城乡建设,城市设施管理,9,10
23943,"2025-01-22",交通运输,快递物流,22,23
23944,"2025-01-22",交通运输,公共汽车,24,27
23945,"2025-01-22",交通运输,公共自行车,22,23
23946,"2025-01-22",交通运输,出租汽车,33,36
23947,"2025-01-22",交通运输,城际客运,3,3
23948,"2025-01-22",农林牧渔,农业管理,5,6
23949,"2025-01-22",农林牧渔,林业管理,4,4
23950,"2025-01-22",农林牧渔,渔业管理,1,1
23951,"2025-01-22",农林牧渔,畜牧业管理,2,2
23952,"2025-01-23",科教文体,科技事务,30,32
23953,"2025-01-23",科教文体,教育管理,44,48
23954,"2025-01-23",科教文体,文化管理,38,42
23955,"2025-01-23",科教文体,体育管理,24,26
23956,"2025-01-23",科教文体,社会教育,31,35
23957,"2025-01-23",公卫医疗,人口计生,29,34
23958,"2025-01-23",公卫医疗,卫生保健,75,86
23959,"2025-01-23",公卫医疗,医疗服务,67,76
23960,"2025-01-23",公卫医疗,公共卫生,13,14
23961,"2025-01-23",公卫医疗,医药管理,74,82
23962,"2025-01-23",城乡建设,住房公积金,4,4
23963,"2025-01-23",城乡建设,房屋管理,7,8
23964,"2025-01-23",城乡建设,市容市貌,5,6
23965,"2025-01-23",城乡建设,城乡规划,1,1
23966,"2025-01-23",城乡建设,城市设施管理,0,0
23967,"2025-01-23",交通运输,快递物流,33,36
23968,"2025-01-23",交通运输,公共汽车,9,9
23969,"2025-01-23",交通运输,公共自行车,35,38
23970,"2025-01-23",交通运输,出租汽车,4,5
23971,"2025-01-23",交通运输,城际客运,32,37
23972,"2025-01-23",农林牧渔,农业管理,11,12
23973,"2025-01-23",农林牧渔,林业管理,1,1
23974,"2025-01-23",农林牧渔,渔业管理,7,8
23975,"2025-01-23",农林牧渔,畜牧业管理,14,16
23976,"2025-01-24",科教文体,科技事务,4,5
23977,"2025-01-24",科教文体,教育管理,8,9
23978,"2025-01-24",科教文体,文化管理,17,19
23979,"2025-01-24",科教文体,体育管理,42,48
23980,"2025-01-24",科教文体,社会教育,66,73
23981,"2025-01-24",公卫医疗,人口计生,35,37
23982,"2025-01-24",公卫医疗,卫生保健,99,102
23983,"2025-01-24",公卫医疗,医疗服务,62,65
23984,"2025-01-24",公卫医疗,公共卫生,3,3
23985,"2025-01-24",公卫医疗,医药管理,8,9
23986,"2025-01-24",城乡建设,住房公积金,22,23
23987,"2025-01-24",城乡建设,房屋管理,50,55
23988,"2025-01-24",城乡建设,市容市貌,18,20
23989,"2025-01-24",城乡建设,城乡规划,27,31
23990,"2025-01-24",城乡建设,城市设施管理,2,2
23991,"2025-01-24",交通运输,快递物流,53,58
23992,"2025-01-24",交通运输,公共汽车,51,57
23993,"2025-01-24",交通运输,公共自行车,24,26
23994,"2025-01-24",交通运输,出租汽车,31,32
23995,"2025-01-24",交通运输,城际客运,26,28
23996,"2025-01-24",农林牧渔,农业管理,5,5
23997,"2025-01-24",农林牧渔,林业管理,45,52
23998,"2025-01-24",农林牧渔,渔业管理,46,54
23999,"2025-01-24",农林牧渔,畜牧业管理,24,28
24000,"2025-01-25",科教文体,科技事务,0,0
24001,"2025-01-25",科教文体,教育管理,23,26
24002,"2025-01-25",科教文体,文化管理,12,12
24003,"2025-01-25",科教文体,体育管理,1,1
24004,"2025-01-25",科教文体,社会教育,32,33
24005,"2025-01-25",公卫医疗,人口计生,34,36
24006,"2025-01-25",公卫医疗,卫生保健,65,70
24007,"2025-01-25",公卫医疗,医疗服务,5,5
24008,"2025-01-25",公卫医疗,公共卫生,31,34
24009,"2025-01-25",公卫医疗,医药管理,29,30
24010,"2025-01-25",城乡建设,住房公积金,6,7
24011,"2025-01-25",城乡建设,房屋管理,5,6
24012,"2025-01-25",城乡建设,市容市貌,6,7
24013,"2025-01-25",城乡建设,城乡规划,7,8
24014,"2025-01-25",城乡建设,城市设施管理,2,2
24015,"2025-01-25",交通运输,快递物流,21,24
24016,"2025-01-25",交通运输,公共汽车,23,25
24017,"2025-01-25",交通运输,公共自行车,22,24
24018,"2025-01-25",交通运输,出租汽车,0,0
24019,"2025-01-25",交通运输,城际客运,7,8
24020,"2025-01-25",农林牧渔,农业管理,106,114
24021,"2025-01-25",农林牧渔,林业管理,63,66
24022,"2025-01-25",农林牧渔,渔业管理,59,61
24023,"2025-01-25",农林牧渔,畜牧业管理,74,83
24024,"2025-01-26",科教文体,科技事务,14,15
24025,"2025-01-26",科教文体,教育管理,31,33
24026,"2025-01-26",科教文体,文化管理,29,33
24027,"2025-01-26",科教文体,体育管理,20,23
24028,"2025-01-26",科教文体,社会教育,14,14
24029,"2025-01-26",公卫医疗,人口计生,28,30
24030,"2025-01-26",公卫医疗,卫生保健,2,2
24031,"2025-01-26",公卫医疗,医疗服务,8,8
24032,"2025-01-26",公卫医疗,公共卫生,28,29
24033,"2025-01-26",公卫医疗,医药管理,23,25
24034,"2025-01-26",城乡建设,住房公积金,7,8
24035,"2025-01-26",城乡建设,房屋管理,3,4
24036,"2025-01-26",城乡建设,市容市貌,3,3
24037,"2025-01-26",城乡建设,城乡规划,6,6
24038,"2025-01-26",城乡建设,城市设施管理,7,8
24039,"2025-01-26",交通运输,快递物流,6,6
24040,"2025-01-26",交通运输,公共汽车,12,14
24041,"2025-01-26",交通运输,公共自行车,15,17
24042,"2025-01-26",交通运输,出租汽车,22,23
24043,"2025-01-26",交通运输,城际客运,32,37
24044,"2025-01-26",农林牧渔,农业管理,62,68
24045,"2025-01-26",农林牧渔,林业管理,46,48
24046,"2025-01-26",农林牧渔,渔业管理,138,145
24047,"2025-01-26",农林牧渔,畜牧业管理,129,134
24048,"2025-01-27",科教文体,科技事务,93,100
24049,"2025-01-27",科教文体,教育管理,29,34
24050,"2025-01-27",科教文体,文化管理,35,36
24051,"2025-01-27",科教文体,体育管理,62,64
24052,"2025-01-27",科教文体,社会教育,108,125
24053,"2025-01-27",公卫医疗,人口计生,54,58
24054,"2025-01-27",公卫医疗,卫生保健,12,14
24055,"2025-01-27",公卫医疗,医疗服务,20,22
24056,"2025-01-27",公卫医疗,公共卫生,39,41
24057,"2025-01-27",公卫医疗,医药管理,73,81
24058,"2025-01-27",城乡建设,住房公积金,27,28
24059,"2025-01-27",城乡建设,房屋管理,66,74
24060,"2025-01-27",城乡建设,市容市貌,72,79
24061,"2025-01-27",城乡建设,城乡规划,1,1
24062,"2025-01-27",城乡建设,城市设施管理,44,49
24063,"2025-01-27",交通运输,快递物流,1,1
24064,"2025-01-27",交通运输,公共汽车,0,0
24065,"2025-01-27",交通运输,公共自行车,0,0
24066,"2025-01-27",交通运输,出租汽车,1,1
24067,"2025-01-27",交通运输,城际客运,1,1
24068,"2025-01-27",农林牧渔,农业管理,35,40
24069,"2025-01-27",农林牧渔,林业管理,39,42
24070,"2025-01-27",农林牧渔,渔业管理,26,29
24071,"2025-01-27",农林牧渔,畜牧业管理,27,29
24072,"2025-01-28",科教文体,科技事务,55,62
24073,"2025-01-28",科教文体,教育管理,120,133
24074,"2025-01-28",科教文体,文化管理,110,125
24075,"2025-01-28",科教文体,体育管理,29,34
24076,"2025-01-28",科教文体,社会教育,11,12
24077,"2025-01-28",公卫医疗,人口计生,12,14
24078,"2025-01-28",公卫医疗,卫生保健,18,19
24079,"2025-01-28",公卫医疗,医疗服务,5,6
24080,"2025-01-28",公卫医疗,公共卫生,24,26
24081,"2025-01-28",公卫医疗,医药管理,36,37
24082,"2025-01-28",城乡建设,住房公积金,26,29
24083,"2025-01-28",城乡建设,房屋管理,20,21
24084,"2025-01-28",城乡建设,市容市貌,32,35
24085,"2025-01-28",城乡建设,城乡规划,21,24
24086,"2025-01-28",城乡建设,城市设施管理,3,3
24087,"2025-01-28",交通运输,快递物流,34,37
24088,"2025-01-28",交通运输,公共汽车,15,17
24089,"2025-01-28",交通运输,公共自行车,8,9
24090,"2025-01-28",交通运输,出租汽车,12,12
24091,"2025-01-28",交通运输,城际客运,14,15
24092,"2025-01-28",农林牧渔,农业管理,46,54
24093,"2025-01-28",农林牧渔,林业管理,19,22
24094,"2025-01-28",农林牧渔,渔业管理,74,87
24095,"2025-01-28",农林牧渔,畜牧业管理,112,116
24096,"2025-01-29",科教文体,科技事务,44,51
24097,"2025-01-29",科教文体,教育管理,74,83
24098,"2025-01-29",科教文体,文化管理,22,24
24099,"2025-01-29",科教文体,体育管理,8,8
24100,"2025-01-29",科教文体,社会教育,47,52
24101,"2025-01-29",公卫医疗,人口计生,12,13
24102,"2025-01-29",公卫医疗,卫生保健,10,11
24103,"2025-01-29",公卫医疗,医疗服务,13,14
24104,"2025-01-29",公卫医疗,公共卫生,20,23
24105,"2025-01-29",公卫医疗,医药管理,22,24
24106,"2025-01-29",城乡建设,住房公积金,18,19
24107,"2025-01-29",城乡建设,房屋管理,73,75
24108,"2025-01-29",城乡建设,市容市貌,76,79
24109,"2025-01-29",城乡建设,城乡规划,52,59
24110,"2025-01-29",城乡建设,城市设施管理,44,49
24111,"2025-01-29",交通运输,快递物流,10,10
24112,"2025-01-29",交通运输,公共汽车,18,21
24113,"2025-01-29",交通运输,公共自行车,16,18
24114,"2025-01-29",交通运输,出租汽车,4,4
24115,"2025-01-29",交通运输,城际客运,17,18
24116,"2025-01-29",农林牧渔,农业管理,3,4
24117,"2025-01-29",农林牧渔,林业管理,7,8
24118,"2025-01-29",农林牧渔,渔业管理,6,6
24119,"2025-01-29",农林牧渔,畜牧业管理,5,6
24120,"2025-01-30",科教文体,科技事务,81,91
24121,"2025-01-30",科教文体,教育管理,36,40
24122,"2025-01-30",科教文体,文化管理,85,99
24123,"2025-01-30",科教文体,体育管理,77,90
24124,"2025-01-30",科教文体,社会教育,29,34
24125,"2025-01-30",公卫医疗,人口计生,1,1
24126,"2025-01-30",公卫医疗,卫生保健,14,16
24127,"2025-01-30",公卫医疗,医疗服务,16,18
24128,"2025-01-30",公卫医疗,公共卫生,22,23
24129,"2025-01-30",公卫医疗,医药管理,18,19
24130,"2025-01-30",城乡建设,住房公积金,2,2
24131,"2025-01-30",城乡建设,房屋管理,1,1
24132,"2025-01-30",城乡建设,市容市貌,2,2
24133,"2025-01-30",城乡建设,城乡规划,0,0
24134,"2025-01-30",城乡建设,城市设施管理,3,3
24135,"2025-01-30",交通运输,快递物流,13,15
24136,"2025-01-30",交通运输,公共汽车,101,106
24137,"2025-01-30",交通运输,公共自行车,80,85
24138,"2025-01-30",交通运输,出租汽车,62,65
24139,"2025-01-30",交通运输,城际客运,96,104
24140,"2025-01-30",农林牧渔,农业管理,94,110
24141,"2025-01-30",农林牧渔,林业管理,24,25
24142,"2025-01-30",农林牧渔,渔业管理,19,20
24143,"2025-01-30",农林牧渔,畜牧业管理,11,13
24144,"2025-01-31",科教文体,科技事务,15,17
24145,"2025-01-31",科教文体,教育管理,33,39
24146,"2025-01-31",科教文体,文化管理,20,21
24147,"2025-01-31",科教文体,体育管理,35,39
24148,"2025-01-31",科教文体,社会教育,44,48
24149,"2025-01-31",公卫医疗,人口计生,13,15
24150,"2025-01-31",公卫医疗,卫生保健,7,7
24151,"2025-01-31",公卫医疗,医疗服务,14,15
24152,"2025-01-31",公卫医疗,公共卫生,10,11
24153,"2025-01-31",公卫医疗,医药管理,8,8
24154,"2025-01-31",城乡建设,住房公积金,66,68
24155,"2025-01-31",城乡建设,房屋管理,51,58
24156,"2025-01-31",城乡建设,市容市貌,71,75
24157,"2025-01-31",城乡建设,城乡规划,13,15
24158,"2025-01-31",城乡建设,城市设施管理,26,27
24159,"2025-01-31",交通运输,快递物流,41,48
24160,"2025-01-31",交通运输,公共汽车,15,16
24161,"2025-01-31",交通运输,公共自行车,7,8
24162,"2025-01-31",交通运输,出租汽车,49,51
24163,"2025-01-31",交通运输,城际客运,43,48
24164,"2025-01-31",农林牧渔,农业管理,47,55
24165,"2025-01-31",农林牧渔,林业管理,45,53
24166,"2025-01-31",农林牧渔,渔业管理,49,57
24167,"2025-01-31",农林牧渔,畜牧业管理,39,40
24168,"2025-02-01",科教文体,科技事务,48,56
24169,"2025-02-01",科教文体,教育管理,16,17
24170,"2025-02-01",科教文体,文化管理,50,52
24171,"2025-02-01",科教文体,体育管理,5,6
24172,"2025-02-01",科教文体,社会教育,16,16
24173,"2025-02-01",公卫医疗,人口计生,5,5
24174,"2025-02-01",公卫医疗,卫生保健,87,97
24175,"2025-02-01",公卫医疗,医疗服务,17,17
24176,"2025-02-01",公卫医疗,公共卫生,31,35
24177,"2025-02-01",公卫医疗,医药管理,12,14
24178,"2025-02-01",城乡建设,住房公积金,17,20
24179,"2025-02-01",城乡建设,房屋管理,3,3
24180,"2025-02-01",城乡建设,市容市貌,19,19
24181,"2025-02-01",城乡建设,城乡规划,9,11
24182,"2025-02-01",城乡建设,城市设施管理,3,3
24183,"2025-02-01",交通运输,快递物流,8,9
24184,"2025-02-01",交通运输,公共汽车,10,11
24185,"2025-02-01",交通运输,公共自行车,0,0
24186,"2025-02-01",交通运输,出租汽车,17,19
24187,"2025-02-01",交通运输,城际客运,18,19
24188,"2025-02-01",农林牧渔,农业管理,8,9
24189,"2025-02-01",农林牧渔,林业管理,34,40
24190,"2025-02-01",农林牧渔,渔业管理,6,6
24191,"2025-02-01",农林牧渔,畜牧业管理,42,46
24192,"2025-02-02",科教文体,科技事务,71,75
24193,"2025-02-02",科教文体,教育管理,60,62
24194,"2025-02-02",科教文体,文化管理,9,10
24195,"2025-02-02",科教文体,体育管理,46,53
24196,"2025-02-02",科教文体,社会教育,55,64
24197,"2025-02-02",公卫医疗,人口计生,1,1
24198,"2025-02-02",公卫医疗,卫生保健,1,1
24199,"2025-02-02",公卫医疗,医疗服务,1,1
24200,"2025-02-02",公卫医疗,公共卫生,2,2
24201,"2025-02-02",公卫医疗,医药管理,0,0
24202,"2025-02-02",城乡建设,住房公积金,3,3
24203,"2025-02-02",城乡建设,房屋管理,2,2
24204,"2025-02-02",城乡建设,市容市貌,0,0
24205,"2025-02-02",城乡建设,城乡规划,1,1
24206,"2025-02-02",城乡建设,城市设施管理,6,6
24207,"2025-02-02",交通运输,快递物流,49,55
24208,"2025-02-02",交通运输,公共汽车,40,42
24209,"2025-02-02",交通运输,公共自行车,12,13
24210,"2025-02-02",交通运输,出租汽车,26,30
24211,"2025-02-02",交通运输,城际客运,107,118
24212,"2025-02-02",农林牧渔,农业管理,43,49
24213,"2025-02-02",农林牧渔,林业管理,43,50
24214,"2025-02-02",农林牧渔,渔业管理,34,40
24215,"2025-02-02",农林牧渔,畜牧业管理,56,63
24216,"2025-02-03",科教文体,科技事务,27,28
24217,"2025-02-03",科教文体,教育管理,27,29
24218,"2025-02-03",科教文体,文化管理,10,11
24219,"2025-02-03",科教文体,体育管理,22,25
24220,"2025-02-03",科教文体,社会教育,22,24
24221,"2025-02-03",公卫医疗,人口计生,69,71
24222,"2025-02-03",公卫医疗,卫生保健,4,4
24223,"2025-02-03",公卫医疗,医疗服务,60,65
24224,"2025-02-03",公卫医疗,公共卫生,44,49
24225,"2025-02-03",公卫医疗,医药管理,21,22
24226,"2025-02-03",城乡建设,住房公积金,22,24
24227,"2025-02-03",城乡建设,房屋管理,64,74
24228,"2025-02-03",城乡建设,市容市貌,62,66
24229,"2025-02-03",城乡建设,城乡规划,38,45
24230,"2025-02-03",城乡建设,城市设施管理,5,5
24231,"2025-02-03",交通运输,快递物流,34,39
24232,"2025-02-03",交通运输,公共汽车,25,26
24233,"2025-02-03",交通运输,公共自行车,33,35
24234,"2025-02-03",交通运输,出租汽车,39,45
24235,"2025-02-03",交通运输,城际客运,35,38
24236,"2025-02-03",农林牧渔,农业管理,34,39
24237,"2025-02-03",农林牧渔,林业管理,36,37
24238,"2025-02-03",农林牧渔,渔业管理,32,35
24239,"2025-02-03",农林牧渔,畜牧业管理,15,17
24240,"2025-02-04",科教文体,科技事务,1,1
24241,"2025-02-04",科教文体,教育管理,0,0
24242,"2025-02-04",科教文体,文化管理,2,2
24243,"2025-02-04",科教文体,体育管理,2,2
24244,"2025-02-04",科教文体,社会教育,2,2
24245,"2025-02-04",公卫医疗,人口计生,27,32
24246,"2025-02-04",公卫医疗,卫生保健,29,33
24247,"2025-02-04",公卫医疗,医疗服务,12,13
24248,"2025-02-04",公卫医疗,公共卫生,27,29
24249,"2025-02-04",公卫医疗,医药管理,6,7
24250,"2025-02-04",城乡建设,住房公积金,4,5
24251,"2025-02-04",城乡建设,房屋管理,1,1
24252,"2025-02-04",城乡建设,市容市貌,1,1
24253,"2025-02-04",城乡建设,城乡规划,7,7
24254,"2025-02-04",城乡建设,城市设施管理,4,4
24255,"2025-02-04",交通运输,快递物流,1,1
24256,"2025-02-04",交通运输,公共汽车,15,15
24257,"2025-02-04",交通运输,公共自行车,29,32
24258,"2025-02-04",交通运输,出租汽车,6,6
24259,"2025-02-04",交通运输,城际客运,33,35
24260,"2025-02-04",农林牧渔,农业管理,27,30
24261,"2025-02-04",农林牧渔,林业管理,35,38
24262,"2025-02-04",农林牧渔,渔业管理,23,25
24263,"2025-02-04",农林牧渔,畜牧业管理,22,24
24264,"2025-02-05",科教文体,科技事务,2,2
24265,"2025-02-05",科教文体,教育管理,19,20
24266,"2025-02-05",科教文体,文化管理,4,4
24267,"2025-02-05",科教文体,体育管理,3,3
24268,"2025-02-05",科教文体,社会教育,13,14
24269,"2025-02-05",公卫医疗,人口计生,25,27
24270,"2025-02-05",公卫医疗,卫生保健,47,51
24271,"2025-02-05",公卫医疗,医疗服务,31,37
24272,"2025-02-05",公卫医疗,公共卫生,33,35
24273,"2025-02-05",公卫医疗,医药管理,47,53
24274,"2025-02-05",城乡建设,住房公积金,17,19
24275,"2025-02-05",城乡建设,房屋管理,1,1
24276,"2025-02-05",城乡建设,市容市貌,15,17
24277,"2025-02-05",城乡建设,城乡规划,73,77
24278,"2025-02-05",城乡建设,城市设施管理,17,19
24279,"2025-02-05",交通运输,快递物流,27,28
24280,"2025-02-05",交通运输,公共汽车,108,112
24281,"2025-02-05",交通运输,公共自行车,86,95
24282,"2025-02-05",交通运输,出租汽车,97,111
24283,"2025-02-05",交通运输,城际客运,25,28
24284,"2025-02-05",农林牧渔,农业管理,9,9
24285,"2025-02-05",农林牧渔,林业管理,4,4
24286,"2025-02-05",农林牧渔,渔业管理,15,16
24287,"2025-02-05",农林牧渔,畜牧业管理,12,13
24288,"2025-02-06",科教文体,科技事务,4,4
24289,"2025-02-06",科教文体,教育管理,17,19
24290,"2025-02-06",科教文体,文化管理,10,10
24291,"2025-02-06",科教文体,体育管理,11,12
24292,"2025-02-06",科教文体,社会教育,14,16
24293,"2025-02-06",公卫医疗,人口计生,11,12
24294,"2025-02-06",公卫医疗,卫生保健,0,0
24295,"2025-02-06",公卫医疗,医疗服务,11,12
24296,"2025-02-06",公卫医疗,公共卫生,0,0
24297,"2025-02-06",公卫医疗,医药管理,3,3
24298,"2025-02-06",城乡建设,住房公积金,13,14
24299,"2025-02-06",城乡建设,房屋管理,14,15
24300,"2025-02-06",城乡建设,市容市貌,12,13
24301,"2025-02-06",城乡建设,城乡规划,38,40
24302,"2025-02-06",城乡建设,城市设施管理,9,10
24303,"2025-02-06",交通运输,快递物流,16,17
24304,"2025-02-06",交通运输,公共汽车,37,40
24305,"2025-02-06",交通运输,公共自行车,17,19
24306,"2025-02-06",交通运输,出租汽车,11,12
24307,"2025-02-06",交通运输,城际客运,10,11
24308,"2025-02-06",农林牧渔,农业管理,7,7
24309,"2025-02-06",农林牧渔,林业管理,8,9
24310,"2025-02-06",农林牧渔,渔业管理,3,3
24311,"2025-02-06",农林牧渔,畜牧业管理,2,2
24312,"2025-02-07",科教文体,科技事务,4,4
24313,"2025-02-07",科教文体,教育管理,5,5
24314,"2025-02-07",科教文体,文化管理,2,2
24315,"2025-02-07",科教文体,体育管理,3,3
24316,"2025-02-07",科教文体,社会教育,1,1
24317,"2025-02-07",公卫医疗,人口计生,1,1
24318,"2025-02-07",公卫医疗,卫生保健,0,0
24319,"2025-02-07",公卫医疗,医疗服务,0,0
24320,"2025-02-07",公卫医疗,公共卫生,0,0
24321,"2025-02-07",公卫医疗,医药管理,0,0
24322,"2025-02-07",城乡建设,住房公积金,23,24
24323,"2025-02-07",城乡建设,房屋管理,52,56
24324,"2025-02-07",城乡建设,市容市貌,25,27
24325,"2025-02-07",城乡建设,城乡规划,33,38
24326,"2025-02-07",城乡建设,城市设施管理,49,53
24327,"2025-02-07",交通运输,快递物流,17,19
24328,"2025-02-07",交通运输,公共汽车,26,29
24329,"2025-02-07",交通运输,公共自行车,22,24
24330,"2025-02-07",交通运输,出租汽车,5,5
24331,"2025-02-07",交通运输,城际客运,32,37
24332,"2025-02-07",农林牧渔,农业管理,123,144
24333,"2025-02-07",农林牧渔,林业管理,10,11
24334,"2025-02-07",农林牧渔,渔业管理,154,173
24335,"2025-02-07",农林牧渔,畜牧业管理,78,81
24336,"2025-02-08",科教文体,科技事务,7,8
24337,"2025-02-08",科教文体,教育管理,23,24
24338,"2025-02-08",科教文体,文化管理,2,2
24339,"2025-02-08",科教文体,体育管理,4,4
24340,"2025-02-08",科教文体,社会教育,33,35
24341,"2025-02-08",公卫医疗,人口计生,29,33
24342,"2025-02-08",公卫医疗,卫生保健,11,13
24343,"2025-02-08",公卫医疗,医疗服务,24,26
24344,"2025-02-08",公卫医疗,公共卫生,10,11
24345,"2025-02-08",公卫医疗,医药管理,24,27
24346,"2025-02-08",城乡建设,住房公积金,2,2
24347,"2025-02-08",城乡建设,房屋管理,1,1
24348,"2025-02-08",城乡建设,市容市貌,3,4
24349,"2025-02-08",城乡建设,城乡规划,3,3
24350,"2025-02-08",城乡建设,城市设施管理,1,1
24351,"2025-02-08",交通运输,快递物流,1,1
24352,"2025-02-08",交通运输,公共汽车,1,1
24353,"2025-02-08",交通运输,公共自行车,26,27
24354,"2025-02-08",交通运输,出租汽车,8,9
24355,"2025-02-08",交通运输,城际客运,16,19
24356,"2025-02-08",农林牧渔,农业管理,31,34
24357,"2025-02-08",农林牧渔,林业管理,20,21
24358,"2025-02-08",农林牧渔,渔业管理,4,4
24359,"2025-02-08",农林牧渔,畜牧业管理,32,35
24360,"2025-02-09",科教文体,科技事务,32,37
24361,"2025-02-09",科教文体,教育管理,55,63
24362,"2025-02-09",科教文体,文化管理,29,30
24363,"2025-02-09",科教文体,体育管理,40,42
24364,"2025-02-09",科教文体,社会教育,39,40
24365,"2025-02-09",公卫医疗,人口计生,91,105
24366,"2025-02-09",公卫医疗,卫生保健,75,79
24367,"2025-02-09",公卫医疗,医疗服务,15,16
24368,"2025-02-09",公卫医疗,公共卫生,65,72
24369,"2025-02-09",公卫医疗,医药管理,85,94
24370,"2025-02-09",城乡建设,住房公积金,31,32
24371,"2025-02-09",城乡建设,房屋管理,29,32
24372,"2025-02-09",城乡建设,市容市貌,6,7
24373,"2025-02-09",城乡建设,城乡规划,10,11
24374,"2025-02-09",城乡建设,城市设施管理,19,20
24375,"2025-02-09",交通运输,快递物流,6,6
24376,"2025-02-09",交通运输,公共汽车,3,3
24377,"2025-02-09",交通运输,公共自行车,4,5
24378,"2025-02-09",交通运输,出租汽车,1,1
24379,"2025-02-09",交通运输,城际客运,1,1
24380,"2025-02-09",农林牧渔,农业管理,54,62
24381,"2025-02-09",农林牧渔,林业管理,76,82
24382,"2025-02-09",农林牧渔,渔业管理,61,70
24383,"2025-02-09",农林牧渔,畜牧业管理,47,51
24384,"2025-02-10",科教文体,科技事务,93,99
24385,"2025-02-10",科教文体,教育管理,46,47
24386,"2025-02-10",科教文体,文化管理,33,37
24387,"2025-02-10",科教文体,体育管理,54,57
24388,"2025-02-10",科教文体,社会教育,40,44
24389,"2025-02-10",公卫医疗,人口计生,10,11
24390,"2025-02-10",公卫医疗,卫生保健,23,24
24391,"2025-02-10",公卫医疗,医疗服务,27,30
24392,"2025-02-10",公卫医疗,公共卫生,67,73
24393,"2025-02-10",公卫医疗,医药管理,10,11
24394,"2025-02-10",城乡建设,住房公积金,43,46
24395,"2025-02-10",城乡建设,房屋管理,38,40
24396,"2025-02-10",城乡建设,市容市貌,15,17
24397,"2025-02-10",城乡建设,城乡规划,72,76
24398,"2025-02-10",城乡建设,城市设施管理,32,34
24399,"2025-02-10",交通运输,快递物流,6,6
24400,"2025-02-10",交通运输,公共汽车,32,33
24401,"2025-02-10",交通运输,公共自行车,12,13
24402,"2025-02-10",交通运输,出租汽车,29,33
24403,"2025-02-10",交通运输,城际客运,12,12
24404,"2025-02-10",农林牧渔,农业管理,24,27
24405,"2025-02-10",农林牧渔,林业管理,1,1
24406,"2025-02-10",农林牧渔,渔业管理,4,4
