"md_id","busi_time","order_type_name","order_type_cd","total_num"
6809,"2024-08-29",咨询,"0100",22
6810,"2024-08-29",投诉,"0200",47
6811,"2024-08-29",意见建议,"0300",96
6812,"2024-08-29",求助,"0400",82
6813,"2024-08-29",表扬,"0500",143
6814,"2024-08-29",举报,"0600",117
6815,"2024-08-29",无效,"0700",135
6816,"2024-08-29",其他,"9999",328
6817,"2024-08-30",咨询,"0100",16
6818,"2024-08-30",投诉,"0200",126
6819,"2024-08-30",意见建议,"0300",13
6820,"2024-08-30",求助,"0400",88
6821,"2024-08-30",表扬,"0500",9
6822,"2024-08-30",举报,"0600",165
6823,"2024-08-30",无效,"0700",251
6824,"2024-08-30",其他,"9999",260
6825,"2024-08-31",咨询,"0100",28
6826,"2024-08-31",投诉,"0200",70
6827,"2024-08-31",意见建议,"0300",39
6828,"2024-08-31",求助,"0400",72
6829,"2024-08-31",表扬,"0500",102
6830,"2024-08-31",举报,"0600",53
6831,"2024-08-31",无效,"0700",6
6832,"2024-08-31",其他,"9999",353
6833,"2024-09-01",咨询,"0100",22
6834,"2024-09-01",投诉,"0200",6
6835,"2024-09-01",意见建议,"0300",19
6836,"2024-09-01",求助,"0400",46
6837,"2024-09-01",表扬,"0500",73
6838,"2024-09-01",举报,"0600",48
6839,"2024-09-01",无效,"0700",30
6840,"2024-09-01",其他,"9999",250
6841,"2024-09-02",咨询,"0100",41
6842,"2024-09-02",投诉,"0200",44
6843,"2024-09-02",意见建议,"0300",21
6844,"2024-09-02",求助,"0400",8
6845,"2024-09-02",表扬,"0500",65
6846,"2024-09-02",举报,"0600",9
6847,"2024-09-02",无效,"0700",105
6848,"2024-09-02",其他,"9999",124
6849,"2024-09-03",咨询,"0100",66
6850,"2024-09-03",投诉,"0200",23
6851,"2024-09-03",意见建议,"0300",51
6852,"2024-09-03",求助,"0400",29
6853,"2024-09-03",表扬,"0500",73
6854,"2024-09-03",举报,"0600",27
6855,"2024-09-03",无效,"0700",66
6856,"2024-09-03",其他,"9999",204
6857,"2024-09-04",咨询,"0100",89
6858,"2024-09-04",投诉,"0200",83
6859,"2024-09-04",意见建议,"0300",84
6860,"2024-09-04",求助,"0400",48
6861,"2024-09-04",表扬,"0500",98
6862,"2024-09-04",举报,"0600",128
6863,"2024-09-04",无效,"0700",78
6864,"2024-09-04",其他,"9999",268
6865,"2024-09-05",咨询,"0100",105
6866,"2024-09-05",投诉,"0200",58
6867,"2024-09-05",意见建议,"0300",27
6868,"2024-09-05",求助,"0400",51
6869,"2024-09-05",表扬,"0500",112
6870,"2024-09-05",举报,"0600",23
6871,"2024-09-05",无效,"0700",132
6872,"2024-09-05",其他,"9999",335
6873,"2024-09-06",咨询,"0100",18
6874,"2024-09-06",投诉,"0200",29
6875,"2024-09-06",意见建议,"0300",56
6876,"2024-09-06",求助,"0400",44
6877,"2024-09-06",表扬,"0500",29
6878,"2024-09-06",举报,"0600",70
6879,"2024-09-06",无效,"0700",6
6880,"2024-09-06",其他,"9999",144
6881,"2024-09-07",咨询,"0100",83
6882,"2024-09-07",投诉,"0200",49
6883,"2024-09-07",意见建议,"0300",46
6884,"2024-09-07",求助,"0400",40
6885,"2024-09-07",表扬,"0500",13
6886,"2024-09-07",举报,"0600",45
6887,"2024-09-07",无效,"0700",82
6888,"2024-09-07",其他,"9999",318
6889,"2024-09-08",咨询,"0100",37
6890,"2024-09-08",投诉,"0200",121
6891,"2024-09-08",意见建议,"0300",34
6892,"2024-09-08",求助,"0400",116
6893,"2024-09-08",表扬,"0500",80
6894,"2024-09-08",举报,"0600",178
6895,"2024-09-08",无效,"0700",141
6896,"2024-09-08",其他,"9999",262
6897,"2024-09-09",咨询,"0100",73
6898,"2024-09-09",投诉,"0200",20
6899,"2024-09-09",意见建议,"0300",71
6900,"2024-09-09",求助,"0400",11
6901,"2024-09-09",表扬,"0500",87
6902,"2024-09-09",举报,"0600",12
6903,"2024-09-09",无效,"0700",169
6904,"2024-09-09",其他,"9999",323
6905,"2024-09-10",咨询,"0100",13
6906,"2024-09-10",投诉,"0200",67
6907,"2024-09-10",意见建议,"0300",11
6908,"2024-09-10",求助,"0400",89
6909,"2024-09-10",表扬,"0500",31
6910,"2024-09-10",举报,"0600",16
6911,"2024-09-10",无效,"0700",11
6912,"2024-09-10",其他,"9999",307
6913,"2024-09-11",咨询,"0100",32
6914,"2024-09-11",投诉,"0200",6
6915,"2024-09-11",意见建议,"0300",55
6916,"2024-09-11",求助,"0400",139
6917,"2024-09-11",表扬,"0500",146
6918,"2024-09-11",举报,"0600",103
6919,"2024-09-11",无效,"0700",163
6920,"2024-09-11",其他,"9999",226
6921,"2024-09-12",咨询,"0100",6
6922,"2024-09-12",投诉,"0200",32
6923,"2024-09-12",意见建议,"0300",50
6924,"2024-09-12",求助,"0400",28
6925,"2024-09-12",表扬,"0500",57
6926,"2024-09-12",举报,"0600",37
6927,"2024-09-12",无效,"0700",31
6928,"2024-09-12",其他,"9999",129
6929,"2024-09-13",咨询,"0100",49
6930,"2024-09-13",投诉,"0200",53
6931,"2024-09-13",意见建议,"0300",68
6932,"2024-09-13",求助,"0400",34
6933,"2024-09-13",表扬,"0500",40
6934,"2024-09-13",举报,"0600",101
6935,"2024-09-13",无效,"0700",31
6936,"2024-09-13",其他,"9999",287
6937,"2024-09-14",咨询,"0100",34
6938,"2024-09-14",投诉,"0200",57
6939,"2024-09-14",意见建议,"0300",35
6940,"2024-09-14",求助,"0400",7
6941,"2024-09-14",表扬,"0500",11
6942,"2024-09-14",举报,"0600",29
6943,"2024-09-14",无效,"0700",157
6944,"2024-09-14",其他,"9999",323
6945,"2024-09-15",咨询,"0100",35
6946,"2024-09-15",投诉,"0200",14
6947,"2024-09-15",意见建议,"0300",16
6948,"2024-09-15",求助,"0400",26
6949,"2024-09-15",表扬,"0500",19
6950,"2024-09-15",举报,"0600",44
6951,"2024-09-15",无效,"0700",44
6952,"2024-09-15",其他,"9999",212
6953,"2024-09-16",咨询,"0100",21
6954,"2024-09-16",投诉,"0200",5
6955,"2024-09-16",意见建议,"0300",53
6956,"2024-09-16",求助,"0400",57
6957,"2024-09-16",表扬,"0500",6
6958,"2024-09-16",举报,"0600",86
6959,"2024-09-16",无效,"0700",53
6960,"2024-09-16",其他,"9999",223
6961,"2024-09-17",咨询,"0100",7
6962,"2024-09-17",投诉,"0200",63
6963,"2024-09-17",意见建议,"0300",20
6964,"2024-09-17",求助,"0400",42
6965,"2024-09-17",表扬,"0500",42
6966,"2024-09-17",举报,"0600",182
6967,"2024-09-17",无效,"0700",78
6968,"2024-09-17",其他,"9999",302
6969,"2024-09-18",咨询,"0100",12
6970,"2024-09-18",投诉,"0200",75
6971,"2024-09-18",意见建议,"0300",72
6972,"2024-09-18",求助,"0400",33
6973,"2024-09-18",表扬,"0500",109
6974,"2024-09-18",举报,"0600",8
6975,"2024-09-18",无效,"0700",9
6976,"2024-09-18",其他,"9999",374
6977,"2024-09-19",咨询,"0100",29
6978,"2024-09-19",投诉,"0200",17
6979,"2024-09-19",意见建议,"0300",34
6980,"2024-09-19",求助,"0400",82
6981,"2024-09-19",表扬,"0500",73
6982,"2024-09-19",举报,"0600",95
6983,"2024-09-19",无效,"0700",89
6984,"2024-09-19",其他,"9999",214
6985,"2024-09-20",咨询,"0100",21
6986,"2024-09-20",投诉,"0200",6
6987,"2024-09-20",意见建议,"0300",32
6988,"2024-09-20",求助,"0400",70
6989,"2024-09-20",表扬,"0500",164
6990,"2024-09-20",举报,"0600",169
6991,"2024-09-20",无效,"0700",76
6992,"2024-09-20",其他,"9999",388
6993,"2024-09-21",咨询,"0100",53
6994,"2024-09-21",投诉,"0200",17
6995,"2024-09-21",意见建议,"0300",62
6996,"2024-09-21",求助,"0400",47
6997,"2024-09-21",表扬,"0500",33
6998,"2024-09-21",举报,"0600",48
6999,"2024-09-21",无效,"0700",48
7000,"2024-09-21",其他,"9999",216
7001,"2024-09-22",咨询,"0100",47
7002,"2024-09-22",投诉,"0200",83
7003,"2024-09-22",意见建议,"0300",95
7004,"2024-09-22",求助,"0400",40
7005,"2024-09-22",表扬,"0500",151
7006,"2024-09-22",举报,"0600",111
7007,"2024-09-22",无效,"0700",136
7008,"2024-09-22",其他,"9999",233
7009,"2024-09-23",咨询,"0100",28
7010,"2024-09-23",投诉,"0200",23
7011,"2024-09-23",意见建议,"0300",40
7012,"2024-09-23",求助,"0400",53
7013,"2024-09-23",表扬,"0500",61
7014,"2024-09-23",举报,"0600",88
7015,"2024-09-23",无效,"0700",132
7016,"2024-09-23",其他,"9999",175
7017,"2024-09-24",咨询,"0100",31
7018,"2024-09-24",投诉,"0200",23
7019,"2024-09-24",意见建议,"0300",20
7020,"2024-09-24",求助,"0400",91
7021,"2024-09-24",表扬,"0500",165
7022,"2024-09-24",举报,"0600",30
7023,"2024-09-24",无效,"0700",43
7024,"2024-09-24",其他,"9999",451
7025,"2024-09-25",咨询,"0100",46
7026,"2024-09-25",投诉,"0200",19
7027,"2024-09-25",意见建议,"0300",62
7028,"2024-09-25",求助,"0400",30
7029,"2024-09-25",表扬,"0500",72
7030,"2024-09-25",举报,"0600",42
7031,"2024-09-25",无效,"0700",90
7032,"2024-09-25",其他,"9999",249
7033,"2024-09-26",咨询,"0100",26
7034,"2024-09-26",投诉,"0200",49
7035,"2024-09-26",意见建议,"0300",24
7036,"2024-09-26",求助,"0400",45
7037,"2024-09-26",表扬,"0500",58
7038,"2024-09-26",举报,"0600",10
7039,"2024-09-26",无效,"0700",119
7040,"2024-09-26",其他,"9999",202
7041,"2024-09-27",咨询,"0100",71
7042,"2024-09-27",投诉,"0200",24
7043,"2024-09-27",意见建议,"0300",63
7044,"2024-09-27",求助,"0400",46
7045,"2024-09-27",表扬,"0500",45
7046,"2024-09-27",举报,"0600",77
7047,"2024-09-27",无效,"0700",54
7048,"2024-09-27",其他,"9999",231
7049,"2024-09-28",咨询,"0100",45
7050,"2024-09-28",投诉,"0200",13
7051,"2024-09-28",意见建议,"0300",66
7052,"2024-09-28",求助,"0400",17
7053,"2024-09-28",表扬,"0500",43
7054,"2024-09-28",举报,"0600",87
7055,"2024-09-28",无效,"0700",14
7056,"2024-09-28",其他,"9999",196
7057,"2024-09-29",咨询,"0100",39
7058,"2024-09-29",投诉,"0200",33
7059,"2024-09-29",意见建议,"0300",106
7060,"2024-09-29",求助,"0400",36
7061,"2024-09-29",表扬,"0500",76
7062,"2024-09-29",举报,"0600",126
7063,"2024-09-29",无效,"0700",119
7064,"2024-09-29",其他,"9999",177
7065,"2024-09-30",咨询,"0100",40
7066,"2024-09-30",投诉,"0200",78
7067,"2024-09-30",意见建议,"0300",72
7068,"2024-09-30",求助,"0400",47
7069,"2024-09-30",表扬,"0500",34
7070,"2024-09-30",举报,"0600",126
7071,"2024-09-30",无效,"0700",34
7072,"2024-09-30",其他,"9999",223
7073,"2024-10-01",咨询,"0100",21
7074,"2024-10-01",投诉,"0200",7
7075,"2024-10-01",意见建议,"0300",98
7076,"2024-10-01",求助,"0400",9
7077,"2024-10-01",表扬,"0500",55
7078,"2024-10-01",举报,"0600",141
7079,"2024-10-01",无效,"0700",150
7080,"2024-10-01",其他,"9999",197
7081,"2024-10-02",咨询,"0100",6
7082,"2024-10-02",投诉,"0200",27
7083,"2024-10-02",意见建议,"0300",9
7084,"2024-10-02",求助,"0400",153
7085,"2024-10-02",表扬,"0500",121
7086,"2024-10-02",举报,"0600",150
7087,"2024-10-02",无效,"0700",107
7088,"2024-10-02",其他,"9999",394
7089,"2024-10-03",咨询,"0100",43
7090,"2024-10-03",投诉,"0200",32
7091,"2024-10-03",意见建议,"0300",5
7092,"2024-10-03",求助,"0400",34
7093,"2024-10-03",表扬,"0500",18
7094,"2024-10-03",举报,"0600",84
7095,"2024-10-03",无效,"0700",88
7096,"2024-10-03",其他,"9999",142
7097,"2024-10-04",咨询,"0100",10
7098,"2024-10-04",投诉,"0200",114
7099,"2024-10-04",意见建议,"0300",107
7100,"2024-10-04",求助,"0400",82
7101,"2024-10-04",表扬,"0500",55
7102,"2024-10-04",举报,"0600",138
7103,"2024-10-04",无效,"0700",82
7104,"2024-10-04",其他,"9999",249
7105,"2024-10-05",咨询,"0100",12
7106,"2024-10-05",投诉,"0200",5
7107,"2024-10-05",意见建议,"0300",32
7108,"2024-10-05",求助,"0400",61
7109,"2024-10-05",表扬,"0500",17
7110,"2024-10-05",举报,"0600",111
7111,"2024-10-05",无效,"0700",85
7112,"2024-10-05",其他,"9999",218
7113,"2024-10-06",咨询,"0100",32
7114,"2024-10-06",投诉,"0200",49
7115,"2024-10-06",意见建议,"0300",45
7116,"2024-10-06",求助,"0400",32
7117,"2024-10-06",表扬,"0500",47
7118,"2024-10-06",举报,"0600",66
7119,"2024-10-06",无效,"0700",61
7120,"2024-10-06",其他,"9999",101
7121,"2024-10-07",咨询,"0100",45
7122,"2024-10-07",投诉,"0200",72
7123,"2024-10-07",意见建议,"0300",63
7124,"2024-10-07",求助,"0400",66
7125,"2024-10-07",表扬,"0500",82
7126,"2024-10-07",举报,"0600",78
7127,"2024-10-07",无效,"0700",28
7128,"2024-10-07",其他,"9999",176
7129,"2024-10-08",咨询,"0100",13
7130,"2024-10-08",投诉,"0200",33
7131,"2024-10-08",意见建议,"0300",69
7132,"2024-10-08",求助,"0400",51
7133,"2024-10-08",表扬,"0500",100
7134,"2024-10-08",举报,"0600",150
7135,"2024-10-08",无效,"0700",133
7136,"2024-10-08",其他,"9999",304
7137,"2024-10-09",咨询,"0100",64
7138,"2024-10-09",投诉,"0200",42
7139,"2024-10-09",意见建议,"0300",25
7140,"2024-10-09",求助,"0400",41
7141,"2024-10-09",表扬,"0500",82
7142,"2024-10-09",举报,"0600",13
7143,"2024-10-09",无效,"0700",83
7144,"2024-10-09",其他,"9999",301
7145,"2024-10-10",咨询,"0100",12
7146,"2024-10-10",投诉,"0200",98
7147,"2024-10-10",意见建议,"0300",18
7148,"2024-10-10",求助,"0400",72
7149,"2024-10-10",表扬,"0500",89
7150,"2024-10-10",举报,"0600",31
7151,"2024-10-10",无效,"0700",167
7152,"2024-10-10",其他,"9999",455
7153,"2024-10-11",咨询,"0100",35
7154,"2024-10-11",投诉,"0200",26
7155,"2024-10-11",意见建议,"0300",44
7156,"2024-10-11",求助,"0400",47
7157,"2024-10-11",表扬,"0500",25
7158,"2024-10-11",举报,"0600",49
7159,"2024-10-11",无效,"0700",73
7160,"2024-10-11",其他,"9999",100
7161,"2024-10-12",咨询,"0100",17
7162,"2024-10-12",投诉,"0200",22
7163,"2024-10-12",意见建议,"0300",29
7164,"2024-10-12",求助,"0400",32
7165,"2024-10-12",表扬,"0500",41
7166,"2024-10-12",举报,"0600",42
7167,"2024-10-12",无效,"0700",34
7168,"2024-10-12",其他,"9999",87
7169,"2024-10-13",咨询,"0100",39
7170,"2024-10-13",投诉,"0200",50
7171,"2024-10-13",意见建议,"0300",80
7172,"2024-10-13",求助,"0400",80
7173,"2024-10-13",表扬,"0500",78
7174,"2024-10-13",举报,"0600",73
7175,"2024-10-13",无效,"0700",58
7176,"2024-10-13",其他,"9999",165
7177,"2024-10-14",咨询,"0100",69
7178,"2024-10-14",投诉,"0200",67
7179,"2024-10-14",意见建议,"0300",32
7180,"2024-10-14",求助,"0400",28
7181,"2024-10-14",表扬,"0500",74
7182,"2024-10-14",举报,"0600",43
7183,"2024-10-14",无效,"0700",242
7184,"2024-10-14",其他,"9999",421
7185,"2024-10-15",咨询,"0100",32
7186,"2024-10-15",投诉,"0200",38
7187,"2024-10-15",意见建议,"0300",45
7188,"2024-10-15",求助,"0400",54
7189,"2024-10-15",表扬,"0500",63
7190,"2024-10-15",举报,"0600",86
7191,"2024-10-15",无效,"0700",102
7192,"2024-10-15",其他,"9999",140
7193,"2024-10-16",咨询,"0100",29
7194,"2024-10-16",投诉,"0200",7
7195,"2024-10-16",意见建议,"0300",57
7196,"2024-10-16",求助,"0400",14
7197,"2024-10-16",表扬,"0500",19
7198,"2024-10-16",举报,"0600",97
7199,"2024-10-16",无效,"0700",91
7200,"2024-10-16",其他,"9999",128
7201,"2024-10-17",咨询,"0100",24
7202,"2024-10-17",投诉,"0200",51
7203,"2024-10-17",意见建议,"0300",38
7204,"2024-10-17",求助,"0400",6
7205,"2024-10-17",表扬,"0500",80
7206,"2024-10-17",举报,"0600",26
7207,"2024-10-17",无效,"0700",55
7208,"2024-10-17",其他,"9999",657
7209,"2024-10-18",咨询,"0100",69
7210,"2024-10-18",投诉,"0200",31
7211,"2024-10-18",意见建议,"0300",22
7212,"2024-10-18",求助,"0400",91
7213,"2024-10-18",表扬,"0500",41
7214,"2024-10-18",举报,"0600",119
7215,"2024-10-18",无效,"0700",40
7216,"2024-10-18",其他,"9999",237
7217,"2024-10-19",咨询,"0100",48
7218,"2024-10-19",投诉,"0200",78
7219,"2024-10-19",意见建议,"0300",48
7220,"2024-10-19",求助,"0400",106
7221,"2024-10-19",表扬,"0500",81
7222,"2024-10-19",举报,"0600",57
7223,"2024-10-19",无效,"0700",83
7224,"2024-10-19",其他,"9999",259
7225,"2024-10-20",咨询,"0100",13
7226,"2024-10-20",投诉,"0200",86
7227,"2024-10-20",意见建议,"0300",5
7228,"2024-10-20",求助,"0400",99
7229,"2024-10-20",表扬,"0500",63
7230,"2024-10-20",举报,"0600",104
7231,"2024-10-20",无效,"0700",84
7232,"2024-10-20",其他,"9999",250
7233,"2024-10-21",咨询,"0100",57
7234,"2024-10-21",投诉,"0200",12
7235,"2024-10-21",意见建议,"0300",24
7236,"2024-10-21",求助,"0400",65
7237,"2024-10-21",表扬,"0500",31
7238,"2024-10-21",举报,"0600",12
7239,"2024-10-21",无效,"0700",59
7240,"2024-10-21",其他,"9999",294
7241,"2024-10-22",咨询,"0100",58
7242,"2024-10-22",投诉,"0200",19
7243,"2024-10-22",意见建议,"0300",15
7244,"2024-10-22",求助,"0400",56
7245,"2024-10-22",表扬,"0500",88
7246,"2024-10-22",举报,"0600",32
7247,"2024-10-22",无效,"0700",78
7248,"2024-10-22",其他,"9999",263
7249,"2024-10-23",咨询,"0100",12
7250,"2024-10-23",投诉,"0200",25
7251,"2024-10-23",意见建议,"0300",41
7252,"2024-10-23",求助,"0400",27
7253,"2024-10-23",表扬,"0500",21
7254,"2024-10-23",举报,"0600",33
7255,"2024-10-23",无效,"0700",115
7256,"2024-10-23",其他,"9999",121
7257,"2024-10-24",咨询,"0100",56
7258,"2024-10-24",投诉,"0200",69
7259,"2024-10-24",意见建议,"0300",84
7260,"2024-10-24",求助,"0400",32
7261,"2024-10-24",表扬,"0500",42
7262,"2024-10-24",举报,"0600",96
7263,"2024-10-24",无效,"0700",74
7264,"2024-10-24",其他,"9999",183
7265,"2024-10-25",咨询,"0100",26
7266,"2024-10-25",投诉,"0200",88
7267,"2024-10-25",意见建议,"0300",61
7268,"2024-10-25",求助,"0400",127
7269,"2024-10-25",表扬,"0500",88
7270,"2024-10-25",举报,"0600",42
7271,"2024-10-25",无效,"0700",222
7272,"2024-10-25",其他,"9999",274
7273,"2024-10-26",咨询,"0100",8
7274,"2024-10-26",投诉,"0200",27
7275,"2024-10-26",意见建议,"0300",22
7276,"2024-10-26",求助,"0400",79
7277,"2024-10-26",表扬,"0500",17
7278,"2024-10-26",举报,"0600",5
7279,"2024-10-26",无效,"0700",15
7280,"2024-10-26",其他,"9999",473
7281,"2024-10-27",咨询,"0100",41
7282,"2024-10-27",投诉,"0200",86
7283,"2024-10-27",意见建议,"0300",82
7284,"2024-10-27",求助,"0400",34
7285,"2024-10-27",表扬,"0500",55
7286,"2024-10-27",举报,"0600",68
7287,"2024-10-27",无效,"0700",172
7288,"2024-10-27",其他,"9999",180
7289,"2024-10-28",咨询,"0100",12
7290,"2024-10-28",投诉,"0200",12
7291,"2024-10-28",意见建议,"0300",50
7292,"2024-10-28",求助,"0400",25
7293,"2024-10-28",表扬,"0500",55
7294,"2024-10-28",举报,"0600",30
7295,"2024-10-28",无效,"0700",138
7296,"2024-10-28",其他,"9999",253
7297,"2024-10-29",咨询,"0100",29
7298,"2024-10-29",投诉,"0200",21
7299,"2024-10-29",意见建议,"0300",28
7300,"2024-10-29",求助,"0400",45
7301,"2024-10-29",表扬,"0500",13
7302,"2024-10-29",举报,"0600",97
7303,"2024-10-29",无效,"0700",112
7304,"2024-10-29",其他,"9999",172
7305,"2024-10-30",咨询,"0100",35
7306,"2024-10-30",投诉,"0200",57
7307,"2024-10-30",意见建议,"0300",54
7308,"2024-10-30",求助,"0400",108
7309,"2024-10-30",表扬,"0500",19
7310,"2024-10-30",举报,"0600",84
7311,"2024-10-30",无效,"0700",75
7312,"2024-10-30",其他,"9999",301
7313,"2024-10-31",咨询,"0100",42
7314,"2024-10-31",投诉,"0200",16
7315,"2024-10-31",意见建议,"0300",64
7316,"2024-10-31",求助,"0400",33
7317,"2024-10-31",表扬,"0500",7
7318,"2024-10-31",举报,"0600",58
7319,"2024-10-31",无效,"0700",48
7320,"2024-10-31",其他,"9999",198
7321,"2024-11-01",咨询,"0100",11
7322,"2024-11-01",投诉,"0200",30
7323,"2024-11-01",意见建议,"0300",12
7324,"2024-11-01",求助,"0400",55
7325,"2024-11-01",表扬,"0500",18
7326,"2024-11-01",举报,"0600",30
7327,"2024-11-01",无效,"0700",57
7328,"2024-11-01",其他,"9999",125
7329,"2024-11-02",咨询,"0100",16
7330,"2024-11-02",投诉,"0200",9
7331,"2024-11-02",意见建议,"0300",11
7332,"2024-11-02",求助,"0400",80
7333,"2024-11-02",表扬,"0500",5
7334,"2024-11-02",举报,"0600",109
7335,"2024-11-02",无效,"0700",5
7336,"2024-11-02",其他,"9999",266
7337,"2024-11-03",咨询,"0100",46
7338,"2024-11-03",投诉,"0200",6
7339,"2024-11-03",意见建议,"0300",28
7340,"2024-11-03",求助,"0400",60
7341,"2024-11-03",表扬,"0500",80
7342,"2024-11-03",举报,"0600",66
7343,"2024-11-03",无效,"0700",18
7344,"2024-11-03",其他,"9999",158
7345,"2024-11-04",咨询,"0100",71
7346,"2024-11-04",投诉,"0200",69
7347,"2024-11-04",意见建议,"0300",67
7348,"2024-11-04",求助,"0400",70
7349,"2024-11-04",表扬,"0500",27
7350,"2024-11-04",举报,"0600",52
7351,"2024-11-04",无效,"0700",120
7352,"2024-11-04",其他,"9999",124
7353,"2024-11-05",咨询,"0100",20
7354,"2024-11-05",投诉,"0200",26
7355,"2024-11-05",意见建议,"0300",64
7356,"2024-11-05",求助,"0400",103
7357,"2024-11-05",表扬,"0500",90
7358,"2024-11-05",举报,"0600",55
7359,"2024-11-05",无效,"0700",50
7360,"2024-11-05",其他,"9999",305
7361,"2024-11-06",咨询,"0100",103
7362,"2024-11-06",投诉,"0200",74
7363,"2024-11-06",意见建议,"0300",48
7364,"2024-11-06",求助,"0400",32
7365,"2024-11-06",表扬,"0500",37
7366,"2024-11-06",举报,"0600",176
7367,"2024-11-06",无效,"0700",172
7368,"2024-11-06",其他,"9999",230
7369,"2024-11-07",咨询,"0100",51
7370,"2024-11-07",投诉,"0200",10
7371,"2024-11-07",意见建议,"0300",45
7372,"2024-11-07",求助,"0400",21
7373,"2024-11-07",表扬,"0500",64
7374,"2024-11-07",举报,"0600",24
7375,"2024-11-07",无效,"0700",23
7376,"2024-11-07",其他,"9999",171
7377,"2024-11-08",咨询,"0100",49
7378,"2024-11-08",投诉,"0200",26
7379,"2024-11-08",意见建议,"0300",40
7380,"2024-11-08",求助,"0400",20
7381,"2024-11-08",表扬,"0500",23
7382,"2024-11-08",举报,"0600",111
7383,"2024-11-08",无效,"0700",219
7384,"2024-11-08",其他,"9999",233
7385,"2024-11-09",咨询,"0100",40
7386,"2024-11-09",投诉,"0200",10
7387,"2024-11-09",意见建议,"0300",30
7388,"2024-11-09",求助,"0400",28
7389,"2024-11-09",表扬,"0500",29
7390,"2024-11-09",举报,"0600",64
7391,"2024-11-09",无效,"0700",13
7392,"2024-11-09",其他,"9999",223
7393,"2024-11-10",咨询,"0100",8
7394,"2024-11-10",投诉,"0200",26
7395,"2024-11-10",意见建议,"0300",70
7396,"2024-11-10",求助,"0400",55
7397,"2024-11-10",表扬,"0500",66
7398,"2024-11-10",举报,"0600",45
7399,"2024-11-10",无效,"0700",102
7400,"2024-11-10",其他,"9999",119
7401,"2024-11-11",咨询,"0100",45
7402,"2024-11-11",投诉,"0200",82
7403,"2024-11-11",意见建议,"0300",32
7404,"2024-11-11",求助,"0400",101
7405,"2024-11-11",表扬,"0500",81
7406,"2024-11-11",举报,"0600",105
7407,"2024-11-11",无效,"0700",55
7408,"2024-11-11",其他,"9999",284
7409,"2024-11-12",咨询,"0100",56
7410,"2024-11-12",投诉,"0200",8
7411,"2024-11-12",意见建议,"0300",63
7412,"2024-11-12",求助,"0400",115
7413,"2024-11-12",表扬,"0500",141
7414,"2024-11-12",举报,"0600",10
7415,"2024-11-12",无效,"0700",53
7416,"2024-11-12",其他,"9999",383
7417,"2024-11-13",咨询,"0100",81
7418,"2024-11-13",投诉,"0200",118
7419,"2024-11-13",意见建议,"0300",108
7420,"2024-11-13",求助,"0400",54
7421,"2024-11-13",表扬,"0500",147
7422,"2024-11-13",举报,"0600",94
7423,"2024-11-13",无效,"0700",21
7424,"2024-11-13",其他,"9999",337
7425,"2024-11-14",咨询,"0100",23
7426,"2024-11-14",投诉,"0200",24
7427,"2024-11-14",意见建议,"0300",76
7428,"2024-11-14",求助,"0400",42
7429,"2024-11-14",表扬,"0500",164
7430,"2024-11-14",举报,"0600",158
7431,"2024-11-14",无效,"0700",21
7432,"2024-11-14",其他,"9999",411
7433,"2024-11-15",咨询,"0100",62
7434,"2024-11-15",投诉,"0200",33
7435,"2024-11-15",意见建议,"0300",17
7436,"2024-11-15",求助,"0400",37
7437,"2024-11-15",表扬,"0500",13
7438,"2024-11-15",举报,"0600",48
7439,"2024-11-15",无效,"0700",42
7440,"2024-11-15",其他,"9999",249
7441,"2024-11-16",咨询,"0100",96
7442,"2024-11-16",投诉,"0200",52
7443,"2024-11-16",意见建议,"0300",101
7444,"2024-11-16",求助,"0400",61
7445,"2024-11-16",表扬,"0500",105
7446,"2024-11-16",举报,"0600",52
7447,"2024-11-16",无效,"0700",98
7448,"2024-11-16",其他,"9999",280
7449,"2024-11-17",咨询,"0100",50
7450,"2024-11-17",投诉,"0200",46
7451,"2024-11-17",意见建议,"0300",9
7452,"2024-11-17",求助,"0400",62
7453,"2024-11-17",表扬,"0500",26
7454,"2024-11-17",举报,"0600",35
7455,"2024-11-17",无效,"0700",18
7456,"2024-11-17",其他,"9999",267
7457,"2024-11-18",咨询,"0100",89
7458,"2024-11-18",投诉,"0200",36
7459,"2024-11-18",意见建议,"0300",66
7460,"2024-11-18",求助,"0400",126
7461,"2024-11-18",表扬,"0500",38
7462,"2024-11-18",举报,"0600",167
7463,"2024-11-18",无效,"0700",81
7464,"2024-11-18",其他,"9999",374
7465,"2024-11-19",咨询,"0100",98
7466,"2024-11-19",投诉,"0200",54
7467,"2024-11-19",意见建议,"0300",53
7468,"2024-11-19",求助,"0400",15
7469,"2024-11-19",表扬,"0500",145
7470,"2024-11-19",举报,"0600",193
7471,"2024-11-19",无效,"0700",128
7472,"2024-11-19",其他,"9999",269
7473,"2024-11-20",咨询,"0100",47
7474,"2024-11-20",投诉,"0200",12
7475,"2024-11-20",意见建议,"0300",102
7476,"2024-11-20",求助,"0400",114
7477,"2024-11-20",表扬,"0500",18
7478,"2024-11-20",举报,"0600",56
7479,"2024-11-20",无效,"0700",177
7480,"2024-11-20",其他,"9999",211
7481,"2024-11-21",咨询,"0100",114
7482,"2024-11-21",投诉,"0200",5
7483,"2024-11-21",意见建议,"0300",61
7484,"2024-11-21",求助,"0400",97
7485,"2024-11-21",表扬,"0500",30
