"md_id","busi_time","dept_type","item_num","complete_num","complete_avg_time","satis_num"
1987,"2025-01-18",1,615,288,314,261
1988,"2025-01-18",2,285,278,827,125
1989,"2025-01-19",1,1124,501,569,309
1990,"2025-01-19",2,696,597,890,378
1991,"2025-01-20",1,1081,620,1195,916
1992,"2025-01-20",2,1098,441,1122,652
1993,"2025-01-21",1,632,154,425,488
1994,"2025-01-21",2,773,301,27,142
1995,"2025-01-22",1,1017,1013,702,391
1996,"2025-01-22",2,952,84,288,250
1997,"2025-01-23",1,809,211,1263,440
1998,"2025-01-23",2,450,73,608,277
1999,"2025-01-24",1,554,344,478,139
2000,"2025-01-24",2,718,67,188,380
2001,"2025-01-25",1,584,262,982,255
2002,"2025-01-25",2,1003,441,727,343
2003,"2025-01-26",1,733,326,751,63
2004,"2025-01-26",2,545,67,332,392
2005,"2025-01-27",1,1029,311,458,98
2006,"2025-01-27",2,1030,231,896,953
2007,"2025-01-28",1,488,279,857,325
2008,"2025-01-28",2,510,0,822,268
2009,"2025-01-29",1,347,17,78,259
2010,"2025-01-29",2,700,279,584,565
2011,"2025-01-30",1,580,67,623,415
2012,"2025-01-30",2,414,129,1036,14
2013,"2025-01-31",1,990,458,300,863
2014,"2025-01-31",2,464,229,1204,218
2015,"2025-02-01",1,554,132,1075,111
2016,"2025-02-01",2,1127,551,134,409
2017,"2025-02-02",1,782,566,613,307
2018,"2025-02-02",2,751,704,690,212
2019,"2025-02-03",1,848,288,849,44
2020,"2025-02-03",2,974,0,16,11
2021,"2025-02-04",1,609,90,1221,249
2022,"2025-02-04",2,855,718,1228,398
2023,"2025-02-05",1,718,321,1278,273
2024,"2025-02-05",2,611,529,997,509
2025,"2025-02-06",1,856,61,1394,121
2026,"2025-02-06",2,791,296,238,535
2027,"2025-02-07",1,710,352,816,327
2028,"2025-02-07",2,245,130,772,146
2029,"2025-02-08",1,819,527,1091,19
2030,"2025-02-08",2,643,150,562,293
2031,"2025-02-09",1,627,101,1342,116
2032,"2025-02-09",2,673,22,149,96
2033,"2025-02-10",1,1153,911,799,168
2034,"2025-02-10",2,746,660,1351,211
2035,"2025-02-11",1,502,114,1372,20
2036,"2025-02-11",2,1169,586,969,949
2037,"2025-02-12",1,1143,265,919,954
2038,"2025-02-12",2,437,363,693,406
2039,"2025-02-13",1,1147,105,76,1142
2040,"2025-02-13",2,464,360,492,167
2041,"2025-02-14",1,1194,323,979,192
2042,"2025-02-14",2,526,210,945,502
2043,"2025-02-15",1,999,703,720,961
2044,"2025-02-15",2,1105,390,15,33
2045,"2025-02-16",1,826,618,313,775
2046,"2025-02-16",2,524,216,1079,354
2047,"2025-02-17",1,391,21,727,74
2048,"2025-02-17",2,1196,1132,80,263
2049,"2025-02-18",1,349,294,146,210
2050,"2025-02-18",2,484,122,645,225
2051,"2025-02-19",1,1076,515,506,671
2052,"2025-02-19",2,843,70,107,839
2053,"2025-02-20",1,942,186,1075,577
2054,"2025-02-20",2,978,35,455,694
2055,"2025-02-21",1,1063,971,110,587
2056,"2025-02-21",2,515,496,859,116
2057,"2025-02-22",1,519,501,861,477
2058,"2025-02-22",2,524,91,1322,196
2059,"2025-02-23",1,304,88,309,49
2060,"2025-02-23",2,457,12,1409,313
2061,"2025-02-24",1,599,16,362,179
2062,"2025-02-24",2,223,118,102,74
2063,"2025-02-25",1,1028,658,441,699
2064,"2025-02-25",2,799,8,250,136
2065,"2025-02-26",1,445,439,986,159
2066,"2025-02-26",2,1189,1095,703,1116
2067,"2025-02-27",1,759,109,984,505
2068,"2025-02-27",2,747,382,275,633
2069,"2025-02-28",1,769,319,531,37
2070,"2025-02-28",2,1138,972,579,381
2071,"2025-03-01",1,815,767,1291,413
2072,"2025-03-01",2,317,187,211,125
2073,"2025-03-02",1,314,254,366,96
2074,"2025-03-02",2,733,240,329,249
2075,"2025-03-03",1,511,24,382,458
2076,"2025-03-03",2,490,334,1210,490
2077,"2025-03-04",1,1011,187,278,340
2078,"2025-03-04",2,204,4,784,185
2079,"2025-03-05",1,986,233,76,470
2080,"2025-03-05",2,315,88,707,210
2081,"2025-03-06",1,1015,227,1147,1015
2082,"2025-03-06",2,560,88,106,484
2083,"2025-03-07",1,231,212,54,153
2084,"2025-03-07",2,471,14,1098,349
2085,"2025-03-08",1,687,643,755,640
2086,"2025-03-08",2,306,230,1241,30
2087,"2025-03-09",1,874,32,832,204
2088,"2025-03-09",2,613,515,368,521
2089,"2025-03-10",1,643,249,1286,392
2090,"2025-03-10",2,1066,197,808,51
2091,"2025-03-11",1,1135,358,941,671
2092,"2025-03-11",2,1108,945,254,179
2093,"2025-03-12",1,1005,609,661,791
2094,"2025-03-12",2,307,14,550,114
2095,"2025-03-13",1,427,119,955,377
2096,"2025-03-13",2,1102,388,241,503
2097,"2025-03-14",1,297,143,205,193
2098,"2025-03-14",2,1146,406,403,449
2099,"2025-03-15",1,387,21,1202,365
2100,"2025-03-15",2,642,314,1438,396
2101,"2025-03-16",1,356,121,572,196
2102,"2025-03-16",2,866,800,478,686
2103,"2025-03-17",1,234,39,1086,75
2104,"2025-03-17",2,682,503,27,491
2105,"2025-03-18",1,206,63,1145,172
2106,"2025-03-18",2,978,169,653,937
2107,"2025-03-19",1,373,222,713,83
2108,"2025-03-19",2,833,489,1347,443
2109,"2025-03-20",1,723,381,245,13
2110,"2025-03-20",2,1109,722,110,728
2111,"2025-03-21",1,609,20,305,398
2112,"2025-03-21",2,450,145,732,349
2113,"2025-03-22",1,303,34,601,76
2114,"2025-03-22",2,414,414,17,349
2115,"2025-03-23",1,526,484,1040,172
2116,"2025-03-23",2,726,702,1023,491
2117,"2025-03-24",1,536,33,398,169
2118,"2025-03-24",2,1113,990,511,1096
2119,"2025-03-25",1,654,243,288,436
2120,"2025-03-25",2,1149,1050,943,426
2121,"2025-03-26",1,387,386,878,332
2122,"2025-03-26",2,1118,1020,959,209
2123,"2025-03-27",1,587,473,738,59
2124,"2025-03-27",2,814,263,709,165
2125,"2025-03-28",1,444,54,1076,125
2126,"2025-03-28",2,939,6,1341,266
2127,"2025-03-29",1,947,861,799,149
2128,"2025-03-29",2,1180,175,887,767
2129,"2025-03-30",1,952,521,304,566
2130,"2025-03-30",2,242,70,610,101
2131,"2025-03-31",1,484,108,95,393
2132,"2025-03-31",2,479,378,225,12
2133,"2025-04-01",1,934,138,680,132
2134,"2025-04-01",2,647,204,889,295
2135,"2025-04-02",1,838,335,1166,755
2136,"2025-04-02",2,276,167,1376,228
2137,"2025-04-03",1,1082,461,68,674
2138,"2025-04-03",2,690,381,1030,199
2139,"2025-04-04",1,454,263,878,232
2140,"2025-04-04",2,990,280,198,975
2141,"2025-04-05",1,1138,144,1217,642
2142,"2025-04-05",2,240,200,757,131
2143,"2025-04-06",1,1164,505,29,173
2144,"2025-04-06",2,1022,128,140,614
2145,"2025-04-07",1,277,249,1214,248
2146,"2025-04-07",2,1004,203,549,755
2147,"2025-04-08",1,870,411,1168,823
2148,"2025-04-08",2,254,192,1162,12
2149,"2025-04-09",1,620,613,1001,316
2150,"2025-04-09",2,1014,440,704,908
2151,"2025-04-10",1,638,446,674,124
2152,"2025-04-10",2,834,650,642,397
2153,"2025-04-11",1,338,336,571,5
2154,"2025-04-11",2,382,281,926,49
2155,"2025-04-12",1,619,598,1309,323
2156,"2025-04-12",2,222,210,1281,18
2157,"2025-04-13",1,733,184,703,274
2158,"2025-04-13",2,1129,466,333,1031
2159,"2025-04-14",1,656,438,805,0
2160,"2025-04-14",2,646,196,1235,487
2161,"2025-04-15",1,985,22,746,769
2162,"2025-04-15",2,857,292,403,519
2163,"2025-04-16",1,803,276,940,676
2164,"2025-04-16",2,1131,200,1254,577
2165,"2025-04-17",1,710,290,1426,33
2166,"2025-04-17",2,409,273,698,65
2167,"2025-04-18",1,536,390,607,286
2168,"2025-04-18",2,974,703,345,529
2169,"2025-04-19",1,921,700,167,142
2170,"2025-04-19",2,607,567,318,9
2171,"2025-04-20",1,338,257,64,199
2172,"2025-04-20",2,624,322,483,372
2173,"2025-04-21",1,347,253,610,224
2174,"2025-04-21",2,412,309,588,28
2175,"2025-04-22",1,557,487,627,63
2176,"2025-04-22",2,618,361,244,196
2177,"2025-04-23",1,1160,707,786,156
2178,"2025-04-23",2,1082,667,448,800
2179,"2025-04-24",1,866,549,1372,693
2180,"2025-04-24",2,333,204,507,55
2181,"2025-04-25",1,299,233,994,221
2182,"2025-04-25",2,382,278,116,98
2183,"2025-04-26",1,376,100,603,314
2184,"2025-04-26",2,427,368,1093,33
2185,"2025-04-27",1,290,238,189,60
2186,"2025-04-27",2,501,416,1058,233
2187,"2025-04-28",1,383,289,663,211
2188,"2025-04-28",2,214,0,58,47
2189,"2025-04-29",1,1069,652,366,309
2190,"2025-04-29",2,847,301,1017,792
2191,"2025-04-30",1,334,326,1147,287
2192,"2025-04-30",2,716,329,544,161
2193,"2025-05-01",1,864,342,961,213
2194,"2025-05-01",2,568,0,1406,522
2195,"2025-05-02",1,853,329,174,423
2196,"2025-05-02",2,443,261,1125,158
2197,"2025-05-03",1,437,338,1182,356
2198,"2025-05-03",2,1148,930,656,449
2199,"2025-05-04",1,409,216,1175,376
2200,"2025-05-04",2,1194,669,731,76
2201,"2025-05-05",1,239,137,1240,191
2202,"2025-05-05",2,1132,623,592,67
2203,"2025-05-06",1,770,50,1075,293
2204,"2025-05-06",2,492,289,1426,170
2205,"2025-05-07",1,237,59,405,61
2206,"2025-05-07",2,1196,1112,18,635
2207,"2025-05-08",1,661,607,564,185
2208,"2025-05-08",2,879,530,1202,846
2209,"2025-05-09",1,200,134,446,65
2210,"2025-05-09",2,837,741,1403,753
2211,"2025-05-10",1,879,231,1366,490
2212,"2025-05-10",2,312,51,211,55
2213,"2025-05-11",1,411,349,839,287
2214,"2025-05-11",2,203,27,503,55
2215,"2025-05-12",1,803,33,1370,368
2216,"2025-05-12",2,416,391,276,248
2217,"2025-05-13",1,612,80,1252,82
2218,"2025-05-13",2,468,137,891,371
2219,"2025-05-14",1,593,103,1367,170
2220,"2025-05-14",2,396,36,1396,101
2221,"2025-05-15",1,802,348,1257,618
2222,"2025-05-15",2,598,344,771,57
2223,"2025-05-16",1,337,160,72,41
2224,"2025-05-16",2,642,501,1005,355
2225,"2025-05-17",1,842,264,1016,837
2226,"2025-05-17",2,859,577,319,400
2227,"2025-05-18",1,595,335,812,262
2228,"2025-05-18",2,1176,625,917,1120
2229,"2025-05-19",1,307,4,378,206
2230,"2025-05-19",2,966,475,295,406
2231,"2025-05-20",1,482,290,1334,430
2232,"2025-05-20",2,634,108,607,199
2233,"2025-05-21",1,410,61,1101,303
2234,"2025-05-21",2,714,243,419,86
2235,"2025-05-22",1,597,101,1297,568
2236,"2025-05-22",2,823,703,780,473
2237,"2025-05-23",1,1096,995,555,439
2238,"2025-05-23",2,957,832,409,758
2239,"2025-05-24",1,1077,435,618,967
2240,"2025-05-24",2,1148,729,1215,513
2241,"2025-05-25",1,861,659,1395,364
2242,"2025-05-25",2,432,49,789,149
2243,"2025-05-26",1,1198,335,66,212
2244,"2025-05-26",2,419,381,587,343
2245,"2025-05-27",1,479,449,1015,420
2246,"2025-05-27",2,667,87,729,441
2247,"2025-05-28",1,272,257,500,188
2248,"2025-05-28",2,1176,857,640,820
2249,"2025-05-29",1,560,378,894,294
2250,"2025-05-29",2,445,225,737,65
2251,"2025-05-30",1,399,130,564,125
2252,"2025-05-30",2,301,254,710,83
2253,"2025-05-31",1,1164,656,979,514
2254,"2025-05-31",2,602,358,1358,246
2255,"2025-06-01",1,1188,391,666,734
2256,"2025-06-01",2,1099,862,1041,304
2257,"2025-06-02",1,495,465,665,346
2258,"2025-06-02",2,699,462,1029,435
2259,"2025-06-03",1,448,198,800,272
2260,"2025-06-03",2,748,716,579,638
2261,"2025-06-04",1,612,451,635,208
2262,"2025-06-04",2,711,53,662,4
2263,"2025-06-05",1,492,14,297,363
2264,"2025-06-05",2,293,188,280,128
2265,"2025-06-06",1,640,463,441,142
2266,"2025-06-06",2,860,620,815,312
2267,"2025-06-07",1,955,244,550,412
2268,"2025-06-07",2,1112,157,287,834
2269,"2025-06-08",1,1107,328,1207,112
2270,"2025-06-08",2,488,170,1262,268
2271,"2025-06-09",1,598,91,403,596
2272,"2025-06-09",2,841,414,1364,67
2273,"2025-06-10",1,852,412,218,840
2274,"2025-06-10",2,1136,596,675,1059
2275,"2025-06-11",1,802,35,909,156
2276,"2025-06-11",2,1173,284,121,150
2277,"2025-06-12",1,251,50,248,26
2278,"2025-06-12",2,311,204,1425,8
2279,"2025-06-13",1,218,175,806,161
2280,"2025-06-13",2,243,63,1353,74
2281,"2025-06-14",1,555,138,1034,78
2282,"2025-06-14",2,1106,435,56,994
2283,"2025-06-15",1,960,909,754,77
2284,"2025-06-15",2,997,760,114,780
2285,"2025-06-16",1,711,435,272,446
2286,"2025-06-16",2,279,75,1095,33
2287,"2025-06-17",1,808,114,39,528
2288,"2025-06-17",2,782,761,465,205
2289,"2025-06-18",1,1002,629,989,203
2290,"2025-06-18",2,1128,759,116,294
2291,"2025-06-19",1,676,25,1004,191
2292,"2025-06-19",2,712,315,1000,654
2293,"2025-06-20",1,347,42,547,233
2294,"2025-06-20",2,271,16,126,31
2295,"2025-06-21",1,659,542,868,365
2296,"2025-06-21",2,364,54,367,112
2297,"2025-06-22",1,414,80,791,376
2298,"2025-06-22",2,1021,25,1411,541
2299,"2025-06-23",1,758,192,502,262
2300,"2025-06-23",2,1177,8,127,421
2301,"2025-06-24",1,347,192,757,335
2302,"2025-06-24",2,490,479,1072,368
2303,"2025-06-25",1,569,377,1417,326
2304,"2025-06-25",2,809,807,580,172
2305,"2025-06-26",1,470,262,1329,469
2306,"2025-06-26",2,1092,412,198,741
2307,"2025-06-27",1,241,180,227,39
2308,"2025-06-27",2,410,178,644,32
2309,"2025-06-28",1,1126,956,1306,496
2310,"2025-06-28",2,383,350,1430,9
2311,"2025-06-29",1,1088,337,1308,88
2312,"2025-06-29",2,780,90,573,352
2313,"2025-06-30",1,940,665,1396,809
2314,"2025-06-30",2,889,391,642,825
2315,"2025-07-01",1,815,514,182,725
2316,"2025-07-01",2,333,28,950,162
2317,"2025-07-02",1,245,150,1297,146
2318,"2025-07-02",2,1189,23,598,132
2319,"2025-07-03",1,422,386,107,299
2320,"2025-07-03",2,1124,260,604,30
2321,"2025-07-04",1,338,278,287,114
2322,"2025-07-04",2,932,366,287,32
2323,"2025-07-05",1,517,152,1374,154
2324,"2025-07-05",2,1153,788,1192,155
2325,"2025-07-06",1,461,13,1226,196
2326,"2025-07-06",2,298,126,1038,12
2327,"2025-07-07",1,587,271,1290,163
2328,"2025-07-07",2,575,464,734,543
2329,"2025-07-08",1,1157,291,1315,851
2330,"2025-07-08",2,275,158,165,53
2331,"2025-07-09",1,363,297,1220,197
2332,"2025-07-09",2,973,429,229,225
2333,"2025-07-10",1,689,263,94,544
2334,"2025-07-10",2,272,12,1284,72
2335,"2025-07-11",1,867,571,723,548
2336,"2025-07-11",2,953,662,518,737
2337,"2025-07-12",1,918,494,273,352
2338,"2025-07-12",2,669,203,497,557
2339,"2025-07-13",1,535,243,1283,185
2340,"2025-07-13",2,318,282,846,212
2341,"2025-07-14",1,882,459,1317,48
2342,"2025-07-14",2,348,244,1118,91
2343,"2025-07-15",1,1199,668,742,394
2344,"2025-07-15",2,919,395,624,568
2345,"2025-07-16",1,687,166,779,354
2346,"2025-07-16",2,246,125,1205,78
2347,"2025-07-17",1,810,20,518,247
2348,"2025-07-17",2,752,57,616,468
2349,"2025-07-18",1,893,450,1090,642
2350,"2025-07-18",2,988,360,507,255
2351,"2025-07-19",1,1153,290,967,936
2352,"2025-07-19",2,623,235,986,457
2353,"2025-07-20",1,1125,714,1266,210
2354,"2025-07-20",2,1096,384,1335,928
2355,"2025-07-21",1,462,456,1384,431
2356,"2025-07-21",2,256,86,520,37
2357,"2025-07-22",1,271,249,1190,131
2358,"2025-07-22",2,633,17,1190,598
2359,"2025-07-23",1,360,355,767,108
2360,"2025-07-23",2,1108,978,895,625
2361,"2025-07-24",1,300,107,1073,188
2362,"2025-07-24",2,409,9,853,234
2363,"2025-07-25",1,1129,95,273,632
2364,"2025-07-25",2,614,393,1095,464
2365,"2025-07-26",1,706,362,850,113
2366,"2025-07-26",2,1070,293,78,1011
2367,"2025-07-27",1,570,529,1278,62
2368,"2025-07-27",2,948,369,601,493
2369,"2025-07-28",1,1085,692,1239,407
2370,"2025-07-28",2,1178,795,1239,1053
2371,"2025-07-29",1,1129,395,157,303
2372,"2025-07-29",2,901,307,1225,786
2373,"2025-07-30",1,856,166,526,310
2374,"2025-07-30",2,330,65,599,226
2375,"2025-07-31",1,969,258,409,356
2376,"2025-07-31",2,1021,311,885,516
2377,"2025-08-01",1,1023,321,243,448
2378,"2025-08-01",2,841,366,390,60
