"md_id","busi_time","sub_name","name","type_name","item_num","complete_cnt","avg_handler_time","satisfaction_cnt"
8688,"2024-09-15",交通运输,C区,"2",83,76,15,71
8689,"2024-09-15",农林牧渔,C部门,"1",134,117,39,111
8690,"2024-09-15",农林牧渔,C区,"2",2,1,17,0
8691,"2024-09-16",科教文体,B部门,"1",135,124,53,104
8692,"2024-09-16",科教文体,C区,"2",82,76,23,67
8693,"2024-09-16",公卫医疗,A部门,"1",10,7,38,5
8694,"2024-09-16",公卫医疗,C区,"2",54,38,19,35
8695,"2024-09-16",城乡建设,C部门,"1",24,19,12,17
8696,"2024-09-16",城乡建设,C区,"2",16,13,22,11
8697,"2024-09-16",交通运输,C部门,"1",13,11,12,8
8698,"2024-09-16",交通运输,A区,"2",2,1,34,0
8699,"2024-09-16",农林牧渔,B部门,"1",32,25,33,22
8700,"2024-09-16",农林牧渔,A区,"2",136,114,23,105
8701,"2024-09-17",科教文体,B部门,"1",14,11,50,10
8702,"2024-09-17",科教文体,A区,"2",136,108,47,94
8703,"2024-09-17",公卫医疗,B部门,"1",20,17,28,15
8704,"2024-09-17",公卫医疗,A区,"2",89,71,35,62
8705,"2024-09-17",城乡建设,C部门,"1",111,96,24,78
8706,"2024-09-17",城乡建设,B区,"2",94,66,49,54
8707,"2024-09-17",交通运输,B部门,"1",139,102,33,91
8708,"2024-09-17",交通运输,B区,"2",11,7,11,6
8709,"2024-09-17",农林牧渔,C部门,"1",88,64,53,53
8710,"2024-09-17",农林牧渔,A区,"2",34,30,31,25
8711,"2024-09-18",科教文体,A部门,"1",16,13,10,10
8712,"2024-09-18",科教文体,C区,"2",133,120,20,108
8713,"2024-09-18",公卫医疗,B部门,"1",100,76,21,62
8714,"2024-09-18",公卫医疗,B区,"2",33,26,37,21
8715,"2024-09-18",城乡建设,B部门,"1",25,18,48,15
8716,"2024-09-18",城乡建设,A区,"2",60,47,21,41
8717,"2024-09-18",交通运输,B部门,"1",0,0,11,0
8718,"2024-09-18",交通运输,C区,"2",3,2,54,1
8719,"2024-09-18",农林牧渔,B部门,"1",286,268,34,225
8720,"2024-09-18",农林牧渔,A区,"2",36,30,44,25
8721,"2024-09-19",科教文体,C部门,"1",58,45,10,41
8722,"2024-09-19",科教文体,B区,"2",122,89,26,73
8723,"2024-09-19",公卫医疗,B部门,"1",34,25,21,22
8724,"2024-09-19",公卫医疗,C区,"2",205,194,56,173
8725,"2024-09-19",城乡建设,B部门,"1",1,0,19,0
8726,"2024-09-19",城乡建设,C区,"2",3,2,18,1
8727,"2024-09-19",交通运输,C部门,"1",26,19,52,16
8728,"2024-09-19",交通运输,B区,"2",171,127,43,105
8729,"2024-09-19",农林牧渔,A部门,"1",5,4,37,3
8730,"2024-09-19",农林牧渔,B区,"2",8,5,45,4
8731,"2024-09-20",科教文体,C部门,"1",54,47,58,40
8732,"2024-09-20",科教文体,C区,"2",53,46,30,42
8733,"2024-09-20",公卫医疗,B部门,"1",142,123,26,100
8734,"2024-09-20",公卫医疗,A区,"2",347,273,42,247
8735,"2024-09-20",城乡建设,C部门,"1",173,139,19,116
8736,"2024-09-20",城乡建设,A区,"2",13,9,60,8
8737,"2024-09-20",交通运输,C部门,"1",9,6,52,5
8738,"2024-09-20",交通运输,C区,"2",59,44,56,38
8739,"2024-09-20",农林牧渔,B部门,"1",41,34,22,29
8740,"2024-09-20",农林牧渔,C区,"2",35,30,20,27
8741,"2024-09-21",科教文体,B部门,"1",41,32,47,28
8742,"2024-09-21",科教文体,A区,"2",25,17,19,14
8743,"2024-09-21",公卫医疗,C部门,"1",88,67,45,59
8744,"2024-09-21",公卫医疗,A区,"2",43,40,32,33
8745,"2024-09-21",城乡建设,B部门,"1",27,24,35,20
8746,"2024-09-21",城乡建设,C区,"2",96,68,24,58
8747,"2024-09-21",交通运输,A部门,"1",46,39,19,31
8748,"2024-09-21",交通运输,A区,"2",40,30,32,24
8749,"2024-09-21",农林牧渔,C部门,"1",25,23,58,19
8750,"2024-09-21",农林牧渔,A区,"2",93,71,52,57
8751,"2024-09-22",科教文体,B部门,"1",14,9,23,7
8752,"2024-09-22",科教文体,A区,"2",99,77,27,61
8753,"2024-09-22",公卫医疗,C部门,"1",127,106,53,97
8754,"2024-09-22",公卫医疗,B区,"2",153,123,50,115
8755,"2024-09-22",城乡建设,B部门,"1",249,216,26,188
8756,"2024-09-22",城乡建设,A区,"2",103,88,34,82
8757,"2024-09-22",交通运输,B部门,"1",87,62,12,54
8758,"2024-09-22",交通运输,C区,"2",1,0,23,0
8759,"2024-09-22",农林牧渔,B部门,"1",20,18,53,15
8760,"2024-09-22",农林牧渔,C区,"2",43,40,45,36
8761,"2024-09-23",科教文体,A部门,"1",70,54,37,51
8762,"2024-09-23",科教文体,A区,"2",50,36,34,31
8763,"2024-09-23",公卫医疗,B部门,"1",167,156,50,141
8764,"2024-09-23",公卫医疗,C区,"2",28,21,25,19
8765,"2024-09-23",城乡建设,C部门,"1",103,73,40,68
8766,"2024-09-23",城乡建设,C区,"2",5,4,54,3
8767,"2024-09-23",交通运输,C部门,"1",98,74,34,67
8768,"2024-09-23",交通运输,B区,"2",11,9,60,7
8769,"2024-09-23",农林牧渔,B部门,"1",32,30,11,28
8770,"2024-09-23",农林牧渔,A区,"2",36,25,58,21
8771,"2024-09-24",科教文体,C部门,"1",31,23,33,18
8772,"2024-09-24",科教文体,C区,"2",97,91,10,73
8773,"2024-09-24",公卫医疗,C部门,"1",201,174,12,149
8774,"2024-09-24",公卫医疗,A区,"2",45,42,27,35
8775,"2024-09-24",城乡建设,B部门,"1",208,156,17,142
8776,"2024-09-24",城乡建设,B区,"2",27,21,37,17
8777,"2024-09-24",交通运输,B部门,"1",133,117,24,104
8778,"2024-09-24",交通运输,A区,"2",99,81,29,67
8779,"2024-09-24",农林牧渔,B部门,"1",3,2,33,1
8780,"2024-09-24",农林牧渔,C区,"2",10,7,38,6
8781,"2024-09-25",科教文体,B部门,"1",101,92,14,75
8782,"2024-09-25",科教文体,B区,"2",12,10,20,8
8783,"2024-09-25",公卫医疗,C部门,"1",1,0,57,0
8784,"2024-09-25",公卫医疗,B区,"2",25,23,46,18
8785,"2024-09-25",城乡建设,B部门,"1",66,57,40,50
8786,"2024-09-25",城乡建设,A区,"2",112,91,29,73
8787,"2024-09-25",交通运输,C部门,"1",78,63,54,57
8788,"2024-09-25",交通运输,C区,"2",81,62,23,53
8789,"2024-09-25",农林牧渔,B部门,"1",94,73,46,68
8790,"2024-09-25",农林牧渔,B区,"2",40,32,31,25
8791,"2024-09-26",科教文体,B部门,"1",37,31,51,25
8792,"2024-09-26",科教文体,C区,"2",47,41,31,33
8793,"2024-09-26",公卫医疗,C部门,"1",2,1,10,0
8794,"2024-09-26",公卫医疗,C区,"2",0,0,49,0
8795,"2024-09-26",城乡建设,C部门,"1",33,24,18,21
8796,"2024-09-26",城乡建设,C区,"2",112,99,53,83
8797,"2024-09-26",交通运输,A部门,"1",14,10,24,8
8798,"2024-09-26",交通运输,C区,"2",135,122,43,101
8799,"2024-09-26",农林牧渔,B部门,"1",30,27,21,23
8800,"2024-09-26",农林牧渔,C区,"2",123,105,30,87
8801,"2024-09-27",科教文体,B部门,"1",171,161,39,140
8802,"2024-09-27",科教文体,C区,"2",30,21,16,18
8803,"2024-09-27",公卫医疗,A部门,"1",60,45,58,42
8804,"2024-09-27",公卫医疗,B区,"2",32,24,26,22
8805,"2024-09-27",城乡建设,B部门,"1",18,14,35,12
8806,"2024-09-27",城乡建设,A区,"2",32,26,33,23
8807,"2024-09-27",交通运输,B部门,"1",41,28,46,22
8808,"2024-09-27",交通运输,C区,"2",45,41,10,38
8809,"2024-09-27",农林牧渔,C部门,"1",84,74,32,70
8810,"2024-09-27",农林牧渔,B区,"2",98,78,38,73
8811,"2024-09-28",科教文体,C部门,"1",5,3,45,2
8812,"2024-09-28",科教文体,C区,"2",4,2,33,1
8813,"2024-09-28",公卫医疗,C部门,"1",10,7,24,5
8814,"2024-09-28",公卫医疗,B区,"2",179,128,21,109
8815,"2024-09-28",城乡建设,A部门,"1",85,72,45,67
8816,"2024-09-28",城乡建设,C区,"2",43,31,28,26
8817,"2024-09-28",交通运输,C部门,"1",26,24,39,22
8818,"2024-09-28",交通运输,A区,"2",0,0,37,0
8819,"2024-09-28",农林牧渔,B部门,"1",113,91,39,86
8820,"2024-09-28",农林牧渔,C区,"2",16,11,30,10
8821,"2024-09-29",科教文体,C部门,"1",60,47,28,42
8822,"2024-09-29",科教文体,B区,"2",39,33,23,31
8823,"2024-09-29",公卫医疗,B部门,"1",48,37,25,31
8824,"2024-09-29",公卫医疗,A区,"2",93,75,41,70
8825,"2024-09-29",城乡建设,C部门,"1",82,63,37,55
8826,"2024-09-29",城乡建设,C区,"2",145,117,20,93
8827,"2024-09-29",交通运输,A部门,"1",11,8,60,7
8828,"2024-09-29",交通运输,B区,"2",35,31,18,28
8829,"2024-09-29",农林牧渔,A部门,"1",60,43,24,38
8830,"2024-09-29",农林牧渔,A区,"2",139,126,27,113
8831,"2024-09-30",科教文体,B部门,"1",4,3,57,2
8832,"2024-09-30",科教文体,C区,"2",136,99,45,85
8833,"2024-09-30",公卫医疗,A部门,"1",146,107,44,101
8834,"2024-09-30",公卫医疗,A区,"2",41,30,24,26
8835,"2024-09-30",城乡建设,A部门,"1",156,132,31,110
8836,"2024-09-30",城乡建设,A区,"2",25,23,33,21
8837,"2024-09-30",交通运输,A部门,"1",12,10,34,8
8838,"2024-09-30",交通运输,C区,"2",14,12,55,10
8839,"2024-09-30",农林牧渔,B部门,"1",62,55,52,45
8840,"2024-09-30",农林牧渔,C区,"2",58,46,15,41
8841,"2024-10-01",科教文体,A部门,"1",17,14,11,12
8842,"2024-10-01",科教文体,B区,"2",19,15,46,13
8843,"2024-10-01",公卫医疗,C部门,"1",5,4,42,3
8844,"2024-10-01",公卫医疗,A区,"2",96,87,41,77
8845,"2024-10-01",城乡建设,C部门,"1",139,111,58,90
8846,"2024-10-01",城乡建设,C区,"2",45,39,42,36
8847,"2024-10-01",交通运输,B部门,"1",34,31,21,26
8848,"2024-10-01",交通运输,B区,"2",31,22,55,19
8849,"2024-10-01",农林牧渔,C部门,"1",168,145,33,134
8850,"2024-10-01",农林牧渔,C区,"2",124,97,10,82
8851,"2024-10-02",科教文体,B部门,"1",68,51,26,42
8852,"2024-10-02",科教文体,C区,"2",77,64,33,52
8853,"2024-10-02",公卫医疗,C部门,"1",14,10,37,9
8854,"2024-10-02",公卫医疗,B区,"2",20,16,29,13
8855,"2024-10-02",城乡建设,B部门,"1",79,56,37,50
8856,"2024-10-02",城乡建设,B区,"2",264,199,11,164
8857,"2024-10-02",交通运输,B部门,"1",2,1,29,0
8858,"2024-10-02",交通运输,C区,"2",7,6,51,4
8859,"2024-10-02",农林牧渔,C部门,"1",261,221,51,193
8860,"2024-10-02",农林牧渔,A区,"2",175,158,18,139
8861,"2024-10-03",科教文体,A部门,"1",14,11,37,10
8862,"2024-10-03",科教文体,B区,"2",44,41,14,34
8863,"2024-10-03",公卫医疗,B部门,"1",38,31,34,24
8864,"2024-10-03",公卫医疗,B区,"2",51,45,50,37
8865,"2024-10-03",城乡建设,A部门,"1",44,31,50,25
8866,"2024-10-03",城乡建设,C区,"2",52,47,41,40
8867,"2024-10-03",交通运输,A部门,"1",47,34,20,28
8868,"2024-10-03",交通运输,C区,"2",8,7,20,5
8869,"2024-10-03",农林牧渔,A部门,"1",39,32,20,28
8870,"2024-10-03",农林牧渔,B区,"2",109,88,35,79
8871,"2024-10-04",科教文体,B部门,"1",178,150,46,120
8872,"2024-10-04",科教文体,B区,"2",23,18,24,15
8873,"2024-10-04",公卫医疗,A部门,"1",198,149,47,137
8874,"2024-10-04",公卫医疗,C区,"2",1,0,49,0
8875,"2024-10-04",城乡建设,A部门,"1",281,257,59,239
8876,"2024-10-04",城乡建设,B区,"2",24,22,10,19
8877,"2024-10-04",交通运输,B部门,"1",17,13,25,12
8878,"2024-10-04",交通运输,C区,"2",40,36,13,33
8879,"2024-10-04",农林牧渔,C部门,"1",60,53,59,43
8880,"2024-10-04",农林牧渔,B区,"2",15,12,21,10
8881,"2024-10-05",科教文体,C部门,"1",1,0,42,0
8882,"2024-10-05",科教文体,B区,"2",19,16,19,13
8883,"2024-10-05",公卫医疗,A部门,"1",53,40,10,36
8884,"2024-10-05",公卫医疗,A区,"2",134,120,29,109
8885,"2024-10-05",城乡建设,B部门,"1",188,160,15,138
8886,"2024-10-05",城乡建设,A区,"2",29,22,50,19
8887,"2024-10-05",交通运输,C部门,"1",26,20,57,17
8888,"2024-10-05",交通运输,A区,"2",74,69,59,64
8889,"2024-10-05",农林牧渔,B部门,"1",8,6,17,5
8890,"2024-10-05",农林牧渔,A区,"2",9,7,42,5
8891,"2024-10-06",科教文体,C部门,"1",66,53,51,43
8892,"2024-10-06",科教文体,C区,"2",38,33,48,26
8893,"2024-10-06",公卫医疗,C部门,"1",58,44,43,35
8894,"2024-10-06",公卫医疗,A区,"2",53,49,26,40
8895,"2024-10-06",城乡建设,B部门,"1",119,84,48,67
8896,"2024-10-06",城乡建设,C区,"2",8,7,34,6
8897,"2024-10-06",交通运输,A部门,"1",8,7,28,6
8898,"2024-10-06",交通运输,A区,"2",18,13,20,11
8899,"2024-10-06",农林牧渔,A部门,"1",20,17,37,15
8900,"2024-10-06",农林牧渔,A区,"2",45,40,26,34
8901,"2024-10-07",科教文体,B部门,"1",95,69,49,58
8902,"2024-10-07",科教文体,B区,"2",77,67,57,62
8903,"2024-10-07",公卫医疗,B部门,"1",13,9,16,7
8904,"2024-10-07",公卫医疗,C区,"2",17,13,34,11
8905,"2024-10-07",城乡建设,C部门,"1",72,65,49,61
8906,"2024-10-07",城乡建设,C区,"2",17,15,40,12
8907,"2024-10-07",交通运输,C部门,"1",17,14,10,12
8908,"2024-10-07",交通运输,B区,"2",56,48,28,40
8909,"2024-10-07",农林牧渔,C部门,"1",28,20,58,16
8910,"2024-10-07",农林牧渔,B区,"2",218,169,35,148
8911,"2024-10-08",科教文体,B部门,"1",45,35,14,32
8912,"2024-10-08",科教文体,C区,"2",29,24,25,20
8913,"2024-10-08",公卫医疗,B部门,"1",0,0,37,0
8914,"2024-10-08",公卫医疗,C区,"2",188,167,23,155
8915,"2024-10-08",城乡建设,C部门,"1",1,0,21,0
8916,"2024-10-08",城乡建设,C区,"2",179,156,14,135
8917,"2024-10-08",交通运输,A部门,"1",49,45,49,38
8918,"2024-10-08",交通运输,A区,"2",165,132,37,107
8919,"2024-10-08",农林牧渔,C部门,"1",75,62,28,57
8920,"2024-10-08",农林牧渔,C区,"2",122,111,43,94
8921,"2024-10-09",科教文体,B部门,"1",27,24,59,21
8922,"2024-10-09",科教文体,A区,"2",134,94,42,78
8923,"2024-10-09",公卫医疗,A部门,"1",98,86,51,69
8924,"2024-10-09",公卫医疗,A区,"2",189,178,52,145
8925,"2024-10-09",城乡建设,B部门,"1",12,9,53,8
8926,"2024-10-09",城乡建设,B区,"2",0,0,21,0
8927,"2024-10-09",交通运输,B部门,"1",20,15,15,12
8928,"2024-10-09",交通运输,B区,"2",26,24,12,22
8929,"2024-10-09",农林牧渔,B部门,"1",84,78,14,73
8930,"2024-10-09",农林牧渔,A区,"2",61,53,36,45
8931,"2024-10-10",科教文体,A部门,"1",159,128,49,107
8932,"2024-10-10",科教文体,B区,"2",39,31,59,26
8933,"2024-10-10",公卫医疗,B部门,"1",110,102,38,90
8934,"2024-10-10",公卫医疗,C区,"2",104,85,16,74
8935,"2024-10-10",城乡建设,C部门,"1",124,89,49,78
8936,"2024-10-10",城乡建设,A区,"2",34,27,56,22
8937,"2024-10-10",交通运输,B部门,"1",57,51,26,46
8938,"2024-10-10",交通运输,B区,"2",49,38,60,31
8939,"2024-10-10",农林牧渔,C部门,"1",260,203,52,169
8940,"2024-10-10",农林牧渔,A区,"2",6,4,40,3
8941,"2024-10-11",科教文体,A部门,"1",11,9,36,8
8942,"2024-10-11",科教文体,A区,"2",7,5,33,4
8943,"2024-10-11",公卫医疗,B部门,"1",9,8,33,7
8944,"2024-10-11",公卫医疗,C区,"2",8,5,54,4
8945,"2024-10-11",城乡建设,A部门,"1",28,22,59,19
8946,"2024-10-11",城乡建设,A区,"2",98,87,13,74
8947,"2024-10-11",交通运输,C部门,"1",83,70,22,60
8948,"2024-10-11",交通运输,C区,"2",15,13,34,11
8949,"2024-10-11",农林牧渔,C部门,"1",24,18,45,15
8950,"2024-10-11",农林牧渔,B区,"2",116,107,52,89
8951,"2024-10-12",科教文体,A部门,"1",52,37,33,29
8952,"2024-10-12",科教文体,A区,"2",45,42,14,36
8953,"2024-10-12",公卫医疗,C部门,"1",4,3,38,2
8954,"2024-10-12",公卫医疗,B区,"2",7,5,25,4
8955,"2024-10-12",城乡建设,B部门,"1",81,73,29,61
8956,"2024-10-12",城乡建设,C区,"2",37,30,36,26
8957,"2024-10-12",交通运输,A部门,"1",8,6,19,5
8958,"2024-10-12",交通运输,B区,"2",11,9,32,7
8959,"2024-10-12",农林牧渔,A部门,"1",9,8,33,6
8960,"2024-10-12",农林牧渔,A区,"2",50,36,16,33
8961,"2024-10-13",科教文体,B部门,"1",28,25,56,22
8962,"2024-10-13",科教文体,C区,"2",218,188,46,178
8963,"2024-10-13",公卫医疗,C部门,"1",72,62,57,52
8964,"2024-10-13",公卫医疗,C区,"2",201,165,23,149
8965,"2024-10-13",城乡建设,A部门,"1",58,51,55,43
8966,"2024-10-13",城乡建设,B区,"2",4,3,20,2
8967,"2024-10-13",交通运输,B部门,"1",13,10,36,9
8968,"2024-10-13",交通运输,A区,"2",12,9,19,7
8969,"2024-10-13",农林牧渔,C部门,"1",10,8,24,6
8970,"2024-10-13",农林牧渔,B区,"2",7,6,36,5
8971,"2024-10-14",科教文体,B部门,"1",24,17,52,14
8972,"2024-10-14",科教文体,B区,"2",181,131,51,122
8973,"2024-10-14",公卫医疗,A部门,"1",36,26,46,21
8974,"2024-10-14",公卫医疗,C区,"2",254,183,24,152
8975,"2024-10-14",城乡建设,A部门,"1",86,81,60,75
8976,"2024-10-14",城乡建设,A区,"2",98,87,52,76
8977,"2024-10-14",交通运输,B部门,"1",39,29,29,24
8978,"2024-10-14",交通运输,B区,"2",100,81,46,73
8979,"2024-10-14",农林牧渔,A部门,"1",22,18,59,16
8980,"2024-10-14",农林牧渔,C区,"2",136,125,37,102
8981,"2024-10-15",科教文体,A部门,"1",48,41,59,36
8982,"2024-10-15",科教文体,C区,"2",132,102,57,83
8983,"2024-10-15",公卫医疗,A部门,"1",165,141,12,113
8984,"2024-10-15",公卫医疗,C区,"2",58,53,15,42
8985,"2024-10-15",城乡建设,C部门,"1",83,61,40,54
8986,"2024-10-15",城乡建设,B区,"2",19,13,13,11
8987,"2024-10-15",交通运输,A部门,"1",1,0,40,0
8988,"2024-10-15",交通运输,B区,"2",5,4,57,3
8989,"2024-10-15",农林牧渔,C部门,"1",14,13,40,11
8990,"2024-10-15",农林牧渔,B区,"2",35,26,56,21
8991,"2024-10-16",科教文体,C部门,"1",88,75,39,66
8992,"2024-10-16",科教文体,C区,"2",73,52,23,46
8993,"2024-10-16",公卫医疗,A部门,"1",110,99,48,92
8994,"2024-10-16",公卫医疗,C区,"2",62,44,44,37
8995,"2024-10-16",城乡建设,C部门,"1",9,8,35,6
8996,"2024-10-16",城乡建设,A区,"2",28,23,56,18
8997,"2024-10-16",交通运输,B部门,"1",31,26,42,23
8998,"2024-10-16",交通运输,A区,"2",10,8,33,7
8999,"2024-10-16",农林牧渔,C部门,"1",12,10,39,9
9000,"2024-10-16",农林牧渔,B区,"2",19,16,31,13
9001,"2024-10-17",科教文体,C部门,"1",287,261,31,236
9002,"2024-10-17",科教文体,A区,"2",11,9,29,8
9003,"2024-10-17",公卫医疗,A部门,"1",256,221,47,208
9004,"2024-10-17",公卫医疗,C区,"2",20,15,55,12
9005,"2024-10-17",城乡建设,A部门,"1",24,18,20,15
9006,"2024-10-17",城乡建设,C区,"2",21,16,46,13
9007,"2024-10-17",交通运输,A部门,"1",155,130,48,106
9008,"2024-10-17",交通运输,A区,"2",25,22,14,20
9009,"2024-10-17",农林牧渔,A部门,"1",77,69,31,60
9010,"2024-10-17",农林牧渔,C区,"2",61,53,53,46
9011,"2024-10-18",科教文体,B部门,"1",27,20,15,16
9012,"2024-10-18",科教文体,B区,"2",46,42,47,38
9013,"2024-10-18",公卫医疗,B部门,"1",60,53,48,43
9014,"2024-10-18",公卫医疗,C区,"2",82,71,44,58
9015,"2024-10-18",城乡建设,A部门,"1",15,13,56,10
9016,"2024-10-18",城乡建设,B区,"2",3,2,44,1
9017,"2024-10-18",交通运输,C部门,"1",94,77,13,64
9018,"2024-10-18",交通运输,A区,"2",60,53,48,46
9019,"2024-10-18",农林牧渔,B部门,"1",221,208,10,186
9020,"2024-10-18",农林牧渔,A区,"2",42,31,38,28
9021,"2024-10-19",科教文体,A部门,"1",124,117,52,107
9022,"2024-10-19",科教文体,B区,"2",18,16,18,15
9023,"2024-10-19",公卫医疗,B部门,"1",36,26,33,23
9024,"2024-10-19",公卫医疗,C区,"2",117,102,18,84
9025,"2024-10-19",城乡建设,B部门,"1",47,37,44,30
9026,"2024-10-19",城乡建设,B区,"2",21,14,57,12
9027,"2024-10-19",交通运输,A部门,"1",2,1,22,0
9028,"2024-10-19",交通运输,B区,"2",123,114,21,97
9029,"2024-10-19",农林牧渔,C部门,"1",221,192,31,172
9030,"2024-10-19",农林牧渔,C区,"2",51,46,31,42
9031,"2024-10-20",科教文体,B部门,"1",40,28,10,24
9032,"2024-10-20",科教文体,C区,"2",9,6,20,5
9033,"2024-10-20",公卫医疗,A部门,"1",193,164,24,136
9034,"2024-10-20",公卫医疗,A区,"2",63,46,44,37
9035,"2024-10-20",城乡建设,B部门,"1",185,155,13,143
9036,"2024-10-20",城乡建设,A区,"2",54,44,57,35
9037,"2024-10-20",交通运输,B部门,"1",15,13,59,11
9038,"2024-10-20",交通运输,B区,"2",59,50,20,42
9039,"2024-10-20",农林牧渔,C部门,"1",51,37,49,34
9040,"2024-10-20",农林牧渔,A区,"2",35,24,29,21
9041,"2024-10-21",科教文体,B部门,"1",136,108,24,95
9042,"2024-10-21",科教文体,B区,"2",44,39,17,35
9043,"2024-10-21",公卫医疗,B部门,"1",0,0,16,0
9044,"2024-10-21",公卫医疗,B区,"2",2,1,24,0
9045,"2024-10-21",城乡建设,C部门,"1",16,13,37,11
9046,"2024-10-21",城乡建设,C区,"2",98,78,58,64
9047,"2024-10-21",交通运输,C部门,"1",78,61,39,50
9048,"2024-10-21",交通运输,B区,"2",0,0,59,0
9049,"2024-10-21",农林牧渔,B部门,"1",63,52,36,47
9050,"2024-10-21",农林牧渔,C区,"2",117,105,51,89
9051,"2024-10-22",科教文体,A部门,"1",60,52,44,49
9052,"2024-10-22",科教文体,A区,"2",15,13,10,11
9053,"2024-10-22",公卫医疗,C部门,"1",9,7,44,6
9054,"2024-10-22",公卫医疗,B区,"2",207,193,42,163
9055,"2024-10-22",城乡建设,B部门,"1",13,10,29,9
9056,"2024-10-22",城乡建设,B区,"2",30,24,20,21
9057,"2024-10-22",交通运输,A部门,"1",18,14,58,13
9058,"2024-10-22",交通运输,C区,"2",75,57,50,52
9059,"2024-10-22",农林牧渔,B部门,"1",151,132,18,108
9060,"2024-10-22",农林牧渔,B区,"2",31,27,44,23
9061,"2024-10-23",科教文体,C部门,"1",49,43,31,38
9062,"2024-10-23",科教文体,B区,"2",35,25,10,22
9063,"2024-10-23",公卫医疗,B部门,"1",37,28,10,23
9064,"2024-10-23",公卫医疗,C区,"2",60,51,38,42
9065,"2024-10-23",城乡建设,B部门,"1",22,18,28,16
9066,"2024-10-23",城乡建设,B区,"2",1,0,44,0
9067,"2024-10-23",交通运输,C部门,"1",62,44,11,38
9068,"2024-10-23",交通运输,B区,"2",12,10,12,8
9069,"2024-10-23",农林牧渔,A部门,"1",44,41,52,32
9070,"2024-10-23",农林牧渔,C区,"2",73,65,29,61
9071,"2024-10-24",科教文体,B部门,"1",196,174,59,139
9072,"2024-10-24",科教文体,B区,"2",46,37,55,32
9073,"2024-10-24",公卫医疗,C部门,"1",51,42,56,38
9074,"2024-10-24",公卫医疗,A区,"2",6,5,23,4
9075,"2024-10-24",城乡建设,C部门,"1",20,16,58,14
9076,"2024-10-24",城乡建设,B区,"2",96,71,55,60
9077,"2024-10-24",交通运输,C部门,"1",28,20,13,18
9078,"2024-10-24",交通运输,B区,"2",6,4,13,3
9079,"2024-10-24",农林牧渔,C部门,"1",75,62,12,57
9080,"2024-10-24",农林牧渔,C区,"2",112,98,57,82
9081,"2024-10-25",科教文体,C部门,"1",67,56,53,49
9082,"2024-10-25",科教文体,B区,"2",11,9,42,7
9083,"2024-10-25",公卫医疗,C部门,"1",160,131,16,120
9084,"2024-10-25",公卫医疗,B区,"2",65,50,49,40
9085,"2024-10-25",城乡建设,B部门,"1",199,167,26,135
9086,"2024-10-25",城乡建设,A区,"2",18,14,59,13
9087,"2024-10-25",交通运输,C部门,"1",99,89,12,82
9088,"2024-10-25",交通运输,C区,"2",19,13,59,10
9089,"2024-10-25",农林牧渔,A部门,"1",237,166,53,148
9090,"2024-10-25",农林牧渔,B区,"2",53,44,36,38
9091,"2024-10-26",科教文体,A部门,"1",164,150,49,138
9092,"2024-10-26",科教文体,B区,"2",9,7,33,6
9093,"2024-10-26",公卫医疗,B部门,"1",151,116,16,104
9094,"2024-10-26",公卫医疗,C区,"2",33,24,26,20
9095,"2024-10-26",城乡建设,A部门,"1",39,30,49,26
9096,"2024-10-26",城乡建设,B区,"2",0,0,44,0
9097,"2024-10-26",交通运输,B部门,"1",46,39,23,33
9098,"2024-10-26",交通运输,B区,"2",1,0,52,0
9099,"2024-10-26",农林牧渔,B部门,"1",174,160,16,135
9100,"2024-10-26",农林牧渔,B区,"2",29,26,20,20
9101,"2024-10-27",科教文体,A部门,"1",64,55,25,45
9102,"2024-10-27",科教文体,A区,"2",285,201,17,165
9103,"2024-10-27",公卫医疗,C部门,"1",10,7,17,6
9104,"2024-10-27",公卫医疗,A区,"2",8,6,13,5
9105,"2024-10-27",城乡建设,B部门,"1",141,100,25,85
9106,"2024-10-27",城乡建设,B区,"2",34,28,51,25
9107,"2024-10-27",交通运输,B部门,"1",102,77,18,71
9108,"2024-10-27",交通运输,B区,"2",74,58,13,46
9109,"2024-10-27",农林牧渔,C部门,"1",0,0,42,0
9110,"2024-10-27",农林牧渔,B区,"2",0,0,25,0
9111,"2024-10-28",科教文体,C部门,"1",13,10,56,8
9112,"2024-10-28",科教文体,C区,"2",24,20,52,17
9113,"2024-10-28",公卫医疗,C部门,"1",24,22,41,18
9114,"2024-10-28",公卫医疗,A区,"2",93,73,39,59
9115,"2024-10-28",城乡建设,C部门,"1",83,61,29,54
9116,"2024-10-28",城乡建设,C区,"2",26,23,37,21
9117,"2024-10-28",交通运输,C部门,"1",43,30,13,27
9118,"2024-10-28",交通运输,A区,"2",70,60,54,48
9119,"2024-10-28",农林牧渔,B部门,"1",132,111,57,94
9120,"2024-10-28",农林牧渔,A区,"2",67,61,47,55
9121,"2024-10-29",科教文体,B部门,"1",113,101,15,86
9122,"2024-10-29",科教文体,C区,"2",35,29,14,25
9123,"2024-10-29",公卫医疗,C部门,"1",50,35,58,29
9124,"2024-10-29",公卫医疗,B区,"2",158,123,59,105
9125,"2024-10-29",城乡建设,A部门,"1",31,25,43,23
9126,"2024-10-29",城乡建设,C区,"2",21,18,31,16
9127,"2024-10-29",交通运输,C部门,"1",65,60,10,52
9128,"2024-10-29",交通运输,B区,"2",8,6,37,5
9129,"2024-10-29",农林牧渔,B部门,"1",26,20,15,16
