"md_id","busi_time","order_status","order_cnt"
"12001","2025-01-25",话务员受理,74
"12002","2025-01-25",话务员办理,47
"12003","2025-01-25",热线审核,39
"12004","2025-01-25",热线复核,41
"12005","2025-01-25",承办单位审核,51
"12006","2025-01-25",承办单位处理,60
"12007","2025-01-25",承办单位复核,89
"12008","2025-01-25",办结,85
"12009","2025-01-25",回访,21
"12010","2025-01-25",归档,39
"12011","2025-01-25",挂起,102
"12012","2025-01-26",话务员暂存,39
"12013","2025-01-26",话务员受理,103
"12014","2025-01-26",话务员办理,81
"12015","2025-01-26",热线审核,3
"12016","2025-01-26",热线复核,16
"12017","2025-01-26",承办单位审核,95
"12018","2025-01-26",承办单位处理,53
"12019","2025-01-26",承办单位复核,25
"12020","2025-01-26",办结,75
"12021","2025-01-26",回访,93
"12022","2025-01-26",归档,62
"12023","2025-01-26",挂起,88
"12024","2025-01-27",话务员暂存,109
"12025","2025-01-27",话务员受理,105
"12026","2025-01-27",话务员办理,125
"12027","2025-01-27",热线审核,55
"12028","2025-01-27",热线复核,68
"12029","2025-01-27",承办单位审核,107
"12030","2025-01-27",承办单位处理,120
"12031","2025-01-27",承办单位复核,40
"12032","2025-01-27",办结,119
"12033","2025-01-27",回访,14
"12034","2025-01-27",归档,37
"12035","2025-01-27",挂起,50
"12036","2025-01-28",话务员暂存,12
"12037","2025-01-28",话务员受理,55
"12038","2025-01-28",话务员办理,144
"12039","2025-01-28",热线审核,92
"12040","2025-01-28",热线复核,42
"12041","2025-01-28",承办单位审核,28
"12042","2025-01-28",承办单位处理,68
"12043","2025-01-28",承办单位复核,98
"12044","2025-01-28",办结,140
"12045","2025-01-28",回访,127
"12046","2025-01-28",归档,98
"12047","2025-01-28",挂起,45
"12048","2025-01-29",话务员暂存,5
"12049","2025-01-29",话务员受理,63
"12050","2025-01-29",话务员办理,23
"12051","2025-01-29",热线审核,57
"12052","2025-01-29",热线复核,93
"12053","2025-01-29",承办单位审核,83
"12054","2025-01-29",承办单位处理,105
"12055","2025-01-29",承办单位复核,71
"12056","2025-01-29",办结,92
"12057","2025-01-29",回访,59
"12058","2025-01-29",归档,27
"12059","2025-01-29",挂起,1
"12060","2025-01-30",话务员暂存,82
"12061","2025-01-30",话务员受理,29
"12062","2025-01-30",话务员办理,117
"12063","2025-01-30",热线审核,118
"12064","2025-01-30",热线复核,62
"12065","2025-01-30",承办单位审核,128
"12066","2025-01-30",承办单位处理,120
"12067","2025-01-30",承办单位复核,78
"12068","2025-01-30",办结,102
"12069","2025-01-30",回访,25
"12070","2025-01-30",归档,9
"12071","2025-01-30",挂起,112
"12072","2025-01-31",话务员暂存,103
"12073","2025-01-31",话务员受理,76
"12074","2025-01-31",话务员办理,96
"12075","2025-01-31",热线审核,66
"12076","2025-01-31",热线复核,102
"12077","2025-01-31",承办单位审核,20
"12078","2025-01-31",承办单位处理,35
"12079","2025-01-31",承办单位复核,76
"12080","2025-01-31",办结,10
"12081","2025-01-31",回访,111
"12082","2025-01-31",归档,27
"12083","2025-01-31",挂起,117
"12084","2025-02-01",话务员暂存,63
"12085","2025-02-01",话务员受理,53
"12086","2025-02-01",话务员办理,54
"12087","2025-02-01",热线审核,60
"12088","2025-02-01",热线复核,33
"12089","2025-02-01",承办单位审核,69
"12090","2025-02-01",承办单位处理,38
"12091","2025-02-01",承办单位复核,4
"12092","2025-02-01",办结,49
"12093","2025-02-01",回访,27
"12094","2025-02-01",归档,7
"12095","2025-02-01",挂起,73
"12096","2025-02-02",话务员暂存,64
"12097","2025-02-02",话务员受理,69
"12098","2025-02-02",话务员办理,1
"12099","2025-02-02",热线审核,82
"12100","2025-02-02",热线复核,80
"12101","2025-02-02",承办单位审核,34
"12102","2025-02-02",承办单位处理,77
"12103","2025-02-02",承办单位复核,92
"12104","2025-02-02",办结,103
"12105","2025-02-02",回访,5
"12106","2025-02-02",归档,75
"12107","2025-02-02",挂起,59
"12108","2025-02-03",话务员暂存,142
"12109","2025-02-03",话务员受理,12
"12110","2025-02-03",话务员办理,114
"12111","2025-02-03",热线审核,140
"12112","2025-02-03",热线复核,18
"12113","2025-02-03",承办单位审核,14
"12114","2025-02-03",承办单位处理,72
"12115","2025-02-03",承办单位复核,9
"12116","2025-02-03",办结,18
"12117","2025-02-03",回访,136
"12118","2025-02-03",归档,54
"12119","2025-02-03",挂起,124
"12120","2025-02-04",话务员暂存,34
"12121","2025-02-04",话务员受理,30
"12122","2025-02-04",话务员办理,7
"12123","2025-02-04",热线审核,64
"12124","2025-02-04",热线复核,20
"12125","2025-02-04",承办单位审核,27
"12126","2025-02-04",承办单位处理,17
"12127","2025-02-04",承办单位复核,41
"12128","2025-02-04",办结,45
"12129","2025-02-04",回访,11
"12130","2025-02-04",归档,44
"12131","2025-02-04",挂起,5
"12132","2025-02-05",话务员暂存,64
"12133","2025-02-05",话务员受理,44
"12134","2025-02-05",话务员办理,114
"12135","2025-02-05",热线审核,4
"12136","2025-02-05",热线复核,37
"12137","2025-02-05",承办单位审核,5
"12138","2025-02-05",承办单位处理,75
"12139","2025-02-05",承办单位复核,133
"12140","2025-02-05",办结,125
"12141","2025-02-05",回访,135
"12142","2025-02-05",归档,39
"12143","2025-02-05",挂起,20
"12144","2025-02-06",话务员暂存,49
"12145","2025-02-06",话务员受理,7
"12146","2025-02-06",话务员办理,16
"12147","2025-02-06",热线审核,28
"12148","2025-02-06",热线复核,2
"12149","2025-02-06",承办单位审核,16
"12150","2025-02-06",承办单位处理,16
"12151","2025-02-06",承办单位复核,30
"12152","2025-02-06",办结,7
"12153","2025-02-06",回访,51
"12154","2025-02-06",归档,31
"12155","2025-02-06",挂起,47
"12156","2025-02-07",话务员暂存,59
"12157","2025-02-07",话务员受理,29
"12158","2025-02-07",话务员办理,149
"12159","2025-02-07",热线审核,52
"12160","2025-02-07",热线复核,10
"12161","2025-02-07",承办单位审核,70
"12162","2025-02-07",承办单位处理,103
"12163","2025-02-07",承办单位复核,10
"12164","2025-02-07",办结,81
"12165","2025-02-07",回访,24
"12166","2025-02-07",归档,93
"12167","2025-02-07",挂起,57
"12168","2025-02-08",话务员暂存,27
"12169","2025-02-08",话务员受理,6
"12170","2025-02-08",话务员办理,6
"12171","2025-02-08",热线审核,23
"12172","2025-02-08",热线复核,61
"12173","2025-02-08",承办单位审核,37
"12174","2025-02-08",承办单位处理,1
"12175","2025-02-08",承办单位复核,33
"12176","2025-02-08",办结,30
"12177","2025-02-08",回访,68
"12178","2025-02-08",归档,32
"12179","2025-02-08",挂起,21
"12180","2025-02-09",话务员暂存,86
"12181","2025-02-09",话务员受理,145
"12182","2025-02-09",话务员办理,33
"12183","2025-02-09",热线审核,123
"12184","2025-02-09",热线复核,13
"12185","2025-02-09",承办单位审核,40
"12186","2025-02-09",承办单位处理,46
"12187","2025-02-09",承办单位复核,1
"12188","2025-02-09",办结,116
"12189","2025-02-09",回访,146
"12190","2025-02-09",归档,125
"12191","2025-02-09",挂起,87
"12192","2025-02-10",话务员暂存,59
"12193","2025-02-10",话务员受理,103
"12194","2025-02-10",话务员办理,107
"12195","2025-02-10",热线审核,90
"12196","2025-02-10",热线复核,47
"12197","2025-02-10",承办单位审核,45
"12198","2025-02-10",承办单位处理,105
"12199","2025-02-10",承办单位复核,20
"12200","2025-02-10",办结,21
"12201","2025-02-10",回访,76
"12202","2025-02-10",归档,81
"12203","2025-02-10",挂起,49
"12204","2025-02-11",话务员暂存,67
"12205","2025-02-11",话务员受理,28
"12206","2025-02-11",话务员办理,70
"12207","2025-02-11",热线审核,48
"12208","2025-02-11",热线复核,52
"12209","2025-02-11",承办单位审核,30
"12210","2025-02-11",承办单位处理,19
"12211","2025-02-11",承办单位复核,75
"12212","2025-02-11",办结,59
"12213","2025-02-11",回访,57
"12214","2025-02-11",归档,57
"12215","2025-02-11",挂起,1
"12216","2025-02-12",话务员暂存,54
"12217","2025-02-12",话务员受理,7
"12218","2025-02-12",话务员办理,25
"12219","2025-02-12",热线审核,8
"12220","2025-02-12",热线复核,108
"12221","2025-02-12",承办单位审核,27
"12222","2025-02-12",承办单位处理,60
"12223","2025-02-12",承办单位复核,77
"12224","2025-02-12",办结,21
"12225","2025-02-12",回访,123
"12226","2025-02-12",归档,63
"12227","2025-02-12",挂起,41
"12228","2025-02-13",话务员暂存,47
"12229","2025-02-13",话务员受理,38
"12230","2025-02-13",话务员办理,38
"12231","2025-02-13",热线审核,42
"12232","2025-02-13",热线复核,19
"12233","2025-02-13",承办单位审核,31
"12234","2025-02-13",承办单位处理,104
"12235","2025-02-13",承办单位复核,36
"12236","2025-02-13",办结,107
"12237","2025-02-13",回访,24
"12238","2025-02-13",归档,21
"12239","2025-02-13",挂起,62
"12240","2025-02-14",话务员暂存,23
"12241","2025-02-14",话务员受理,46
"12242","2025-02-14",话务员办理,54
"12243","2025-02-14",热线审核,53
"12244","2025-02-14",热线复核,10
"12245","2025-02-14",承办单位审核,1
"12246","2025-02-14",承办单位处理,9
"12247","2025-02-14",承办单位复核,35
"12248","2025-02-14",办结,22
"12249","2025-02-14",回访,30
"12250","2025-02-14",归档,45
"12251","2025-02-14",挂起,61
"12252","2025-02-15",话务员暂存,84
"12253","2025-02-15",话务员受理,63
"12254","2025-02-15",话务员办理,68
"12255","2025-02-15",热线审核,65
"12256","2025-02-15",热线复核,9
"12257","2025-02-15",承办单位审核,10
"12258","2025-02-15",承办单位处理,28
"12259","2025-02-15",承办单位复核,68
"12260","2025-02-15",办结,10
"12261","2025-02-15",回访,10
"12262","2025-02-15",归档,17
"12263","2025-02-15",挂起,79
"12264","2025-02-16",话务员暂存,23
"12265","2025-02-16",话务员受理,69
"12266","2025-02-16",话务员办理,65
"12267","2025-02-16",热线审核,43
"12268","2025-02-16",热线复核,30
"12269","2025-02-16",承办单位审核,44
"12270","2025-02-16",承办单位处理,5
"12271","2025-02-16",承办单位复核,64
"12272","2025-02-16",办结,24
"12273","2025-02-16",回访,67
"12274","2025-02-16",归档,21
"12275","2025-02-16",挂起,59
"12276","2025-02-17",话务员暂存,51
"12277","2025-02-17",话务员受理,30
"12278","2025-02-17",话务员办理,33
"12279","2025-02-17",热线审核,22
"12280","2025-02-17",热线复核,48
"12281","2025-02-17",承办单位审核,52
"12282","2025-02-17",承办单位处理,21
"12283","2025-02-17",承办单位复核,18
"12284","2025-02-17",办结,50
"12285","2025-02-17",回访,6
"12286","2025-02-17",归档,35
"12287","2025-02-17",挂起,32
"12288","2025-02-18",话务员暂存,44
"12289","2025-02-18",话务员受理,150
"12290","2025-02-18",话务员办理,104
"12291","2025-02-18",热线审核,38
"12292","2025-02-18",热线复核,106
"12293","2025-02-18",承办单位审核,149
"12294","2025-02-18",承办单位处理,105
"12295","2025-02-18",承办单位复核,107
"12296","2025-02-18",办结,38
"12297","2025-02-18",回访,25
"12298","2025-02-18",归档,18
"12299","2025-02-18",挂起,37
"12300","2025-02-19",话务员暂存,24
"12301","2025-02-19",话务员受理,94
"12302","2025-02-19",话务员办理,117
"12303","2025-02-19",热线审核,98
"12304","2025-02-19",热线复核,2
"12305","2025-02-19",承办单位审核,24
"12306","2025-02-19",承办单位处理,18
"12307","2025-02-19",承办单位复核,5
"12308","2025-02-19",办结,118
"12309","2025-02-19",回访,3
"12310","2025-02-19",归档,4
"12311","2025-02-19",挂起,68
"12312","2025-02-20",话务员暂存,49
"12313","2025-02-20",话务员受理,44
"12314","2025-02-20",话务员办理,77
"12315","2025-02-20",热线审核,87
"12316","2025-02-20",热线复核,66
"12317","2025-02-20",承办单位审核,82
"12318","2025-02-20",承办单位处理,16
"12319","2025-02-20",承办单位复核,13
"12320","2025-02-20",办结,11
"12321","2025-02-20",回访,26
"12322","2025-02-20",归档,69
"12323","2025-02-20",挂起,90
"12324","2025-02-21",话务员暂存,110
"12325","2025-02-21",话务员受理,25
"12326","2025-02-21",话务员办理,94
"12327","2025-02-21",热线审核,61
"12328","2025-02-21",热线复核,68
"12329","2025-02-21",承办单位审核,12
"12330","2025-02-21",承办单位处理,85
"12331","2025-02-21",承办单位复核,112
"12332","2025-02-21",办结,17
"12333","2025-02-21",回访,6
"12334","2025-02-21",归档,59
"12335","2025-02-21",挂起,114
"12336","2025-02-22",话务员暂存,5
"12337","2025-02-22",话务员受理,57
"12338","2025-02-22",话务员办理,70
"12339","2025-02-22",热线审核,81
"12340","2025-02-22",热线复核,98
"12341","2025-02-22",承办单位审核,40
"12342","2025-02-22",承办单位处理,52
"12343","2025-02-22",承办单位复核,22
"12344","2025-02-22",办结,96
"12345","2025-02-22",回访,71
"12346","2025-02-22",归档,52
"12347","2025-02-22",挂起,59
"12348","2025-02-23",话务员暂存,104
"12349","2025-02-23",话务员受理,62
"12350","2025-02-23",话务员办理,135
"12351","2025-02-23",热线审核,72
"12352","2025-02-23",热线复核,95
"12353","2025-02-23",承办单位审核,27
"12354","2025-02-23",承办单位处理,107
"12355","2025-02-23",承办单位复核,68
"12356","2025-02-23",办结,105
"12357","2025-02-23",回访,7
"12358","2025-02-23",归档,38
"12359","2025-02-23",挂起,133
"12360","2025-02-24",话务员暂存,161
"12361","2025-02-24",话务员受理,124
"12362","2025-02-24",话务员办理,36
"12363","2025-02-24",热线审核,196
"12364","2025-02-24",热线复核,29
"12365","2025-02-24",承办单位审核,152
"12366","2025-02-24",承办单位处理,1
"12367","2025-02-24",承办单位复核,9
"12368","2025-02-24",办结,29
"12369","2025-02-24",回访,29
"12370","2025-02-24",归档,27
"12371","2025-02-24",挂起,84
"12372","2025-02-25",话务员暂存,100
"12373","2025-02-25",话务员受理,12
"12374","2025-02-25",话务员办理,149
"12375","2025-02-25",热线审核,3
"12376","2025-02-25",热线复核,149
"12377","2025-02-25",承办单位审核,27
"12378","2025-02-25",承办单位处理,108
"12379","2025-02-25",承办单位复核,55
"12380","2025-02-25",办结,79
"12381","2025-02-25",回访,155
"12382","2025-02-25",归档,38
"12383","2025-02-25",挂起,64
"12384","2025-02-26",话务员暂存,19
"12385","2025-02-26",话务员受理,13
"12386","2025-02-26",话务员办理,23
"12387","2025-02-26",热线审核,26
"12388","2025-02-26",热线复核,25
"12389","2025-02-26",承办单位审核,38
"12390","2025-02-26",承办单位处理,3
"12391","2025-02-26",承办单位复核,60
"12392","2025-02-26",办结,35
"12393","2025-02-26",回访,66
"12394","2025-02-26",归档,46
"12395","2025-02-26",挂起,38
"12396","2025-02-27",话务员暂存,7
"12397","2025-02-27",话务员受理,23
"12398","2025-02-27",话务员办理,21
"12399","2025-02-27",热线审核,26
"12400","2025-02-27",热线复核,34
"12401","2025-02-27",承办单位审核,22
"12402","2025-02-27",承办单位处理,34
"12403","2025-02-27",承办单位复核,46
"12404","2025-02-27",办结,54
"12405","2025-02-27",回访,40
"12406","2025-02-27",归档,0
"12407","2025-02-27",挂起,34
"12408","2025-02-28",话务员暂存,26
"12409","2025-02-28",话务员受理,27
"12410","2025-02-28",话务员办理,4
"12411","2025-02-28",热线审核,66
"12412","2025-02-28",热线复核,20
"12413","2025-02-28",承办单位审核,78
"12414","2025-02-28",承办单位处理,27
"12415","2025-02-28",承办单位复核,75
"12416","2025-02-28",办结,37
"12417","2025-02-28",回访,74
"12418","2025-02-28",归档,9
"12419","2025-02-28",挂起,60
"12420","2025-03-01",话务员暂存,95
"12421","2025-03-01",话务员受理,10
"12422","2025-03-01",话务员办理,47
"12423","2025-03-01",热线审核,146
"12424","2025-03-01",热线复核,83
"12425","2025-03-01",承办单位审核,37
"12426","2025-03-01",承办单位处理,99
"12427","2025-03-01",承办单位复核,90
"12428","2025-03-01",办结,62
"12429","2025-03-01",回访,123
"12430","2025-03-01",归档,55
"12431","2025-03-01",挂起,8
"12432","2025-03-02",话务员暂存,65
"12433","2025-03-02",话务员受理,23
"12434","2025-03-02",话务员办理,80
"12435","2025-03-02",热线审核,46
"12436","2025-03-02",热线复核,69
"12437","2025-03-02",承办单位审核,57
"12438","2025-03-02",承办单位处理,3
"12439","2025-03-02",承办单位复核,62
"12440","2025-03-02",办结,1
"12441","2025-03-02",回访,19
"12442","2025-03-02",归档,59
"12443","2025-03-02",挂起,84
"12444","2025-03-03",话务员暂存,44
"12445","2025-03-03",话务员受理,23
"12446","2025-03-03",话务员办理,98
"12447","2025-03-03",热线审核,17
"12448","2025-03-03",热线复核,29
"12449","2025-03-03",承办单位审核,11
"12450","2025-03-03",承办单位处理,80
"12451","2025-03-03",承办单位复核,70
"12452","2025-03-03",办结,43
"12453","2025-03-03",回访,41
"12454","2025-03-03",归档,12
"12455","2025-03-03",挂起,47
"12456","2025-03-04",话务员暂存,14
"12457","2025-03-04",话务员受理,18
"12458","2025-03-04",话务员办理,85
"12459","2025-03-04",热线审核,152
"12460","2025-03-04",热线复核,31
"12461","2025-03-04",承办单位审核,76
"12462","2025-03-04",承办单位处理,38
"12463","2025-03-04",承办单位复核,131
"12464","2025-03-04",办结,139
"12465","2025-03-04",回访,61
"12466","2025-03-04",归档,26
"12467","2025-03-04",挂起,79
"12468","2025-03-05",话务员暂存,73
"12469","2025-03-05",话务员受理,37
"12470","2025-03-05",话务员办理,53
"12471","2025-03-05",热线审核,63
"12472","2025-03-05",热线复核,53
"12473","2025-03-05",承办单位审核,41
"12474","2025-03-05",承办单位处理,54
"12475","2025-03-05",承办单位复核,24
"12476","2025-03-05",办结,25
"12477","2025-03-05",回访,6
"12478","2025-03-05",归档,5
"12479","2025-03-05",挂起,13
"12480","2025-03-06",话务员暂存,76
"12481","2025-03-06",话务员受理,11
"12482","2025-03-06",话务员办理,10
"12483","2025-03-06",热线审核,66
"12484","2025-03-06",热线复核,115
"12485","2025-03-06",承办单位审核,85
"12486","2025-03-06",承办单位处理,9
"12487","2025-03-06",承办单位复核,77
"12488","2025-03-06",办结,76
"12489","2025-03-06",回访,0
"12490","2025-03-06",归档,10
"12491","2025-03-06",挂起,83
"12492","2025-03-07",话务员暂存,53
"12493","2025-03-07",话务员受理,133
"12494","2025-03-07",话务员办理,49
"12495","2025-03-07",热线审核,47
"12496","2025-03-07",热线复核,140
"12497","2025-03-07",承办单位审核,23
"12498","2025-03-07",承办单位处理,35
"12499","2025-03-07",承办单位复核,42
"12500","2025-03-07",办结,80
"12501","2025-03-07",回访,84
"12502","2025-03-07",归档,59
"12503","2025-03-07",挂起,114
"12504","2025-03-08",话务员暂存,60
"12505","2025-03-08",话务员受理,51
"12506","2025-03-08",话务员办理,71
"12507","2025-03-08",热线审核,33
"12508","2025-03-08",热线复核,14
"12509","2025-03-08",承办单位审核,41
"12510","2025-03-08",承办单位处理,19
"12511","2025-03-08",承办单位复核,11
"12512","2025-03-08",办结,51
"12513","2025-03-08",回访,19
"12514","2025-03-08",归档,54
"12515","2025-03-08",挂起,45
"12516","2025-03-09",话务员暂存,9
"12517","2025-03-09",话务员受理,21
"12518","2025-03-09",话务员办理,21
"12519","2025-03-09",热线审核,14
"12520","2025-03-09",热线复核,34
"12521","2025-03-09",承办单位审核,34
"12522","2025-03-09",承办单位处理,37
"12523","2025-03-09",承办单位复核,15
"12524","2025-03-09",办结,45
"12525","2025-03-09",回访,39
"12526","2025-03-09",归档,36
"12527","2025-03-09",挂起,14
"12528","2025-03-10",话务员暂存,87
"12529","2025-03-10",话务员受理,67
"12530","2025-03-10",话务员办理,51
"12531","2025-03-10",热线审核,47
"12532","2025-03-10",热线复核,37
"12533","2025-03-10",承办单位审核,80
"12534","2025-03-10",承办单位处理,90
"12535","2025-03-10",承办单位复核,36
"12536","2025-03-10",办结,45
"12537","2025-03-10",回访,29
"12538","2025-03-10",归档,18
"12539","2025-03-10",挂起,84
"12540","2025-03-11",话务员暂存,88
"12541","2025-03-11",话务员受理,28
"12542","2025-03-11",话务员办理,60
"12543","2025-03-11",热线审核,122
"12544","2025-03-11",热线复核,78
"12545","2025-03-11",承办单位审核,36
"12546","2025-03-11",承办单位处理,45
"12547","2025-03-11",承办单位复核,23
"12548","2025-03-11",办结,121
"12549","2025-03-11",回访,70
"12550","2025-03-11",归档,129
"12551","2025-03-11",挂起,115
"12552","2025-03-12",话务员暂存,76
"12553","2025-03-12",话务员受理,116
"12554","2025-03-12",话务员办理,57
"12555","2025-03-12",热线审核,89
"12556","2025-03-12",热线复核,141
"12557","2025-03-12",承办单位审核,39
"12558","2025-03-12",承办单位处理,38
"12559","2025-03-12",承办单位复核,19
"12560","2025-03-12",办结,92
"12561","2025-03-12",回访,19
"12562","2025-03-12",归档,25
"12563","2025-03-12",挂起,122
"12564","2025-03-13",话务员暂存,18
"12565","2025-03-13",话务员受理,15
"12566","2025-03-13",话务员办理,34
"12567","2025-03-13",热线审核,14
"12568","2025-03-13",热线复核,20
"12569","2025-03-13",承办单位审核,48
"12570","2025-03-13",承办单位处理,19
"12571","2025-03-13",承办单位复核,27
"12572","2025-03-13",办结,59
"12573","2025-03-13",回访,38
"12574","2025-03-13",归档,41
"12575","2025-03-13",挂起,19
"12576","2025-03-14",话务员暂存,13
"12577","2025-03-14",话务员受理,34
"12578","2025-03-14",话务员办理,53
"12579","2025-03-14",热线审核,59
"12580","2025-03-14",热线复核,17
"12581","2025-03-14",承办单位审核,32
"12582","2025-03-14",承办单位处理,57
"12583","2025-03-14",承办单位复核,27
"12584","2025-03-14",办结,56
"12585","2025-03-14",回访,8
"12586","2025-03-14",归档,5
"12587","2025-03-14",挂起,3
"12588","2025-03-15",话务员暂存,48
"12589","2025-03-15",话务员受理,34
"12590","2025-03-15",话务员办理,38
"12591","2025-03-15",热线审核,30
"12592","2025-03-15",热线复核,10
"12593","2025-03-15",承办单位审核,7
"12594","2025-03-15",承办单位处理,45
"12595","2025-03-15",承办单位复核,23
"12596","2025-03-15",办结,27
"12597","2025-03-15",回访,27
"12598","2025-03-15",归档,35
"12599","2025-03-15",挂起,19
"12600","2025-03-16",话务员暂存,113
"12601","2025-03-16",话务员受理,113
"12602","2025-03-16",话务员办理,107
"12603","2025-03-16",热线审核,88
"12604","2025-03-16",热线复核,21
"12605","2025-03-16",承办单位审核,140
"12606","2025-03-16",承办单位处理,21
"12607","2025-03-16",承办单位复核,36
"12608","2025-03-16",办结,82
"12609","2025-03-16",回访,74
"12610","2025-03-16",归档,89
"12611","2025-03-16",挂起,97
"12612","2025-03-17",话务员暂存,18
"12613","2025-03-17",话务员受理,134
"12614","2025-03-17",话务员办理,45
"12615","2025-03-17",热线审核,35
"12616","2025-03-17",热线复核,129
"12617","2025-03-17",承办单位审核,120
"12618","2025-03-17",承办单位处理,131
"12619","2025-03-17",承办单位复核,49
"12620","2025-03-17",办结,52
"12621","2025-03-17",回访,37
"12622","2025-03-17",归档,42
"12623","2025-03-17",挂起,135
"12624","2025-03-18",话务员暂存,36
"12625","2025-03-18",话务员受理,100
"12626","2025-03-18",话务员办理,38
"12627","2025-03-18",热线审核,8
"12628","2025-03-18",热线复核,19
"12629","2025-03-18",承办单位审核,95
"12630","2025-03-18",承办单位处理,100
"12631","2025-03-18",承办单位复核,109
"12632","2025-03-18",办结,145
"12633","2025-03-18",回访,139
"12634","2025-03-18",归档,133
"12635","2025-03-18",挂起,39
"12636","2025-03-19",话务员暂存,88
"12637","2025-03-19",话务员受理,72
"12638","2025-03-19",话务员办理,92
"12639","2025-03-19",热线审核,90
"12640","2025-03-19",热线复核,84
"12641","2025-03-19",承办单位审核,59
"12642","2025-03-19",承办单位处理,72
"12643","2025-03-19",承办单位复核,39
"12644","2025-03-19",办结,76
"12645","2025-03-19",回访,64
"12646","2025-03-19",归档,38
"12647","2025-03-19",挂起,18
"12648","2025-03-20",话务员暂存,81
"12649","2025-03-20",话务员受理,50
"12650","2025-03-20",话务员办理,87
"12651","2025-03-20",热线审核,82
"12652","2025-03-20",热线复核,127
"12653","2025-03-20",承办单位审核,54
"12654","2025-03-20",承办单位处理,102
"12655","2025-03-20",承办单位复核,94
"12656","2025-03-20",办结,131
"12657","2025-03-20",回访,138
"12658","2025-03-20",归档,16
"12659","2025-03-20",挂起,33
"12660","2025-03-21",话务员暂存,11
"12661","2025-03-21",话务员受理,19
"12662","2025-03-21",话务员办理,38
"12663","2025-03-21",热线审核,24
"12664","2025-03-21",热线复核,47
"12665","2025-03-21",承办单位审核,12
"12666","2025-03-21",承办单位处理,60
"12667","2025-03-21",承办单位复核,62
"12668","2025-03-21",办结,36
"12669","2025-03-21",回访,2
"12670","2025-03-21",归档,12
"12671","2025-03-21",挂起,41
"12672","2025-03-22",话务员暂存,7
"12673","2025-03-22",话务员受理,22
"12674","2025-03-22",话务员办理,1
"12675","2025-03-22",热线审核,44
"12676","2025-03-22",热线复核,101
"12677","2025-03-22",承办单位审核,6
"12678","2025-03-22",承办单位处理,9
"12679","2025-03-22",承办单位复核,90
"12680","2025-03-22",办结,95
"12681","2025-03-22",回访,39
"12682","2025-03-22",归档,27
"12683","2025-03-22",挂起,92
"12684","2025-03-23",话务员暂存,51
"12685","2025-03-23",话务员受理,34
"12686","2025-03-23",话务员办理,73
"12687","2025-03-23",热线审核,15
"12688","2025-03-23",热线复核,108
"12689","2025-03-23",承办单位审核,25
"12690","2025-03-23",承办单位处理,95
"12691","2025-03-23",承办单位复核,67
"12692","2025-03-23",办结,39
"12693","2025-03-23",回访,88
"12694","2025-03-23",归档,2
"12695","2025-03-23",挂起,103
"12696","2025-03-24",话务员暂存,7
"12697","2025-03-24",话务员受理,10
"12698","2025-03-24",话务员办理,38
"12699","2025-03-24",热线审核,33
"12700","2025-03-24",热线复核,38
"12701","2025-03-24",承办单位审核,19
"12702","2025-03-24",承办单位处理,37
"12703","2025-03-24",承办单位复核,27
"12704","2025-03-24",办结,41
"12705","2025-03-24",回访,31
"12706","2025-03-24",归档,41
"12707","2025-03-24",挂起,3
"12708","2025-03-25",话务员暂存,23
"12709","2025-03-25",话务员受理,59
"12710","2025-03-25",话务员办理,90
"12711","2025-03-25",热线审核,6
"12712","2025-03-25",热线复核,60
"12713","2025-03-25",承办单位审核,41
"12714","2025-03-25",承办单位处理,113
"12715","2025-03-25",承办单位复核,27
"12716","2025-03-25",办结,76
"12717","2025-03-25",回访,26
"12718","2025-03-25",归档,69
"12719","2025-03-25",挂起,17
"12720","2025-03-26",话务员暂存,35
"12721","2025-03-26",话务员受理,41
"12722","2025-03-26",话务员办理,73
"12723","2025-03-26",热线审核,4
"12724","2025-03-26",热线复核,49
"12725","2025-03-26",承办单位审核,30
"12726","2025-03-26",承办单位处理,66
"12727","2025-03-26",承办单位复核,24
"12728","2025-03-26",办结,70
"12729","2025-03-26",回访,85
"12730","2025-03-26",归档,16
"12731","2025-03-26",挂起,32
"12732","2025-03-27",话务员暂存,58
"12733","2025-03-27",话务员受理,5
"12734","2025-03-27",话务员办理,15
"12735","2025-03-27",热线审核,93
"12736","2025-03-27",热线复核,94
"12737","2025-03-27",承办单位审核,89
"12738","2025-03-27",承办单位处理,60
"12739","2025-03-27",承办单位复核,10
"12740","2025-03-27",办结,52
"12741","2025-03-27",回访,33
"12742","2025-03-27",归档,93
"12743","2025-03-27",挂起,7
"12744","2025-03-28",话务员暂存,30
"12745","2025-03-28",话务员受理,21
"12746","2025-03-28",话务员办理,28
"12747","2025-03-28",热线审核,25
"12748","2025-03-28",热线复核,12
"12749","2025-03-28",承办单位审核,22
"12750","2025-03-28",承办单位处理,45
"12751","2025-03-28",承办单位复核,54
"12752","2025-03-28",办结,85
"12753","2025-03-28",回访,39
"12754","2025-03-28",归档,60
"12755","2025-03-28",挂起,25
"12756","2025-03-29",话务员暂存,11
"12757","2025-03-29",话务员受理,124
"12758","2025-03-29",话务员办理,67
"12759","2025-03-29",热线审核,97
"12760","2025-03-29",热线复核,41
"12761","2025-03-29",承办单位审核,96
"12762","2025-03-29",承办单位处理,21
"12763","2025-03-29",承办单位复核,85
"12764","2025-03-29",办结,63
"12765","2025-03-29",回访,114
"12766","2025-03-29",归档,44
