"md_id","area_name","busi_time","total_num"
2682,D区,"2023-10-19",41
2683,B区,"2023-10-19",125
2684,E区,"2023-10-19",128
2685,A区,"2023-10-19",165
2686,C区,"2023-10-20",30
2687,D区,"2023-10-20",93
2688,B区,"2023-10-20",41
2689,E区,"2023-10-20",118
2690,A区,"2023-10-20",168
2691,C区,"2023-10-21",12
2692,D区,"2023-10-21",49
2693,B区,"2023-10-21",241
2694,E区,"2023-10-21",13
2695,A区,"2023-10-21",519
2696,C区,"2023-10-22",19
2697,D区,"2023-10-22",53
2698,B区,"2023-10-22",62
2699,E区,"2023-10-22",178
2700,A区,"2023-10-22",385
2701,C区,"2023-10-23",23
2702,D区,"2023-10-23",72
2703,B区,"2023-10-23",32
2704,E区,"2023-10-23",139
2705,A区,"2023-10-23",215
2706,C区,"2023-10-24",32
2707,D区,"2023-10-24",146
2708,B区,"2023-10-24",137
2709,E区,"2023-10-24",142
2710,A区,"2023-10-24",252
2711,C区,"2023-10-25",37
2712,D区,"2023-10-25",62
2713,B区,"2023-10-25",25
2714,E区,"2023-10-25",129
2715,A区,"2023-10-25",142
2716,C区,"2023-10-26",141
2717,D区,"2023-10-26",97
2718,B区,"2023-10-26",163
2719,E区,"2023-10-26",195
2720,A区,"2023-10-26",377
2721,C区,"2023-10-27",59
2722,D区,"2023-10-27",83
2723,B区,"2023-10-27",121
2724,E区,"2023-10-27",154
2725,A区,"2023-10-27",329
2726,C区,"2023-10-28",159
2727,D区,"2023-10-28",40
2728,B区,"2023-10-28",29
2729,E区,"2023-10-28",144
2730,A区,"2023-10-28",558
2731,C区,"2023-10-29",21
2732,D区,"2023-10-29",73
2733,B区,"2023-10-29",87
2734,E区,"2023-10-29",106
2735,A区,"2023-10-29",219
2736,C区,"2023-10-30",81
2737,D区,"2023-10-30",154
2738,B区,"2023-10-30",67
2739,E区,"2023-10-30",208
2740,A区,"2023-10-30",230
2741,C区,"2023-10-31",133
2742,D区,"2023-10-31",133
2743,B区,"2023-10-31",167
2744,E区,"2023-10-31",126
2745,A区,"2023-10-31",259
2746,C区,"2023-11-01",145
2747,D区,"2023-11-01",111
2748,B区,"2023-11-01",154
2749,E区,"2023-11-01",197
2750,A区,"2023-11-01",210
2751,C区,"2023-11-02",30
2752,D区,"2023-11-02",175
2753,B区,"2023-11-02",73
2754,E区,"2023-11-02",43
2755,A区,"2023-11-02",436
2756,C区,"2023-11-03",59
2757,D区,"2023-11-03",94
2758,B区,"2023-11-03",20
2759,E区,"2023-11-03",55
2760,A区,"2023-11-03",292
2761,C区,"2023-11-04",57
2762,D区,"2023-11-04",34
2763,B区,"2023-11-04",110
2764,E区,"2023-11-04",260
2765,A区,"2023-11-04",518
2766,C区,"2023-11-05",94
2767,D区,"2023-11-05",46
2768,B区,"2023-11-05",72
2769,E区,"2023-11-05",191
2770,A区,"2023-11-05",253
2771,C区,"2023-11-06",144
2772,D区,"2023-11-06",165
2773,B区,"2023-11-06",116
2774,E区,"2023-11-06",200
2775,A区,"2023-11-06",261
2776,C区,"2023-11-07",86
2777,D区,"2023-11-07",51
2778,B区,"2023-11-07",10
2779,E区,"2023-11-07",183
2780,A区,"2023-11-07",191
2781,C区,"2023-11-08",21
2782,D区,"2023-11-08",10
2783,B区,"2023-11-08",10
2784,E区,"2023-11-08",77
2785,A区,"2023-11-08",404
2786,C区,"2023-11-09",101
2787,D区,"2023-11-09",115
2788,B区,"2023-11-09",125
2789,E区,"2023-11-09",127
2790,A区,"2023-11-09",242
2791,C区,"2023-11-10",19
2792,D区,"2023-11-10",107
2793,B区,"2023-11-10",64
2794,E区,"2023-11-10",115
2795,A区,"2023-11-10",647
2796,C区,"2023-11-11",42
2797,D区,"2023-11-11",22
2798,B区,"2023-11-11",16
2799,E区,"2023-11-11",244
2800,A区,"2023-11-11",259
2801,C区,"2023-11-12",18
2802,D区,"2023-11-12",148
2803,B区,"2023-11-12",154
2804,E区,"2023-11-12",248
2805,A区,"2023-11-12",383
2806,C区,"2023-11-13",54
2807,D区,"2023-11-13",142
2808,B区,"2023-11-13",71
2809,E区,"2023-11-13",11
2810,A区,"2023-11-13",480
2811,C区,"2023-11-14",106
2812,D区,"2023-11-14",65
2813,B区,"2023-11-14",147
2814,E区,"2023-11-14",86
2815,A区,"2023-11-14",229
2816,C区,"2023-11-15",96
2817,D区,"2023-11-15",127
2818,B区,"2023-11-15",68
2819,E区,"2023-11-15",110
2820,A区,"2023-11-15",333
2821,C区,"2023-11-16",63
2822,D区,"2023-11-16",125
2823,B区,"2023-11-16",61
2824,E区,"2023-11-16",67
2825,A区,"2023-11-16",322
2826,C区,"2023-11-17",86
2827,D区,"2023-11-17",50
2828,B区,"2023-11-17",160
2829,E区,"2023-11-17",79
2830,A区,"2023-11-17",303
2831,C区,"2023-11-18",95
2832,D区,"2023-11-18",92
2833,B区,"2023-11-18",71
2834,E区,"2023-11-18",92
2835,A区,"2023-11-18",151
2836,C区,"2023-11-19",57
2837,D区,"2023-11-19",152
2838,B区,"2023-11-19",79
2839,E区,"2023-11-19",165
2840,A区,"2023-11-19",337
2841,C区,"2023-11-20",54
2842,D区,"2023-11-20",62
2843,B区,"2023-11-20",92
2844,E区,"2023-11-20",75
2845,A区,"2023-11-20",232
2846,C区,"2023-11-21",77
2847,D区,"2023-11-21",79
2848,B区,"2023-11-21",185
2849,E区,"2023-11-21",92
2850,A区,"2023-11-21",335
2851,C区,"2023-11-22",177
2852,D区,"2023-11-22",169
2853,B区,"2023-11-22",174
2854,E区,"2023-11-22",133
2855,A区,"2023-11-22",277
2856,C区,"2023-11-23",97
2857,D区,"2023-11-23",29
2858,B区,"2023-11-23",191
2859,E区,"2023-11-23",81
2860,A区,"2023-11-23",343
2861,C区,"2023-11-24",58
2862,D区,"2023-11-24",24
2863,B区,"2023-11-24",39
2864,E区,"2023-11-24",132
2865,A区,"2023-11-24",172
2866,C区,"2023-11-25",74
2867,D区,"2023-11-25",77
2868,B区,"2023-11-25",30
2869,E区,"2023-11-25",42
2870,A区,"2023-11-25",164
2871,C区,"2023-11-26",156
2872,D区,"2023-11-26",51
2873,B区,"2023-11-26",183
2874,E区,"2023-11-26",26
2875,A区,"2023-11-26",570
2876,C区,"2023-11-27",90
2877,D区,"2023-11-27",88
2878,B区,"2023-11-27",117
2879,E区,"2023-11-27",117
2880,A区,"2023-11-27",122
2881,C区,"2023-11-28",79
2882,D区,"2023-11-28",54
2883,B区,"2023-11-28",48
2884,E区,"2023-11-28",19
2885,A区,"2023-11-28",211
2886,C区,"2023-11-29",99
2887,D区,"2023-11-29",57
2888,B区,"2023-11-29",186
2889,E区,"2023-11-29",141
2890,A区,"2023-11-29",301
2891,C区,"2023-11-30",172
2892,D区,"2023-11-30",38
2893,B区,"2023-11-30",29
2894,E区,"2023-11-30",347
2895,A区,"2023-11-30",409
2896,C区,"2023-12-01",47
2897,D区,"2023-12-01",75
2898,B区,"2023-12-01",74
2899,E区,"2023-12-01",302
2900,A区,"2023-12-01",305
2901,C区,"2023-12-02",15
2902,D区,"2023-12-02",133
2903,B区,"2023-12-02",62
2904,E区,"2023-12-02",301
2905,A区,"2023-12-02",429
2906,C区,"2023-12-03",36
2907,D区,"2023-12-03",77
2908,B区,"2023-12-03",40
2909,E区,"2023-12-03",167
2910,A区,"2023-12-03",217
2911,C区,"2023-12-04",49
2912,D区,"2023-12-04",99
2913,B区,"2023-12-04",25
2914,E区,"2023-12-04",37
2915,A区,"2023-12-04",298
2916,C区,"2023-12-05",52
2917,D区,"2023-12-05",58
2918,B区,"2023-12-05",57
2919,E区,"2023-12-05",21
2920,A区,"2023-12-05",138
2921,C区,"2023-12-06",72
2922,D区,"2023-12-06",100
2923,B区,"2023-12-06",63
2924,E区,"2023-12-06",76
2925,A区,"2023-12-06",163
2926,C区,"2023-12-07",185
2927,D区,"2023-12-07",119
2928,B区,"2023-12-07",207
2929,E区,"2023-12-07",63
2930,A区,"2023-12-07",357
2931,C区,"2023-12-08",136
2932,D区,"2023-12-08",112
2933,B区,"2023-12-08",114
2934,E区,"2023-12-08",80
2935,A区,"2023-12-08",365
2936,C区,"2023-12-09",113
2937,D区,"2023-12-09",93
2938,B区,"2023-12-09",197
2939,E区,"2023-12-09",253
2940,A区,"2023-12-09",279
2941,C区,"2023-12-10",137
2942,D区,"2023-12-10",25
2943,B区,"2023-12-10",65
2944,E区,"2023-12-10",262
2945,A区,"2023-12-10",319
2946,C区,"2023-12-11",11
2947,D区,"2023-12-11",51
2948,B区,"2023-12-11",69
2949,E区,"2023-12-11",41
2950,A区,"2023-12-11",209
2951,C区,"2023-12-12",51
2952,D区,"2023-12-12",18
2953,B区,"2023-12-12",34
2954,E区,"2023-12-12",17
2955,A区,"2023-12-12",290
2956,C区,"2023-12-13",57
2957,D区,"2023-12-13",42
2958,B区,"2023-12-13",63
2959,E区,"2023-12-13",28
2960,A区,"2023-12-13",221
2961,C区,"2023-12-14",85
2962,D区,"2023-12-14",40
2963,B区,"2023-12-14",150
2964,E区,"2023-12-14",14
2965,A区,"2023-12-14",289
2966,C区,"2023-12-15",34
2967,D区,"2023-12-15",78
2968,B区,"2023-12-15",92
2969,E区,"2023-12-15",77
2970,A区,"2023-12-15",114
2971,C区,"2023-12-16",73
2972,D区,"2023-12-16",19
2973,B区,"2023-12-16",77
2974,E区,"2023-12-16",37
2975,A区,"2023-12-16",171
2976,C区,"2023-12-17",162
2977,D区,"2023-12-17",122
2978,B区,"2023-12-17",71
2979,E区,"2023-12-17",140
2980,A区,"2023-12-17",383
2981,C区,"2023-12-18",82
2982,D区,"2023-12-18",201
2983,B区,"2023-12-18",219
2984,E区,"2023-12-18",153
2985,A区,"2023-12-18",288
2986,C区,"2023-12-19",127
2987,D区,"2023-12-19",46
2988,B区,"2023-12-19",181
2989,E区,"2023-12-19",157
2990,A区,"2023-12-19",335
2991,C区,"2023-12-20",108
2992,D区,"2023-12-20",160
2993,B区,"2023-12-20",213
2994,E区,"2023-12-20",152
2995,A区,"2023-12-20",314
2996,C区,"2023-12-21",47
2997,D区,"2023-12-21",80
2998,B区,"2023-12-21",16
2999,E区,"2023-12-21",61
3000,A区,"2023-12-21",269
3001,C区,"2023-12-22",13
3002,D区,"2023-12-22",171
3003,B区,"2023-12-22",36
3004,E区,"2023-12-22",95
3005,A区,"2023-12-22",583
3006,C区,"2023-12-23",34
3007,D区,"2023-12-23",130
3008,B区,"2023-12-23",13
3009,E区,"2023-12-23",73
3010,A区,"2023-12-23",359
3011,C区,"2023-12-24",154
3012,D区,"2023-12-24",160
3013,B区,"2023-12-24",182
3014,E区,"2023-12-24",88
3015,A区,"2023-12-24",278
3016,C区,"2023-12-25",15
3017,D区,"2023-12-25",75
3018,B区,"2023-12-25",33
3019,E区,"2023-12-25",252
3020,A区,"2023-12-25",272
3021,C区,"2023-12-26",11
3022,D区,"2023-12-26",95
3023,B区,"2023-12-26",100
3024,E区,"2023-12-26",64
3025,A区,"2023-12-26",199
3026,C区,"2023-12-27",11
3027,D区,"2023-12-27",29
3028,B区,"2023-12-27",71
3029,E区,"2023-12-27",107
3030,A区,"2023-12-27",266
3031,C区,"2023-12-28",59
3032,D区,"2023-12-28",26
3033,B区,"2023-12-28",25
3034,E区,"2023-12-28",95
3035,A区,"2023-12-28",145
3036,C区,"2023-12-29",116
3037,D区,"2023-12-29",40
3038,B区,"2023-12-29",118
3039,E区,"2023-12-29",98
3040,A区,"2023-12-29",500
3041,C区,"2023-12-30",52
3042,D区,"2023-12-30",14
3043,B区,"2023-12-30",278
3044,E区,"2023-12-30",72
3045,A区,"2023-12-30",559
3046,C区,"2023-12-31",55
3047,D区,"2023-12-31",115
3048,B区,"2023-12-31",59
3049,E区,"2023-12-31",137
3050,A区,"2023-12-31",495
3051,C区,"2024-01-01",108
3052,D区,"2024-01-01",161
3053,B区,"2024-01-01",54
3054,E区,"2024-01-01",37
3055,A区,"2024-01-01",415
3056,C区,"2024-01-02",26
3057,D区,"2024-01-02",145
3058,B区,"2024-01-02",31
3059,E区,"2024-01-02",151
3060,A区,"2024-01-02",269
3061,C区,"2024-01-03",77
3062,D区,"2024-01-03",42
3063,B区,"2024-01-03",64
3064,E区,"2024-01-03",46
3065,A区,"2024-01-03",248
3066,C区,"2024-01-04",22
3067,D区,"2024-01-04",222
3068,B区,"2024-01-04",20
3069,E区,"2024-01-04",277
3070,A区,"2024-01-04",459
3071,C区,"2024-01-05",115
3072,D区,"2024-01-05",10
3073,B区,"2024-01-05",60
3074,E区,"2024-01-05",182
3075,A区,"2024-01-05",496
3076,C区,"2024-01-06",64
3077,D区,"2024-01-06",33
3078,B区,"2024-01-06",85
3079,E区,"2024-01-06",22
3080,A区,"2024-01-06",317
3081,C区,"2024-01-07",38
3082,D区,"2024-01-07",36
3083,B区,"2024-01-07",64
3084,E区,"2024-01-07",10
3085,A区,"2024-01-07",185
3086,C区,"2024-01-08",19
3087,D区,"2024-01-08",195
3088,B区,"2024-01-08",136
3089,E区,"2024-01-08",287
3090,A区,"2024-01-08",288
3091,C区,"2024-01-09",64
3092,D区,"2024-01-09",177
3093,B区,"2024-01-09",143
3094,E区,"2024-01-09",139
3095,A区,"2024-01-09",343
3096,C区,"2024-01-10",29
3097,D区,"2024-01-10",60
3098,B区,"2024-01-10",61
3099,E区,"2024-01-10",87
3100,A区,"2024-01-10",89
3101,C区,"2024-01-11",131
3102,D区,"2024-01-11",124
3103,B区,"2024-01-11",110
3104,E区,"2024-01-11",79
3105,A区,"2024-01-11",458
3106,C区,"2024-01-12",160
3107,D区,"2024-01-12",168
3108,B区,"2024-01-12",79
3109,E区,"2024-01-12",183
3110,A区,"2024-01-12",405
3111,C区,"2024-01-13",119
3112,D区,"2024-01-13",38
3113,B区,"2024-01-13",32
3114,E区,"2024-01-13",204
3115,A区,"2024-01-13",244
3116,C区,"2024-01-14",133
3117,D区,"2024-01-14",36
3118,B区,"2024-01-14",96
3119,E区,"2024-01-14",197
3120,A区,"2024-01-14",475
3121,C区,"2024-01-15",76
3122,D区,"2024-01-15",89
3123,B区,"2024-01-15",223
3124,E区,"2024-01-15",47
3125,A区,"2024-01-15",416
3126,C区,"2024-01-16",155
3127,D区,"2024-01-16",102
3128,B区,"2024-01-16",131
3129,E区,"2024-01-16",235
3130,A区,"2024-01-16",322
3131,C区,"2024-01-17",19
3132,D区,"2024-01-17",28
3133,B区,"2024-01-17",55
3134,E区,"2024-01-17",298
3135,A区,"2024-01-17",344
3136,C区,"2024-01-18",106
3137,D区,"2024-01-18",99
3138,B区,"2024-01-18",81
3139,E区,"2024-01-18",73
3140,A区,"2024-01-18",173
3141,C区,"2024-01-19",60
3142,D区,"2024-01-19",58
3143,B区,"2024-01-19",60
3144,E区,"2024-01-19",99
3145,A区,"2024-01-19",165
3146,C区,"2024-01-20",151
3147,D区,"2024-01-20",112
3148,B区,"2024-01-20",133
3149,E区,"2024-01-20",199
3150,A区,"2024-01-20",201
3151,C区,"2024-01-21",42
3152,D区,"2024-01-21",50
3153,B区,"2024-01-21",83
3154,E区,"2024-01-21",115
3155,A区,"2024-01-21",155
3156,C区,"2024-01-22",122
3157,D区,"2024-01-22",34
3158,B区,"2024-01-22",210
3159,E区,"2024-01-22",190
3160,A区,"2024-01-22",384
3161,C区,"2024-01-23",34
3162,D区,"2024-01-23",33
3163,B区,"2024-01-23",23
3164,E区,"2024-01-23",68
3165,A区,"2024-01-23",174
3166,C区,"2024-01-24",151
3167,D区,"2024-01-24",110
3168,B区,"2024-01-24",79
3169,E区,"2024-01-24",49
3170,A区,"2024-01-24",379
3171,C区,"2024-01-25",48
3172,D区,"2024-01-25",12
3173,B区,"2024-01-25",21
3174,E区,"2024-01-25",57
3175,A区,"2024-01-25",162
3176,C区,"2024-01-26",37
3177,D区,"2024-01-26",53
3178,B区,"2024-01-26",42
3179,E区,"2024-01-26",172
3180,A区,"2024-01-26",271
3181,C区,"2024-01-27",44
3182,D区,"2024-01-27",16
3183,B区,"2024-01-27",226
3184,E区,"2024-01-27",131
3185,A区,"2024-01-27",349
3186,C区,"2024-01-28",33
3187,D区,"2024-01-28",17
3188,B区,"2024-01-28",86
3189,E区,"2024-01-28",153
3190,A区,"2024-01-28",203
3191,C区,"2024-01-29",58
3192,D区,"2024-01-29",105
3193,B区,"2024-01-29",45
3194,E区,"2024-01-29",69
3195,A区,"2024-01-29",251
3196,C区,"2024-01-30",104
3197,D区,"2024-01-30",16
3198,B区,"2024-01-30",89
3199,E区,"2024-01-30",72
3200,A区,"2024-01-30",280
3201,C区,"2024-01-31",38
3202,D区,"2024-01-31",57
3203,B区,"2024-01-31",40
3204,E区,"2024-01-31",21
3205,A区,"2024-01-31",270
3206,C区,"2024-02-01",17
3207,D区,"2024-02-01",63
3208,B区,"2024-02-01",27
3209,E区,"2024-02-01",106
3210,A区,"2024-02-01",143
3211,C区,"2024-02-02",50
3212,D区,"2024-02-02",134
3213,B区,"2024-02-02",67
3214,E区,"2024-02-02",133
3215,A区,"2024-02-02",428
3216,C区,"2024-02-03",164
3217,D区,"2024-02-03",147
3218,B区,"2024-02-03",126
3219,E区,"2024-02-03",53
3220,A区,"2024-02-03",343
3221,C区,"2024-02-04",102
3222,D区,"2024-02-04",82
3223,B区,"2024-02-04",49
3224,E区,"2024-02-04",115
3225,A区,"2024-02-04",254
3226,C区,"2024-02-05",61
3227,D区,"2024-02-05",74
3228,B区,"2024-02-05",102
3229,E区,"2024-02-05",52
3230,A区,"2024-02-05",213
3231,C区,"2024-02-06",158
3232,D区,"2024-02-06",196
3233,B区,"2024-02-06",34
3234,E区,"2024-02-06",94
3235,A区,"2024-02-06",511
3236,C区,"2024-02-07",39
3237,D区,"2024-02-07",43
3238,B区,"2024-02-07",88
3239,E区,"2024-02-07",146
3240,A区,"2024-02-07",163
3241,C区,"2024-02-08",35
3242,D区,"2024-02-08",115
3243,B区,"2024-02-08",214
3244,E区,"2024-02-08",88
3245,A区,"2024-02-08",470
3246,C区,"2024-02-09",60
3247,D区,"2024-02-09",168
3248,B区,"2024-02-09",190
3249,E区,"2024-02-09",183
3250,A区,"2024-02-09",301
3251,C区,"2024-02-10",123
3252,D区,"2024-02-10",61
3253,B区,"2024-02-10",18
3254,E区,"2024-02-10",269
3255,A区,"2024-02-10",359
3256,C区,"2024-02-11",113
3257,D区,"2024-02-11",17
3258,B区,"2024-02-11",142
3259,E区,"2024-02-11",79
3260,A区,"2024-02-11",459
3261,C区,"2024-02-12",20
3262,D区,"2024-02-12",136
3263,B区,"2024-02-12",40
3264,E区,"2024-02-12",72
3265,A区,"2024-02-12",318
3266,C区,"2024-02-13",91
3267,D区,"2024-02-13",79
3268,B区,"2024-02-13",86
3269,E区,"2024-02-13",36
3270,A区,"2024-02-13",363
3271,C区,"2024-02-14",82
3272,D区,"2024-02-14",59
3273,B区,"2024-02-14",45
3274,E区,"2024-02-14",39
3275,A区,"2024-02-14",332
3276,C区,"2024-02-15",40
3277,D区,"2024-02-15",91
3278,B区,"2024-02-15",50
3279,E区,"2024-02-15",187
3280,A区,"2024-02-15",277
3281,C区,"2024-02-16",16
3282,D区,"2024-02-16",39
3283,B区,"2024-02-16",66
3284,E区,"2024-02-16",36
3285,A区,"2024-02-16",159
3286,C区,"2024-02-17",34
3287,D区,"2024-02-17",53
3288,B区,"2024-02-17",56
3289,E区,"2024-02-17",11
3290,A区,"2024-02-17",151
3291,C区,"2024-02-18",64
3292,D区,"2024-02-18",47
3293,B区,"2024-02-18",45
3294,E区,"2024-02-18",63
3295,A区,"2024-02-18",105
3296,C区,"2024-02-19",63
3297,D区,"2024-02-19",47
3298,B区,"2024-02-19",69
3299,E区,"2024-02-19",49
3300,A区,"2024-02-19",108
3301,C区,"2024-02-20",154
3302,D区,"2024-02-20",170
3303,B区,"2024-02-20",39
3304,E区,"2024-02-20",140
3305,A区,"2024-02-20",497
3306,C区,"2024-02-21",14
3307,D区,"2024-02-21",70
3308,B区,"2024-02-21",99
3309,E区,"2024-02-21",188
3310,A区,"2024-02-21",206
3311,C区,"2024-02-22",92
3312,D区,"2024-02-22",19
3313,B区,"2024-02-22",95
3314,E区,"2024-02-22",105
3315,A区,"2024-02-22",157
3316,C区,"2024-02-23",10
3317,D区,"2024-02-23",13
3318,B区,"2024-02-23",112
3319,E区,"2024-02-23",118
3320,A区,"2024-02-23",202
3321,C区,"2024-02-24",12
3322,D区,"2024-02-24",10
3323,B区,"2024-02-24",50
3324,E区,"2024-02-24",79
3325,A区,"2024-02-24",167
3326,C区,"2024-02-25",102
3327,D区,"2024-02-25",156
3328,B区,"2024-02-25",157
3329,E区,"2024-02-25",110
3330,A区,"2024-02-25",353
3331,C区,"2024-02-26",88
3332,D区,"2024-02-26",96
3333,B区,"2024-02-26",177
3334,E区,"2024-02-26",32
3335,A区,"2024-02-26",452
3336,C区,"2024-02-27",39
3337,D区,"2024-02-27",71
3338,B区,"2024-02-27",77
3339,E区,"2024-02-27",65
3340,A区,"2024-02-27",143
3341,C区,"2024-02-28",51
3342,D区,"2024-02-28",103
3343,B区,"2024-02-28",147
3344,E区,"2024-02-28",154
3345,A区,"2024-02-28",164
3346,C区,"2024-02-29",23
3347,D区,"2024-02-29",212
3348,B区,"2024-02-29",191
3349,E区,"2024-02-29",146
3350,A区,"2024-02-29",407
3351,C区,"2024-03-01",181
3352,D区,"2024-03-01",139
3353,B区,"2024-03-01",126
3354,E区,"2024-03-01",123
3355,A区,"2024-03-01",391
3356,C区,"2024-03-02",34
3357,D区,"2024-03-02",181
3358,B区,"2024-03-02",202
3359,E区,"2024-03-02",152
3360,A区,"2024-03-02",347
3361,C区,"2024-03-03",64
3362,D区,"2024-03-03",57
3363,B区,"2024-03-03",209
3364,E区,"2024-03-03",146
3365,A区,"2024-03-03",393
3366,C区,"2024-03-04",31
3367,D区,"2024-03-04",126
3368,B区,"2024-03-04",88
3369,E区,"2024-03-04",47
3370,A区,"2024-03-04",410
3371,C区,"2024-03-05",94
3372,D区,"2024-03-05",86
3373,B区,"2024-03-05",57
3374,E区,"2024-03-05",46
3375,A区,"2024-03-05",240
3376,C区,"2024-03-06",35
3377,D区,"2024-03-06",19
3378,B区,"2024-03-06",82
3379,E区,"2024-03-06",223
3380,A区,"2024-03-06",440
3381,C区,"2024-03-07",112
3382,D区,"2024-03-07",16
3383,B区,"2024-03-07",85
3384,E区,"2024-03-07",212
3385,A区,"2024-03-07",268
3386,C区,"2024-03-08",62
3387,D区,"2024-03-08",41
3388,B区,"2024-03-08",121
3389,E区,"2024-03-08",46
3390,A区,"2024-03-08",245
3391,C区,"2024-03-09",76
3392,D区,"2024-03-09",71
3393,B区,"2024-03-09",63
3394,E区,"2024-03-09",93
3395,A区,"2024-03-09",112
3396,C区,"2024-03-10",34
3397,D区,"2024-03-10",126
3398,B区,"2024-03-10",214
3399,E区,"2024-03-10",177
3400,A区,"2024-03-10",340
3401,C区,"2024-03-11",34
3402,D区,"2024-03-11",65
3403,B区,"2024-03-11",50
3404,E区,"2024-03-11",17
3405,A区,"2024-03-11",339
3406,C区,"2024-03-12",106
3407,D区,"2024-03-12",109
3408,B区,"2024-03-12",157
3409,E区,"2024-03-12",125
3410,A区,"2024-03-12",226
3411,C区,"2024-03-13",83
3412,D区,"2024-03-13",96
3413,B区,"2024-03-13",67
3414,E区,"2024-03-13",253
3415,A区,"2024-03-13",282
3416,C区,"2024-03-14",125
3417,D区,"2024-03-14",136
3418,B区,"2024-03-14",91
3419,E区,"2024-03-14",112
3420,A区,"2024-03-14",243
3421,C区,"2024-03-15",144
3422,D区,"2024-03-15",173
3423,B区,"2024-03-15",40
3424,E区,"2024-03-15",40
3425,A区,"2024-03-15",473
3426,C区,"2024-03-16",113
3427,D区,"2024-03-16",85
3428,B区,"2024-03-16",125
3429,E区,"2024-03-16",114
3430,A区,"2024-03-16",157
3431,C区,"2024-03-17",25
3432,D区,"2024-03-17",86
3433,B区,"2024-03-17",28
3434,E区,"2024-03-17",87
3435,A区,"2024-03-17",216
3436,C区,"2024-03-18",25
3437,D区,"2024-03-18",92
3438,B区,"2024-03-18",145
3439,E区,"2024-03-18",127
3440,A区,"2024-03-18",174
3441,C区,"2024-03-19",137
3442,D区,"2024-03-19",182
3443,B区,"2024-03-19",120
3444,E区,"2024-03-19",81
3445,A区,"2024-03-19",380
3446,C区,"2024-03-20",61
3447,D区,"2024-03-20",12
3448,B区,"2024-03-20",136
3449,E区,"2024-03-20",106
3450,A区,"2024-03-20",329
3451,C区,"2024-03-21",60
3452,D区,"2024-03-21",133
3453,B区,"2024-03-21",48
3454,E区,"2024-03-21",196
3455,A区,"2024-03-21",354
3456,C区,"2024-03-22",140
3457,D区,"2024-03-22",92
3458,B区,"2024-03-22",149
3459,E区,"2024-03-22",78
3460,A区,"2024-03-22",367
3461,C区,"2024-03-23",47
3462,D区,"2024-03-23",61
3463,B区,"2024-03-23",16
3464,E区,"2024-03-23",140
3465,A区,"2024-03-23",142
3466,C区,"2024-03-24",65
3467,D区,"2024-03-24",35
3468,B区,"2024-03-24",106
3469,E区,"2024-03-24",49
3470,A区,"2024-03-24",212
3471,C区,"2024-03-25",83
3472,D区,"2024-03-25",33
3473,B区,"2024-03-25",80
3474,E区,"2024-03-25",112
3475,A区,"2024-03-25",196
3476,C区,"2024-03-26",18
3477,D区,"2024-03-26",90
3478,B区,"2024-03-26",27
3479,E区,"2024-03-26",121
3480,A区,"2024-03-26",541
3481,C区,"2024-03-27",75
3482,D区,"2024-03-27",121
3483,B区,"2024-03-27",112
3484,E区,"2024-03-27",81
3485,A区,"2024-03-27",249
3486,C区,"2024-03-28",138
3487,D区,"2024-03-28",93
3488,B区,"2024-03-28",54
3489,E区,"2024-03-28",98
3490,A区,"2024-03-28",324
3491,C区,"2024-03-29",95
3492,D区,"2024-03-29",136
3493,B区,"2024-03-29",53
3494,E区,"2024-03-29",148
3495,A区,"2024-03-29",346
3496,C区,"2024-03-30",67
3497,D区,"2024-03-30",12
3498,B区,"2024-03-30",136
3499,E区,"2024-03-30",214
3500,A区,"2024-03-30",422
3501,C区,"2024-03-31",32
3502,D区,"2024-03-31",109
3503,B区,"2024-03-31",69
3504,E区,"2024-03-31",89
3505,A区,"2024-03-31",377
3506,C区,"2024-04-01",107
3507,D区,"2024-04-01",114
3508,B区,"2024-04-01",81
3509,E区,"2024-04-01",59
3510,A区,"2024-04-01",214
3511,C区,"2024-04-02",78
3512,D区,"2024-04-02",97
3513,B区,"2024-04-02",41
3514,E区,"2024-04-02",46
3515,A区,"2024-04-02",287
3516,C区,"2024-04-03",13
3517,D区,"2024-04-03",36
3518,B区,"2024-04-03",36
3519,E区,"2024-04-03",51
3520,A区,"2024-04-03",379
3521,C区,"2024-04-04",111
3522,D区,"2024-04-04",125
3523,B区,"2024-04-04",189
3524,E区,"2024-04-04",140
3525,A区,"2024-04-04",375
3526,C区,"2024-04-05",110
3527,D区,"2024-04-05",127
3528,B区,"2024-04-05",202
3529,E区,"2024-04-05",85
3530,A区,"2024-04-05",424
3531,C区,"2024-04-06",45
3532,D区,"2024-04-06",26
3533,B区,"2024-04-06",64
3534,E区,"2024-04-06",26
3535,A区,"2024-04-06",194
3536,C区,"2024-04-07",29
3537,D区,"2024-04-07",88
3538,B区,"2024-04-07",52
3539,E区,"2024-04-07",33
3540,A区,"2024-04-07",423
3541,C区,"2024-04-08",26
3542,D区,"2024-04-08",194
3543,B区,"2024-04-08",171
3544,E区,"2024-04-08",106
3545,A区,"2024-04-08",324
3546,C区,"2024-04-09",42
3547,D区,"2024-04-09",89
3548,B区,"2024-04-09",109
3549,E区,"2024-04-09",73
3550,A区,"2024-04-09",177
3551,C区,"2024-04-10",57
3552,D区,"2024-04-10",32
3553,B区,"2024-04-10",40
3554,E区,"2024-04-10",37
