"md_id","busi_time","type_name","name","due_cnt","overdue_cnt","serious_overdue_cnt","avg_overdue_time"
8904,"2025-01-14",1,特急,149,27,24,37.69
8905,"2025-01-14",1,应急事件,105,32,10,11.64
8906,"2025-01-14",2,受理中,180,43,4,55.68
8907,"2025-01-14",2,办理中,176,45,2,30.75
8908,"2025-01-14",2,审核中,167,37,27,29.3
8909,"2025-01-14",2,待归档,190,31,29,25.05
8910,"2025-01-14",2,已回访,136,48,3,45.73
8911,"2025-01-15",1,一般,136,40,0,58.97
8912,"2025-01-15",1,紧急,86,40,3,13.69
8913,"2025-01-15",1,特急,175,18,15,18.1
8914,"2025-01-15",1,应急事件,90,44,41,32.52
8915,"2025-01-15",2,受理中,130,29,14,27.85
8916,"2025-01-15",2,办理中,96,33,26,29.37
8917,"2025-01-15",2,审核中,177,85,59,35.61
8918,"2025-01-15",2,待归档,95,15,5,42.17
8919,"2025-01-15",2,已回访,194,17,6,19.52
8920,"2025-01-16",1,一般,197,51,31,26.22
8921,"2025-01-16",1,紧急,155,52,12,46.23
8922,"2025-01-16",1,特急,165,13,8,19.88
8923,"2025-01-16",1,应急事件,93,28,7,13.22
8924,"2025-01-16",2,受理中,128,14,0,38.13
8925,"2025-01-16",2,办理中,163,76,2,46.68
8926,"2025-01-16",2,审核中,146,17,10,50.3
8927,"2025-01-16",2,待归档,134,33,16,59.33
8928,"2025-01-16",2,已回访,90,42,3,30.64
8929,"2025-01-17",1,一般,162,24,13,28.99
8930,"2025-01-17",1,紧急,166,76,71,47.0
8931,"2025-01-17",1,特急,116,54,2,39.42
8932,"2025-01-17",1,应急事件,149,35,12,24.41
8933,"2025-01-17",2,受理中,179,32,28,38.93
8934,"2025-01-17",2,办理中,119,34,17,26.36
8935,"2025-01-17",2,审核中,125,10,7,48.53
8936,"2025-01-17",2,待归档,130,48,11,55.17
8937,"2025-01-17",2,已回访,153,29,19,35.18
8938,"2025-01-18",1,一般,117,36,27,38.01
8939,"2025-01-18",1,紧急,187,22,6,38.03
8940,"2025-01-18",1,特急,160,18,10,33.35
8941,"2025-01-18",1,应急事件,156,32,8,24.84
8942,"2025-01-18",2,受理中,109,35,34,46.5
8943,"2025-01-18",2,办理中,124,41,10,54.88
8944,"2025-01-18",2,审核中,101,29,13,14.24
8945,"2025-01-18",2,待归档,145,68,17,42.09
8946,"2025-01-18",2,已回访,94,13,10,43.81
8947,"2025-01-19",1,一般,156,22,2,38.92
8948,"2025-01-19",1,紧急,146,55,49,28.47
8949,"2025-01-19",1,特急,135,57,29,47.9
8950,"2025-01-19",1,应急事件,154,38,24,38.08
8951,"2025-01-19",2,受理中,127,37,12,21.39
8952,"2025-01-19",2,办理中,191,49,1,26.65
8953,"2025-01-19",2,审核中,114,34,2,46.46
8954,"2025-01-19",2,待归档,111,16,11,42.94
8955,"2025-01-19",2,已回访,148,14,12,52.98
8956,"2025-01-20",1,一般,197,94,10,21.91
8957,"2025-01-20",1,紧急,169,54,42,54.06
8958,"2025-01-20",1,特急,180,76,66,31.19
8959,"2025-01-20",1,应急事件,136,20,13,53.92
8960,"2025-01-20",2,受理中,170,78,2,52.58
8961,"2025-01-20",2,办理中,191,66,64,45.71
8962,"2025-01-20",2,审核中,154,76,44,45.86
8963,"2025-01-20",2,待归档,86,14,10,45.63
8964,"2025-01-20",2,已回访,96,38,28,58.22
8965,"2025-01-21",1,一般,191,23,2,17.88
8966,"2025-01-21",1,紧急,86,10,0,42.09
8967,"2025-01-21",1,特急,105,44,21,19.56
8968,"2025-01-21",1,应急事件,108,52,12,53.8
8969,"2025-01-21",2,受理中,199,37,14,47.14
8970,"2025-01-21",2,办理中,200,90,61,17.25
8971,"2025-01-21",2,审核中,118,57,43,37.83
8972,"2025-01-21",2,待归档,132,35,5,36.68
8973,"2025-01-21",2,已回访,96,45,2,22.65
8974,"2025-01-22",1,一般,100,25,2,30.14
8975,"2025-01-22",1,紧急,135,24,19,14.84
8976,"2025-01-22",1,特急,141,66,0,59.87
8977,"2025-01-22",1,应急事件,173,22,17,57.67
8978,"2025-01-22",2,受理中,145,14,9,39.96
8979,"2025-01-22",2,办理中,115,51,36,50.38
8980,"2025-01-22",2,审核中,122,28,24,38.23
8981,"2025-01-22",2,待归档,179,26,10,52.06
8982,"2025-01-22",2,已回访,156,40,29,38.46
8983,"2025-01-23",1,一般,102,18,16,45.08
8984,"2025-01-23",1,紧急,200,22,16,48.0
8985,"2025-01-23",1,特急,122,53,46,59.01
8986,"2025-01-23",1,应急事件,141,55,43,26.83
8987,"2025-01-23",2,受理中,127,35,22,50.9
8988,"2025-01-23",2,办理中,143,49,30,28.85
8989,"2025-01-23",2,审核中,113,21,2,21.57
8990,"2025-01-23",2,待归档,171,68,55,59.92
8991,"2025-01-23",2,已回访,189,70,40,17.9
8992,"2025-01-24",1,一般,115,56,4,43.97
8993,"2025-01-24",1,紧急,186,29,14,21.75
8994,"2025-01-24",1,特急,159,50,8,19.23
8995,"2025-01-24",1,应急事件,117,18,8,27.43
8996,"2025-01-24",2,受理中,171,58,56,57.56
8997,"2025-01-24",2,办理中,169,59,38,46.15
8998,"2025-01-24",2,审核中,194,87,5,50.05
8999,"2025-01-24",2,待归档,89,16,13,26.14
9000,"2025-01-24",2,已回访,178,61,47,54.27
9001,"2025-01-25",1,一般,171,14,2,49.09
9002,"2025-01-25",1,紧急,123,31,4,56.82
9003,"2025-01-25",1,特急,154,58,38,54.07
9004,"2025-01-25",1,应急事件,165,62,61,23.04
9005,"2025-01-25",2,受理中,127,14,7,35.71
9006,"2025-01-25",2,办理中,104,25,16,39.67
9007,"2025-01-25",2,审核中,172,22,13,35.64
9008,"2025-01-25",2,待归档,123,55,16,10.35
9009,"2025-01-25",2,已回访,115,10,4,22.34
9010,"2025-01-26",1,一般,80,19,10,33.55
9011,"2025-01-26",1,紧急,81,19,17,20.37
9012,"2025-01-26",1,特急,182,19,10,13.43
9013,"2025-01-26",1,应急事件,192,92,87,25.38
9014,"2025-01-26",2,受理中,125,29,22,24.44
9015,"2025-01-26",2,办理中,158,32,19,52.83
9016,"2025-01-26",2,审核中,129,14,4,14.07
9017,"2025-01-26",2,待归档,151,29,11,50.47
9018,"2025-01-26",2,已回访,93,10,8,53.51
9019,"2025-01-27",1,一般,193,95,82,57.93
9020,"2025-01-27",1,紧急,140,56,14,57.68
9021,"2025-01-27",1,特急,130,31,5,22.81
9022,"2025-01-27",1,应急事件,191,43,0,34.71
9023,"2025-01-27",2,受理中,172,66,45,22.87
9024,"2025-01-27",2,办理中,137,54,4,19.13
9025,"2025-01-27",2,审核中,125,60,36,36.3
9026,"2025-01-27",2,待归档,89,32,26,25.52
9027,"2025-01-27",2,已回访,173,66,36,42.52
9028,"2025-01-28",1,一般,119,11,2,43.17
9029,"2025-01-28",1,紧急,114,48,3,38.46
9030,"2025-01-28",1,特急,183,86,57,17.79
9031,"2025-01-28",1,应急事件,174,34,2,28.2
9032,"2025-01-28",2,受理中,132,47,27,39.37
9033,"2025-01-28",2,办理中,105,36,6,54.6
9034,"2025-01-28",2,审核中,135,10,7,28.37
9035,"2025-01-28",2,待归档,158,30,3,44.25
9036,"2025-01-28",2,已回访,190,22,11,15.54
9037,"2025-01-29",1,一般,145,40,31,38.54
9038,"2025-01-29",1,紧急,142,69,64,52.38
9039,"2025-01-29",1,特急,199,30,8,40.8
9040,"2025-01-29",1,应急事件,142,37,36,14.04
9041,"2025-01-29",2,受理中,126,30,26,44.06
9042,"2025-01-29",2,办理中,133,31,9,25.28
9043,"2025-01-29",2,审核中,184,73,52,44.83
9044,"2025-01-29",2,待归档,126,32,12,59.72
9045,"2025-01-29",2,已回访,85,19,16,33.04
9046,"2025-01-30",1,一般,178,51,0,48.54
9047,"2025-01-30",1,紧急,143,42,30,32.7
9048,"2025-01-30",1,特急,200,59,22,11.27
9049,"2025-01-30",1,应急事件,141,43,29,26.82
9050,"2025-01-30",2,受理中,122,56,3,43.46
9051,"2025-01-30",2,办理中,175,32,27,44.52
9052,"2025-01-30",2,审核中,176,81,36,51.11
9053,"2025-01-30",2,待归档,189,54,19,23.85
9054,"2025-01-30",2,已回访,98,47,18,17.57
9055,"2025-01-31",1,一般,161,26,23,26.55
9056,"2025-01-31",1,紧急,183,54,53,10.57
9057,"2025-01-31",1,特急,106,42,12,26.42
9058,"2025-01-31",1,应急事件,152,52,33,11.05
9059,"2025-01-31",2,受理中,94,16,8,52.31
9060,"2025-01-31",2,办理中,100,38,5,47.89
9061,"2025-01-31",2,审核中,86,19,5,51.39
9062,"2025-01-31",2,待归档,87,33,24,47.31
9063,"2025-01-31",2,已回访,89,29,7,26.1
9064,"2025-02-01",1,一般,86,20,11,24.56
9065,"2025-02-01",1,紧急,116,14,9,53.2
9066,"2025-02-01",1,特急,195,48,27,26.45
9067,"2025-02-01",1,应急事件,125,10,3,40.41
9068,"2025-02-01",2,受理中,113,30,21,17.08
9069,"2025-02-01",2,办理中,115,22,1,40.27
9070,"2025-02-01",2,审核中,163,42,11,31.17
9071,"2025-02-01",2,待归档,113,33,2,20.26
9072,"2025-02-01",2,已回访,107,20,15,59.11
9073,"2025-02-02",1,一般,121,38,37,46.81
9074,"2025-02-02",1,紧急,146,29,15,34.2
9075,"2025-02-02",1,特急,175,11,2,24.76
9076,"2025-02-02",1,应急事件,148,23,6,30.28
9077,"2025-02-02",2,受理中,198,97,48,44.86
9078,"2025-02-02",2,办理中,82,40,24,19.54
9079,"2025-02-02",2,审核中,137,47,24,36.79
9080,"2025-02-02",2,待归档,124,36,6,45.02
9081,"2025-02-02",2,已回访,190,33,28,57.51
9082,"2025-02-03",1,一般,170,70,24,59.02
9083,"2025-02-03",1,紧急,107,37,17,53.18
9084,"2025-02-03",1,特急,133,21,6,30.23
9085,"2025-02-03",1,应急事件,80,10,8,52.96
9086,"2025-02-03",2,受理中,141,22,11,41.49
9087,"2025-02-03",2,办理中,156,65,50,28.71
9088,"2025-02-03",2,审核中,110,15,6,31.62
9089,"2025-02-03",2,待归档,163,29,4,35.65
9090,"2025-02-03",2,已回访,102,15,2,45.49
9091,"2025-02-04",1,一般,156,19,7,18.0
9092,"2025-02-04",1,紧急,186,77,20,12.07
9093,"2025-02-04",1,特急,98,31,11,21.26
9094,"2025-02-04",1,应急事件,197,60,54,42.29
9095,"2025-02-04",2,受理中,180,70,37,44.17
9096,"2025-02-04",2,办理中,129,44,34,24.89
9097,"2025-02-04",2,审核中,93,40,6,20.77
9098,"2025-02-04",2,待归档,107,26,3,51.83
9099,"2025-02-04",2,已回访,145,50,3,25.14
9100,"2025-02-05",1,一般,184,14,0,33.5
9101,"2025-02-05",1,紧急,150,71,39,30.69
9102,"2025-02-05",1,特急,121,10,8,36.52
9103,"2025-02-05",1,应急事件,122,16,5,37.23
9104,"2025-02-05",2,受理中,129,57,4,17.83
9105,"2025-02-05",2,办理中,183,31,25,16.14
9106,"2025-02-05",2,审核中,128,41,13,56.34
9107,"2025-02-05",2,待归档,145,54,33,50.39
9108,"2025-02-05",2,已回访,139,11,3,52.57
9109,"2025-02-06",1,一般,179,84,68,19.91
9110,"2025-02-06",1,紧急,115,50,41,47.93
9111,"2025-02-06",1,特急,116,21,15,21.03
9112,"2025-02-06",1,应急事件,112,30,11,39.46
9113,"2025-02-06",2,受理中,193,35,4,23.14
9114,"2025-02-06",2,办理中,86,20,14,30.35
9115,"2025-02-06",2,审核中,189,89,5,20.98
9116,"2025-02-06",2,待归档,163,37,17,23.13
9117,"2025-02-06",2,已回访,128,21,15,24.89
9118,"2025-02-07",1,一般,119,41,11,47.08
9119,"2025-02-07",1,紧急,139,48,1,40.53
9120,"2025-02-07",1,特急,87,15,11,31.4
9121,"2025-02-07",1,应急事件,158,26,18,36.8
9122,"2025-02-07",2,受理中,126,18,15,37.32
9123,"2025-02-07",2,办理中,89,19,6,28.61
9124,"2025-02-07",2,审核中,134,25,8,10.25
9125,"2025-02-07",2,待归档,139,35,6,13.19
9126,"2025-02-07",2,已回访,163,67,29,55.5
9127,"2025-02-08",1,一般,89,37,19,49.72
9128,"2025-02-08",1,紧急,194,36,5,17.08
9129,"2025-02-08",1,特急,107,47,9,27.09
9130,"2025-02-08",1,应急事件,167,20,16,26.18
9131,"2025-02-08",2,受理中,99,39,10,32.78
9132,"2025-02-08",2,办理中,108,38,7,25.21
9133,"2025-02-08",2,审核中,108,15,3,40.83
9134,"2025-02-08",2,待归档,124,11,6,44.23
9135,"2025-02-08",2,已回访,121,19,2,35.19
9136,"2025-02-09",1,一般,141,47,21,54.35
9137,"2025-02-09",1,紧急,95,13,11,47.89
9138,"2025-02-09",1,特急,125,11,9,11.17
9139,"2025-02-09",1,应急事件,96,24,7,31.84
9140,"2025-02-09",2,受理中,147,67,55,18.36
9141,"2025-02-09",2,办理中,182,24,4,58.98
9142,"2025-02-09",2,审核中,90,13,7,39.87
9143,"2025-02-09",2,待归档,91,21,13,35.1
9144,"2025-02-09",2,已回访,169,66,50,26.14
9145,"2025-02-10",1,一般,155,29,14,25.57
9146,"2025-02-10",1,紧急,186,51,35,11.88
9147,"2025-02-10",1,特急,199,83,78,17.38
9148,"2025-02-10",1,应急事件,90,11,4,19.05
9149,"2025-02-10",2,受理中,183,24,18,51.96
9150,"2025-02-10",2,办理中,142,34,21,45.57
9151,"2025-02-10",2,审核中,104,14,9,24.14
9152,"2025-02-10",2,待归档,89,20,14,24.5
9153,"2025-02-10",2,已回访,183,88,10,27.83
9154,"2025-02-11",1,一般,118,33,7,18.82
9155,"2025-02-11",1,紧急,172,22,4,57.53
9156,"2025-02-11",1,特急,166,82,54,30.76
9157,"2025-02-11",1,应急事件,150,36,5,30.25
9158,"2025-02-11",2,受理中,135,10,2,51.38
9159,"2025-02-11",2,办理中,138,67,58,24.59
9160,"2025-02-11",2,审核中,96,33,13,28.92
9161,"2025-02-11",2,待归档,184,56,49,30.29
9162,"2025-02-11",2,已回访,159,24,3,37.62
9163,"2025-02-12",1,一般,167,15,10,48.39
9164,"2025-02-12",1,紧急,168,69,15,57.96
9165,"2025-02-12",1,特急,191,75,18,23.64
9166,"2025-02-12",1,应急事件,88,25,0,31.66
9167,"2025-02-12",2,受理中,81,27,1,48.01
9168,"2025-02-12",2,办理中,151,59,31,51.06
9169,"2025-02-12",2,审核中,157,51,29,37.17
9170,"2025-02-12",2,待归档,130,53,16,44.11
9171,"2025-02-12",2,已回访,171,32,26,52.76
9172,"2025-02-13",1,一般,116,51,39,48.45
9173,"2025-02-13",1,紧急,161,45,22,29.62
9174,"2025-02-13",1,特急,132,40,33,14.27
9175,"2025-02-13",1,应急事件,114,36,24,46.38
9176,"2025-02-13",2,受理中,91,22,16,25.13
9177,"2025-02-13",2,办理中,121,34,33,10.43
9178,"2025-02-13",2,审核中,110,45,36,10.75
9179,"2025-02-13",2,待归档,91,28,13,18.19
9180,"2025-02-13",2,已回访,191,62,16,12.84
9181,"2025-02-14",1,一般,190,94,6,28.22
9182,"2025-02-14",1,紧急,111,36,7,31.4
9183,"2025-02-14",1,特急,100,42,13,11.31
9184,"2025-02-14",1,应急事件,162,65,28,48.72
9185,"2025-02-14",2,受理中,112,25,24,20.27
9186,"2025-02-14",2,办理中,199,32,26,46.92
9187,"2025-02-14",2,审核中,165,20,11,25.49
9188,"2025-02-14",2,待归档,165,16,11,24.46
9189,"2025-02-14",2,已回访,114,14,11,52.85
9190,"2025-02-15",1,一般,94,37,34,34.92
9191,"2025-02-15",1,紧急,115,46,10,15.47
9192,"2025-02-15",1,特急,139,13,11,16.87
9193,"2025-02-15",1,应急事件,196,33,5,50.04
9194,"2025-02-15",2,受理中,142,25,0,17.71
9195,"2025-02-15",2,办理中,132,39,14,33.76
9196,"2025-02-15",2,审核中,165,21,18,35.93
9197,"2025-02-15",2,待归档,122,48,15,56.03
9198,"2025-02-15",2,已回访,94,38,16,14.55
9199,"2025-02-16",1,一般,157,46,33,36.81
9200,"2025-02-16",1,紧急,90,43,40,21.25
9201,"2025-02-16",1,特急,113,22,14,27.31
9202,"2025-02-16",1,应急事件,151,41,25,38.02
9203,"2025-02-16",2,受理中,165,81,65,55.13
9204,"2025-02-16",2,办理中,84,10,9,46.9
9205,"2025-02-16",2,审核中,188,64,57,53.26
9206,"2025-02-16",2,待归档,105,37,20,49.94
9207,"2025-02-16",2,已回访,188,58,33,59.41
9208,"2025-02-17",1,一般,88,24,21,59.79
9209,"2025-02-17",1,紧急,163,76,68,24.56
9210,"2025-02-17",1,特急,153,29,11,26.02
9211,"2025-02-17",1,应急事件,200,99,58,17.46
9212,"2025-02-17",2,受理中,157,32,7,21.26
9213,"2025-02-17",2,办理中,87,30,26,59.83
9214,"2025-02-17",2,审核中,111,39,38,41.85
9215,"2025-02-17",2,待归档,139,67,10,45.95
9216,"2025-02-17",2,已回访,174,67,0,16.66
9217,"2025-02-18",1,一般,104,39,37,15.74
9218,"2025-02-18",1,紧急,157,54,34,50.69
9219,"2025-02-18",1,特急,145,18,10,33.38
9220,"2025-02-18",1,应急事件,103,44,36,10.98
9221,"2025-02-18",2,受理中,114,15,6,37.23
9222,"2025-02-18",2,办理中,184,76,1,23.13
9223,"2025-02-18",2,审核中,125,17,8,22.43
9224,"2025-02-18",2,待归档,157,10,5,34.22
9225,"2025-02-18",2,已回访,157,20,6,42.42
9226,"2025-02-19",1,一般,176,55,25,39.29
9227,"2025-02-19",1,紧急,176,77,75,48.27
9228,"2025-02-19",1,特急,185,40,8,42.33
9229,"2025-02-19",1,应急事件,172,33,28,29.74
9230,"2025-02-19",2,受理中,164,76,15,12.5
9231,"2025-02-19",2,办理中,93,10,4,46.45
9232,"2025-02-19",2,审核中,118,53,28,40.17
9233,"2025-02-19",2,待归档,190,82,60,54.05
9234,"2025-02-19",2,已回访,113,14,2,43.81
9235,"2025-02-20",1,一般,137,31,15,34.13
9236,"2025-02-20",1,紧急,89,27,18,44.31
9237,"2025-02-20",1,特急,158,70,14,17.89
9238,"2025-02-20",1,应急事件,104,30,7,27.41
9239,"2025-02-20",2,受理中,103,24,12,46.61
9240,"2025-02-20",2,办理中,140,41,25,36.25
9241,"2025-02-20",2,审核中,159,36,5,39.19
9242,"2025-02-20",2,待归档,161,22,18,25.9
9243,"2025-02-20",2,已回访,186,59,34,15.08
9244,"2025-02-21",1,一般,190,88,67,22.13
9245,"2025-02-21",1,紧急,97,35,29,38.47
9246,"2025-02-21",1,特急,124,25,16,37.88
9247,"2025-02-21",1,应急事件,151,69,53,10.57
9248,"2025-02-21",2,受理中,167,82,48,29.16
9249,"2025-02-21",2,办理中,148,65,36,25.89
9250,"2025-02-21",2,审核中,110,38,16,37.18
9251,"2025-02-21",2,待归档,129,46,11,25.43
9252,"2025-02-21",2,已回访,183,35,25,47.57
9253,"2025-02-22",1,一般,96,22,1,52.37
9254,"2025-02-22",1,紧急,132,44,37,52.63
9255,"2025-02-22",1,特急,109,26,20,20.03
9256,"2025-02-22",1,应急事件,130,52,28,11.36
9257,"2025-02-22",2,受理中,129,17,6,17.9
9258,"2025-02-22",2,办理中,86,22,7,46.48
9259,"2025-02-22",2,审核中,138,44,20,38.13
9260,"2025-02-22",2,待归档,114,15,10,32.88
9261,"2025-02-22",2,已回访,200,52,43,51.15
9262,"2025-02-23",1,一般,155,36,5,42.96
9263,"2025-02-23",1,紧急,170,74,70,25.94
9264,"2025-02-23",1,特急,155,34,23,38.83
9265,"2025-02-23",1,应急事件,85,25,4,35.63
9266,"2025-02-23",2,受理中,125,58,41,22.2
9267,"2025-02-23",2,办理中,92,16,3,17.22
9268,"2025-02-23",2,审核中,196,34,14,29.45
9269,"2025-02-23",2,待归档,150,47,29,17.79
9270,"2025-02-23",2,已回访,182,36,11,32.76
9271,"2025-02-24",1,一般,155,13,0,44.15
9272,"2025-02-24",1,紧急,105,42,18,22.55
9273,"2025-02-24",1,特急,126,58,7,39.93
9274,"2025-02-24",1,应急事件,195,20,5,22.95
9275,"2025-02-24",2,受理中,150,68,41,20.33
9276,"2025-02-24",2,办理中,108,11,7,58.92
9277,"2025-02-24",2,审核中,118,32,14,17.58
9278,"2025-02-24",2,待归档,97,31,3,21.8
9279,"2025-02-24",2,已回访,121,46,1,52.02
9280,"2025-02-25",1,一般,175,22,2,31.18
9281,"2025-02-25",1,紧急,197,76,65,30.73
9282,"2025-02-25",1,特急,128,25,4,10.62
9283,"2025-02-25",1,应急事件,178,39,35,34.92
9284,"2025-02-25",2,受理中,150,64,60,54.73
9285,"2025-02-25",2,办理中,90,38,8,12.87
9286,"2025-02-25",2,审核中,85,10,2,24.01
9287,"2025-02-25",2,待归档,142,26,12,34.35
9288,"2025-02-25",2,已回访,81,38,24,24.0
9289,"2025-02-26",1,一般,89,35,13,47.72
9290,"2025-02-26",1,紧急,164,25,9,13.08
9291,"2025-02-26",1,特急,159,67,21,28.88
9292,"2025-02-26",1,应急事件,131,64,11,23.66
9293,"2025-02-26",2,受理中,104,49,43,40.52
9294,"2025-02-26",2,办理中,146,51,17,42.69
9295,"2025-02-26",2,审核中,137,19,0,54.37
9296,"2025-02-26",2,待归档,159,12,1,18.87
9297,"2025-02-26",2,已回访,113,50,30,26.92
9298,"2025-02-27",1,一般,187,25,19,50.6
9299,"2025-02-27",1,紧急,197,60,39,19.31
9300,"2025-02-27",1,特急,156,54,31,55.38
9301,"2025-02-27",1,应急事件,154,36,33,28.61
9302,"2025-02-27",2,受理中,118,42,16,27.61
9303,"2025-02-27",2,办理中,181,22,13,45.68
9304,"2025-02-27",2,审核中,166,29,5,15.59
9305,"2025-02-27",2,待归档,89,31,11,54.9
9306,"2025-02-27",2,已回访,81,25,13,50.16
9307,"2025-02-28",1,一般,152,73,10,37.04
9308,"2025-02-28",1,紧急,192,75,0,47.24
9309,"2025-02-28",1,特急,159,24,1,31.64
9310,"2025-02-28",1,应急事件,170,27,6,49.32
9311,"2025-02-28",2,受理中,153,24,14,42.97
9312,"2025-02-28",2,办理中,122,43,14,24.07
9313,"2025-02-28",2,审核中,132,16,4,14.49
9314,"2025-02-28",2,待归档,113,24,22,11.89
9315,"2025-02-28",2,已回访,177,41,39,49.6
9316,"2025-03-01",1,一般,164,40,37,39.31
9317,"2025-03-01",1,紧急,93,37,27,56.0
9318,"2025-03-01",1,特急,88,25,12,31.99
9319,"2025-03-01",1,应急事件,84,25,17,58.49
9320,"2025-03-01",2,受理中,163,58,26,39.37
9321,"2025-03-01",2,办理中,104,45,0,10.61
9322,"2025-03-01",2,审核中,199,19,7,14.93
9323,"2025-03-01",2,待归档,145,35,12,47.84
9324,"2025-03-01",2,已回访,116,44,32,50.83
9325,"2025-03-02",1,一般,93,11,6,36.03
9326,"2025-03-02",1,紧急,157,59,55,32.45
9327,"2025-03-02",1,特急,92,16,12,46.56
9328,"2025-03-02",1,应急事件,113,34,33,35.97
9329,"2025-03-02",2,受理中,196,27,22,57.5
9330,"2025-03-02",2,办理中,115,14,3,16.94
9331,"2025-03-02",2,审核中,129,17,14,29.46
9332,"2025-03-02",2,待归档,158,74,55,22.14
9333,"2025-03-02",2,已回访,175,67,39,32.01
9334,"2025-03-03",1,一般,172,39,5,38.49
9335,"2025-03-03",1,紧急,131,15,2,32.88
9336,"2025-03-03",1,特急,191,13,9,20.05
9337,"2025-03-03",1,应急事件,128,32,30,24.56
9338,"2025-03-03",2,受理中,116,46,31,26.44
9339,"2025-03-03",2,办理中,161,54,51,27.66
9340,"2025-03-03",2,审核中,127,46,17,41.03
9341,"2025-03-03",2,待归档,184,11,4,16.43
9342,"2025-03-03",2,已回访,183,21,11,49.59
9343,"2025-03-04",1,一般,149,40,4,25.39
9344,"2025-03-04",1,紧急,127,42,9,15.48
9345,"2025-03-04",1,特急,107,42,22,52.66
9346,"2025-03-04",1,应急事件,94,30,13,35.52
9347,"2025-03-04",2,受理中,135,12,1,43.42
9348,"2025-03-04",2,办理中,169,36,23,53.07
9349,"2025-03-04",2,审核中,89,15,8,12.87
9350,"2025-03-04",2,待归档,106,39,6,12.21
9351,"2025-03-04",2,已回访,154,22,14,35.5
9352,"2025-03-05",1,一般,95,44,36,56.93
9353,"2025-03-05",1,紧急,101,43,7,24.54
9354,"2025-03-05",1,特急,158,44,1,39.28
9355,"2025-03-05",1,应急事件,131,40,29,28.44
9356,"2025-03-05",2,受理中,197,26,14,15.9
9357,"2025-03-05",2,办理中,123,14,6,51.79
9358,"2025-03-05",2,审核中,117,30,17,36.75
9359,"2025-03-05",2,待归档,95,29,10,36.97
9360,"2025-03-05",2,已回访,107,50,1,30.27
9361,"2025-03-06",1,一般,116,35,15,45.39
9362,"2025-03-06",1,紧急,154,43,4,59.26
9363,"2025-03-06",1,特急,200,34,5,14.38
9364,"2025-03-06",1,应急事件,189,30,1,30.59
9365,"2025-03-06",2,受理中,196,79,23,21.48
9366,"2025-03-06",2,办理中,152,41,20,33.31
9367,"2025-03-06",2,审核中,81,32,31,11.41
9368,"2025-03-06",2,待归档,180,85,78,56.34
9369,"2025-03-06",2,已回访,80,38,32,20.38
9370,"2025-03-07",1,一般,157,27,2,20.62
9371,"2025-03-07",1,紧急,97,10,3,40.83
9372,"2025-03-07",1,特急,139,15,14,42.6
9373,"2025-03-07",1,应急事件,156,17,2,26.18
9374,"2025-03-07",2,受理中,146,50,23,38.37
9375,"2025-03-07",2,办理中,157,60,15,25.47
9376,"2025-03-07",2,审核中,180,81,32,11.66
9377,"2025-03-07",2,待归档,109,15,10,11.87
9378,"2025-03-07",2,已回访,129,25,3,28.8
9379,"2025-03-08",1,一般,89,40,32,34.81
9380,"2025-03-08",1,紧急,88,38,21,14.6
9381,"2025-03-08",1,特急,143,16,0,30.29
9382,"2025-03-08",1,应急事件,155,14,1,21.37
9383,"2025-03-08",2,受理中,109,17,6,57.04
9384,"2025-03-08",2,办理中,172,85,24,59.43
9385,"2025-03-08",2,审核中,184,14,9,52.06
9386,"2025-03-08",2,待归档,163,70,68,41.82
9387,"2025-03-08",2,已回访,125,53,25,11.95
9388,"2025-03-09",1,一般,187,20,12,56.92
9389,"2025-03-09",1,紧急,154,38,9,30.65
9390,"2025-03-09",1,特急,100,34,23,11.36
9391,"2025-03-09",1,应急事件,156,33,28,23.91
9392,"2025-03-09",2,受理中,110,13,9,30.12
9393,"2025-03-09",2,办理中,167,34,0,34.27
9394,"2025-03-09",2,审核中,183,70,35,27.34
9395,"2025-03-09",2,待归档,149,31,24,35.53
9396,"2025-03-09",2,已回访,159,33,29,38.3
9397,"2025-03-10",1,一般,151,65,57,45.52
9398,"2025-03-10",1,紧急,112,13,2,20.31
9399,"2025-03-10",1,特急,114,24,2,13.53
9400,"2025-03-10",1,应急事件,190,16,10,51.08
9401,"2025-03-10",2,受理中,172,51,13,16.2
9402,"2025-03-10",2,办理中,124,40,2,36.53
9403,"2025-03-10",2,审核中,114,48,32,47.2
9404,"2025-03-10",2,待归档,200,38,2,27.43
9405,"2025-03-10",2,已回访,93,24,22,12.61
9406,"2025-03-11",1,一般,131,31,18,12.71
9407,"2025-03-11",1,紧急,101,41,6,12.0
9408,"2025-03-11",1,特急,84,10,8,54.48
9409,"2025-03-11",1,应急事件,154,46,22,22.52
9410,"2025-03-11",2,受理中,89,33,32,37.05
9411,"2025-03-11",2,办理中,130,42,33,22.33
9412,"2025-03-11",2,审核中,106,13,10,12.92
9413,"2025-03-11",2,待归档,122,42,15,22.37
9414,"2025-03-11",2,已回访,113,11,10,23.69
9415,"2025-03-12",1,一般,126,51,43,55.67
9416,"2025-03-12",1,紧急,86,29,22,18.95
9417,"2025-03-12",1,特急,174,15,7,25.4
9418,"2025-03-12",1,应急事件,179,61,44,43.97
9419,"2025-03-12",2,受理中,195,66,58,25.34
9420,"2025-03-12",2,办理中,158,34,7,46.05
9421,"2025-03-12",2,审核中,143,64,10,17.66
